nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=43)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
1580-141084-0039.wav                     | 4.88         | 3.0274          | 0.6197    
1580-141084-0046.wav                     | 2.35         | 1.4278          | 0.6076    
1580-141084-0015.wav                     | 3.47         | 1.9195          | 0.5532    
1580-141084-0040.wav                     | 5.99         | 4.1356          | 0.6910    
1580-141084-0013.wav                     | 2.23         | 1.2211          | 0.5488    
1580-141084-0037.wav                     | 2.96         | 2.0956          | 0.7068    
1580-141084-0014.wav                     | 3.97         | 2.4708          | 0.6224    
1580-141084-0011.wav                     | 5.00         | 3.0959          | 0.6192    
1580-141084-0047.wav                     | 5.25         | 3.7686          | 0.7178    
1580-141084-0044.wav                     | 2.90         | 1.6182          | 0.5590    
1580-141084-0045.wav                     | 3.62         | 2.6469          | 0.7302    
1580-141084-0036.wav                     | 2.48         | 2.0482          | 0.8276    
4077-13754-0015.wav                      | 22.20        | 19.5430         | 0.8801    
1580-141084-0022.wav                     | 2.06         | 1.8723          | 0.9089    
1580-141084-0000.wav                     | 4.62         | 3.8146          | 0.8266    
4970-29095-0028.wav                      | 14.67        | 14.0690         | 0.9590    
1580-141084-0016.wav                     | 5.96         | 4.4488          | 0.7464    
1580-141084-0020.wav                     | 2.86         | 2.2704          | 0.7938    
1580-141084-0006.wav                     | 2.13         | 1.9687          | 0.9221    
4970-29095-0027.wav                      | 9.79         | 7.2611          | 0.7413    
1580-141084-0034.wav                     | 4.49         | 3.4306          | 0.7640    
1580-141084-0005.wav                     | 2.52         | 1.9896          | 0.7911    
1580-141084-0018.wav                     | 3.35         | 2.7867          | 0.8331    
1580-141084-0007.wav                     | 2.02         | 1.8107          | 0.8964    
1580-141084-0027.wav                     | 3.36         | 2.2911          | 0.6819    
1580-141084-0003.wav                     | 4.10         | 2.4101          | 0.5878    
1580-141084-0002.wav                     | 5.91         | 3.6698          | 0.6215    
1580-141084-0019.wav                     | 3.12         | 1.6165          | 0.5173    
1580-141084-0032.wav                     | 5.00         | 2.8056          | 0.5617    
1580-141084-0048.wav                     | 9.27         | 5.6116          | 0.6057    
1580-141083-0025.wav                     | 3.90         | 1.5674          | 0.4014    
1580-141084-0009.wav                     | 4.68         | 2.2865          | 0.4880    
1580-141084-0041.wav                     | 7.99         | 4.3522          | 0.5447    
1580-141084-0010.wav                     | 4.47         | 2.1858          | 0.4890    
4970-29095-0031.wav                      | 15.05        | 11.9250         | 0.7924    
1580-141084-0029.wav                     | 8.07         | 4.3645          | 0.5405    
4970-29095-0018.wav                      | 12.14        | 7.4828          | 0.6164    
1580-141083-0043.wav                     | 2.74         | 1.4541          | 0.5307    
1580-141083-0011.wav                     | 2.83         | 1.3896          | 0.4919    
1580-141083-0051.wav                     | 1.98         | 1.1034          | 0.5573    
1580-141084-0031.wav                     | 6.47         | 3.3474          | 0.5174    
1580-141084-0008.wav                     | 6.79         | 3.6818          | 0.5418    
1580-141084-0023.wav                     | 8.73         | 4.8139          | 0.5511    
1580-141084-0033.wav                     | 7.00         | 4.1737          | 0.5962    
1580-141083-0020.wav                     | 5.13         | 2.5735          | 0.5012    
1580-141083-0007.wav                     | 4.57         | 2.5337          | 0.5550    
1580-141083-0030.wav                     | 3.48         | 2.0606          | 0.5921    
4970-29093-0005.wav                      | 22.16        | 18.1922         | 0.8209    
1580-141083-0019.wav                     | 2.71         | 1.8095          | 0.6690    
1580-141083-0005.wav                     | 2.75         | 1.7516          | 0.6381    
1580-141083-0028.wav                     | 2.58         | 1.7233          | 0.6667    
1580-141084-0026.wav                     | 7.00         | 3.9438          | 0.5638    
1580-141083-0037.wav                     | 5.73         | 3.1636          | 0.5521    
1580-141083-0050.wav                     | 3.08         | 2.1199          | 0.6872    
1580-141083-0048.wav                     | 2.79         | 2.0070          | 0.7206    
1580-141083-0046.wav                     | 3.53         | 2.3457          | 0.6645    
4970-29095-0001.wav                      | 13.91        | 8.2578          | 0.5937    
4970-29095-0007.wav                      | 14.81        | 10.3095         | 0.6961    
1580-141084-0049.wav                     | 7.58         | 4.3492          | 0.5742    
1580-141083-0045.wav                     | 4.36         | 3.0164          | 0.6918    
1580-141083-0036.wav                     | 3.98         | 2.9595          | 0.7436    
1580-141083-0016.wav                     | 4.25         | 3.0841          | 0.7248    
1580-141083-0035.wav                     | 4.98         | 3.3211          | 0.6669    
1580-141083-0004.wav                     | 4.51         | 3.0831          | 0.6829    
1580-141084-0024.wav                     | 9.19         | 5.5801          | 0.6075    
1580-141083-0018.wav                     | 2.67         | 1.8638          | 0.6967    
1580-141083-0026.wav                     | 4.78         | 3.2116          | 0.6726    
1580-141083-0017.wav                     | 2.28         | 1.6960          | 0.7439    
4970-29095-0021.wav                      | 19.86        | 14.6086         | 0.7356    
1580-141083-0023.wav                     | 3.33         | 2.5392          | 0.7625    
1580-141083-0052.wav                     | 3.45         | 2.5655          | 0.7436    
1580-141083-0008.wav                     | 4.30         | 3.1288          | 0.7268    
1580-141083-0042.wav                     | 5.87         | 4.0620          | 0.6926    
1580-141083-0040.wav                     | 3.75         | 2.7614          | 0.7364    
1580-141083-0039.wav                     | 3.73         | 2.9230          | 0.7847    
1580-141083-0014.wav                     | 2.85         | 2.1105          | 0.7392    
1580-141083-0053.wav                     | 4.01         | 2.5872          | 0.6444    
1580-141083-0047.wav                     | 2.60         | 1.6852          | 0.6469    
1580-141083-0041.wav                     | 3.58         | 2.3019          | 0.6439    
1580-141083-0044.wav                     | 5.50         | 3.5792          | 0.6502    
1580-141083-0031.wav                     | 6.25         | 4.0895          | 0.6543    
1580-141084-0004.wav                     | 9.01         | 5.6189          | 0.6240    
1580-141083-0033.wav                     | 7.45         | 4.8052          | 0.6450    
1580-141083-0022.wav                     | 3.29         | 2.4757          | 0.7514    
1580-141083-0000.wav                     | 8.94         | 5.8713          | 0.6567    
1580-141083-0049.wav                     | 3.85         | 2.6624          | 0.6924    
1580-141083-0013.wav                     | 4.32         | 3.6181          | 0.8375    
1580-141083-0032.wav                     | 4.13         | 3.0476          | 0.7370    
1580-141083-0002.wav                     | 6.13         | 4.3801          | 0.7139    
1580-141083-0021.wav                     | 3.71         | 2.4144          | 0.6499    
1580-141083-0027.wav                     | 5.22         | 4.2391          | 0.8113    
1580-141083-0024.wav                     | 4.48         | 2.7516          | 0.6142    
1580-141083-0003.wav                     | 6.55         | 4.8181          | 0.7356    
1580-141083-0012.wav                     | 7.07         | 4.8013          | 0.6796    
4446-2273-0034.wav                       | 3.59         | 2.2222          | 0.6190    
4446-2273-0031.wav                       | 1.79         | 1.1158          | 0.6216    
4446-2273-0002.wav                       | 3.29         | 2.1206          | 0.6436    
4446-2273-0019.wav                       | 3.12         | 1.8537          | 0.5951    
4446-2273-0005.wav                       | 4.12         | 2.5682          | 0.6226    
1580-141083-0015.wav                     | 4.99         | 3.4377          | 0.6896    
4446-2273-0011.wav                       | 2.79         | 1.7620          | 0.6316    
4446-2273-0012.wav                       | 2.98         | 1.8858          | 0.6328    
4446-2273-0030.wav                       | 2.88         | 2.1419          | 0.7424    
4446-2273-0036.wav                       | 3.12         | 2.2779          | 0.7301    
4446-2273-0006.wav                       | 2.94         | 2.2891          | 0.7786    
4970-29093-0006.wav                      | 29.60        | 24.1549         | 0.8160    
4446-2273-0026.wav                       | 1.95         | 1.7507          | 0.8978    
1580-141083-0034.wav                     | 6.99         | 5.6137          | 0.8031    
4446-2273-0007.wav                       | 3.10         | 2.7610          | 0.8921    
4446-2273-0018.wav                       | 3.40         | 3.1078          | 0.9141    
4446-2273-0013.wav                       | 2.62         | 2.4593          | 0.9369    
1580-141083-0010.wav                     | 5.32         | 4.4542          | 0.8372    
4446-2273-0025.wav                       | 4.83         | 3.9748          | 0.8229    
4446-2273-0024.wav                       | 4.83         | 3.9109          | 0.8105    
4446-2273-0014.wav                       | 2.39         | 2.3592          | 0.9871    
4446-2273-0015.wav                       | 4.50         | 3.5221          | 0.7818    
4446-2273-0020.wav                       | 2.74         | 2.6832          | 0.9793    
1580-141083-0009.wav                     | 7.04         | 5.7499          | 0.8167    
4446-2273-0033.wav                       | 3.30         | 2.6173          | 0.7931    
4446-2273-0017.wav                       | 2.74         | 2.1749          | 0.7937    
4446-2273-0023.wav                       | 6.10         | 4.5022          | 0.7381    
1580-141083-0006.wav                     | 10.85        | 8.0509          | 0.7420    
4446-2273-0001.wav                       | 4.66         | 3.2936          | 0.7068    
4446-2271-0000.wav                       | 3.50         | 2.2782          | 0.6519    
4446-2273-0028.wav                       | 5.41         | 4.1350          | 0.7650    
4446-2273-0027.wav                       | 3.76         | 2.8714          | 0.7637    
4446-2271-0022.wav                       | 2.33         | 1.8952          | 0.8151    
1580-141083-0038.wav                     | 7.54         | 5.5481          | 0.7363    
4446-2271-0010.wav                       | 3.13         | 2.4451          | 0.7799    
4446-2273-0029.wav                       | 3.30         | 2.8989          | 0.8785    
4446-2271-0021.wav                       | 3.56         | 2.2681          | 0.6371    
4446-2271-0023.wav                       | 2.27         | 1.7071          | 0.7537    
4446-2273-0021.wav                       | 5.25         | 3.8338          | 0.7295    
4446-2273-0004.wav                       | 5.43         | 3.5523          | 0.6536    
4446-2273-0009.wav                       | 4.01         | 2.6921          | 0.6705    
4446-2271-0015.wav                       | 2.60         | 1.8043          | 0.6953    
4446-2273-0035.wav                       | 6.15         | 3.6502          | 0.5935    
4446-2273-0008.wav                       | 7.71         | 5.0405          | 0.6533    
4446-2273-0032.wav                       | 7.83         | 4.8309          | 0.6166    
4446-2273-0003.wav                       | 7.83         | 4.9307          | 0.6293    
4446-2271-0013.wav                       | 4.40         | 2.7284          | 0.6201    
4446-2271-0011.wav                       | 3.94         | 2.5426          | 0.6445    
4446-2273-0022.wav                       | 5.87         | 3.3953          | 0.5789    
1580-141083-0029.wav                     | 10.05        | 6.4131          | 0.6378    
4446-2271-0002.wav                       | 2.38         | 1.7597          | 0.7378    
1580-141083-0001.wav                     | 10.26        | 6.0537          | 0.5903    
4446-2271-0003.wav                       | 3.70         | 1.8063          | 0.4882    
4446-2271-0007.wav                       | 2.10         | 1.5502          | 0.7382    
4446-2273-0016.wav                       | 9.64         | 5.3329          | 0.5529    
4446-2271-0001.wav                       | 6.35         | 2.4643          | 0.3881    
4446-2273-0000.wav                       | 8.99         | 3.7914          | 0.4215    
4446-2271-0024.wav                       | 3.16         | 1.7979          | 0.5690    
4446-2273-0010.wav                       | 12.44        | 5.7011          | 0.4583    
4446-2271-0006.wav                       | 2.90         | 1.7736          | 0.6105    
4446-2271-0019.wav                       | 3.83         | 1.8343          | 0.4796    
4446-2271-0014.wav                       | 5.34         | 2.1236          | 0.3977    
4446-2271-0005.wav                       | 3.40         | 1.7781          | 0.5237    
4446-2275-0003.wav                       | 2.06         | 1.6076          | 0.7804    
4446-2271-0012.wav                       | 3.78         | 1.8931          | 0.5008    
4446-2275-0018.wav                       | 2.31         | 1.6360          | 0.7067    
4446-2271-0020.wav                       | 7.55         | 2.4670          | 0.3268    
4446-2275-0027.wav                       | 3.00         | 1.8564          | 0.6198    
4446-2275-0011.wav                       | 2.44         | 1.8651          | 0.7659    
4446-2275-0020.wav                       | 2.72         | 1.9744          | 0.7259    
4446-2275-0017.wav                       | 2.48         | 1.8473          | 0.7464    
4446-2275-0030.wav                       | 2.67         | 1.8725          | 0.7026    
4446-2271-0016.wav                       | 10.21        | 3.0311          | 0.2970    
4446-2271-0018.wav                       | 5.71         | 2.3527          | 0.4117    
4446-2275-0037.wav                       | 2.09         | 1.9615          | 0.9385    
4446-2275-0044.wav                       | 2.62         | 1.7425          | 0.6664    
4446-2275-0024.wav                       | 2.40         | 1.6888          | 0.7051    
4446-2275-0028.wav                       | 3.58         | 1.9513          | 0.5458    
4446-2271-0008.wav                       | 5.50         | 2.4206          | 0.4405    
4446-2275-0021.wav                       | 5.05         | 2.2606          | 0.4476    
4446-2275-0005.wav                       | 4.45         | 2.3045          | 0.5184    
4446-2271-0017.wav                       | 12.26        | 3.6524          | 0.2979    
4446-2275-0004.wav                       | 2.11         | 1.4881          | 0.7052    
4446-2271-0009.wav                       | 7.82         | 2.9325          | 0.3750    
4446-2275-0010.wav                       | 3.73         | 2.1476          | 0.5750    
4446-2275-0019.wav                       | 4.93         | 2.3706          | 0.4809    
4446-2275-0022.wav                       | 3.28         | 2.0843          | 0.6354    
4446-2275-0025.wav                       | 2.16         | 1.5294          | 0.7081    
4446-2275-0014.wav                       | 2.51         | 1.5667          | 0.6242    
4446-2275-0001.wav                       | 4.66         | 2.5455          | 0.5462    
4446-2275-0006.wav                       | 3.54         | 1.7357          | 0.4903    
4446-2275-0023.wav                       | 3.81         | 2.1960          | 0.5771    
4446-2275-0008.wav                       | 4.13         | 2.2817          | 0.5525    
4446-2275-0031.wav                       | 3.06         | 1.8609          | 0.6091    
4446-2275-0026.wav                       | 5.50         | 2.5812          | 0.4697    
4446-2275-0039.wav                       | 1.90         | 1.6210          | 0.8531    
4446-2275-0015.wav                       | 2.98         | 1.7867          | 0.5996    
4446-2275-0043.wav                       | 5.88         | 2.6036          | 0.4428    
4446-2275-0036.wav                       | 2.90         | 1.9417          | 0.6684    
4446-2275-0002.wav                       | 7.67         | 2.9734          | 0.3874    
4446-2275-0033.wav                       | 7.06         | 2.9373          | 0.4160    
4446-2275-0042.wav                       | 5.40         | 2.3276          | 0.4310    
4446-2275-0034.wav                       | 3.08         | 1.8298          | 0.5941    
4446-2271-0004.wav                       | 12.01        | 3.6537          | 0.3042    
4446-2275-0032.wav                       | 3.25         | 1.8328          | 0.5648    
4446-2275-0013.wav                       | 3.65         | 2.1355          | 0.5851    
4446-2275-0009.wav                       | 2.09         | 1.6499          | 0.7894    
4446-2275-0016.wav                       | 7.30         | 2.4616          | 0.3372    
4446-2275-0007.wav                       | 8.97         | 3.2935          | 0.3670    
4992-41806-0010.wav                      | 2.14         | 1.5875          | 0.7418    
4446-2275-0045.wav                       | 2.63         | 1.7734          | 0.6730    
4992-41806-0004.wav                      | 3.70         | 1.7952          | 0.4852    
4446-2275-0000.wav                       | 6.34         | 2.4337          | 0.3839    
4446-2275-0038.wav                       | 4.53         | 1.9683          | 0.4345    
4446-2275-0035.wav                       | 4.08         | 1.9117          | 0.4691    
4446-2275-0041.wav                       | 4.75         | 2.0154          | 0.4239    
4446-2275-0040.wav                       | 6.96         | 2.3406          | 0.3361    
4992-41806-0005.wav                      | 3.73         | 1.7418          | 0.4670    
4992-41806-0009.wav                      | 4.36         | 1.9301          | 0.4432    
4446-2275-0029.wav                       | 6.28         | 2.2729          | 0.3619    
4446-2275-0012.wav                       | 6.03         | 2.0355          | 0.3378    
4992-23283-0011.wav                      | 4.22         | 1.3200          | 0.3124    
4992-23283-0002.wav                      | 3.12         | 0.9718          | 0.3115    
4992-23283-0014.wav                      | 4.54         | 1.2385          | 0.2731    
4992-41806-0013.wav                      | 6.02         | 1.6667          | 0.2769    
4992-41806-0012.wav                      | 6.73         | 1.7342          | 0.2577    
4992-23283-0010.wav                      | 5.00         | 1.6043          | 0.3209    
4992-23283-0016.wav                      | 4.50         | 1.6396          | 0.3648    
4992-23283-0006.wav                      | 2.96         | 1.5039          | 0.5072    
4992-41806-0011.wav                      | 7.84         | 2.5968          | 0.3312    
4992-23283-0001.wav                      | 2.71         | 1.9906          | 0.7346    
4992-41806-0017.wav                      | 10.89        | 3.8600          | 0.3543    
4992-41797-0003.wav                      | 2.83         | 2.5337          | 0.8937    
4992-41806-0001.wav                      | 8.31         | 4.3890          | 0.5282    
4992-23283-0007.wav                      | 4.04         | 3.3656          | 0.8320    
4992-41806-0006.wav                      | 10.37        | 5.0013          | 0.4823    
4992-23283-0015.wav                      | 3.67         | 3.6757          | 1.0002    
4992-23283-0008.wav                      | 4.91         | 3.9151          | 0.7974    
4992-41806-0003.wav                      | 9.24         | 5.1155          | 0.5536    
4992-41806-0015.wav                      | 12.44        | 5.4775          | 0.4403    
4992-23283-0013.wav                      | 6.63         | 4.7148          | 0.7111    
4992-23283-0000.wav                      | 6.64         | 4.9245          | 0.7411    
4992-23283-0003.wav                      | 4.64         | 4.6429          | 0.9996    
4992-23283-0018.wav                      | 6.58         | 5.3059          | 0.8070    
237-134500-0025.wav                      | 1.63         | 1.1374          | 0.6978    
4992-41797-0022.wav                      | 6.45         | 5.2422          | 0.8127    
4992-41797-0012.wav                      | 2.71         | 2.3709          | 0.8765    
4992-41797-0006.wav                      | 4.55         | 5.2453          | 1.1528    
4992-41797-0000.wav                      | 5.49         | 5.5468          | 1.0113    
237-134500-0035.wav                      | 2.56         | 2.1035          | 0.8233    
4992-23283-0020.wav                      | 10.42        | 7.0613          | 0.6777    
4992-41806-0007.wav                      | 11.41        | 7.4372          | 0.6515    
4992-23283-0019.wav                      | 6.58         | 6.4312          | 0.9767    
4992-41806-0008.wav                      | 11.82        | 7.7779          | 0.6580    
4992-41797-0019.wav                      | 4.75         | 5.2932          | 1.1132    
4992-41797-0002.wav                      | 5.62         | 6.2894          | 1.1181    
4992-41806-0000.wav                      | 14.36        | 8.2421          | 0.5740    
4992-41797-0005.wav                      | 3.85         | 5.6411          | 1.4671    
4992-41797-0011.wav                      | 5.45         | 5.9625          | 1.0950    
237-134500-0029.wav                      | 2.06         | 2.3476          | 1.1368    
4992-41797-0004.wav                      | 7.32         | 6.8413          | 0.9352    
237-134500-0009.wav                      | 2.22         | 2.4826          | 1.1183    
4992-41806-0014.wav                      | 15.21        | 8.9098          | 0.5858    
4992-41797-0016.wav                      | 3.30         | 3.8294          | 1.1604    
237-134500-0023.wav                      | 3.06         | 3.6613          | 1.1965    
237-134500-0017.wav                      | 2.18         | 1.9680          | 0.9027    
4992-23283-0004.wav                      | 8.06         | 7.9166          | 0.9822    
4992-41797-0014.wav                      | 7.21         | 7.5254          | 1.0430    
4992-41797-0007.wav                      | 6.91         | 7.8448          | 1.1361    
237-134500-0007.wav                      | 2.39         | 3.2574          | 1.3629    
237-134500-0005.wav                      | 2.39         | 2.3842          | 0.9976    
237-134500-0016.wav                      | 3.16         | 2.6884          | 0.8508    
237-134500-0019.wav                      | 2.86         | 2.6986          | 0.9436    
237-134500-0004.wav                      | 2.23         | 2.4793          | 1.1143    
237-134500-0003.wav                      | 3.17         | 3.5419          | 1.1173    
237-134500-0011.wav                      | 3.35         | 3.3556          | 1.0017    
237-134500-0020.wav                      | 2.18         | 2.8059          | 1.2871    
4992-23283-0009.wav                      | 8.39         | 9.3860          | 1.1180    
237-134500-0026.wav                      | 3.05         | 2.8196          | 0.9245    
4992-41797-0010.wav                      | 6.82         | 7.6506          | 1.1218    
4992-41797-0015.wav                      | 8.65         | 9.8374          | 1.1373    
4992-41806-0016.wav                      | 15.76        | 11.4855         | 0.7288    
237-134500-0027.wav                      | 3.27         | 3.0119          | 0.9211    
4992-41797-0020.wav                      | 7.49         | 9.9312          | 1.3259    
237-134500-0030.wav                      | 2.78         | 2.1694          | 0.7804    
4992-23283-0005.wav                      | 10.74        | 10.5755         | 0.9847    
237-134500-0032.wav                      | 5.03         | 4.7738          | 0.9500    
4992-41797-0018.wav                      | 9.15         | 9.7566          | 1.0657    
4992-41797-0017.wav                      | 8.69         | 10.2881         | 1.1839    
237-134500-0039.wav                      | 4.63         | 4.9632          | 1.0720    
237-134500-0000.wav                      | 6.13         | 6.9758          | 1.1380    
237-134500-0038.wav                      | 2.44         | 1.9731          | 0.8103    
237-134500-0022.wav                      | 5.17         | 4.4476          | 0.8611    
237-134500-0001.wav                      | 1.81         | 1.4405          | 0.7959    
4992-41797-0008.wav                      | 8.96         | 10.8028         | 1.2050    
237-134500-0037.wav                      | 7.11         | 7.0796          | 0.9964    
237-134493-0007.wav                      | 2.04         | 1.3083          | 0.6429    
237-134500-0010.wav                      | 4.00         | 3.9279          | 0.9832    
237-134500-0042.wav                      | 2.58         | 1.8208          | 0.7071    
237-134500-0040.wav                      | 4.03         | 3.6213          | 0.8986    
237-134500-0034.wav                      | 3.08         | 2.0107          | 0.6539    
237-134500-0014.wav                      | 4.25         | 4.5196          | 1.0634    
237-134500-0028.wav                      | 4.52         | 4.2904          | 0.9482    
237-134500-0006.wav                      | 4.22         | 3.1104          | 0.7362    
237-134500-0021.wav                      | 5.12         | 4.2314          | 0.8264    
4992-41797-0021.wav                      | 8.23         | 8.9644          | 1.0892    
237-134500-0008.wav                      | 3.76         | 2.4817          | 0.6600    
237-134493-0010.wav                      | 2.88         | 1.8934          | 0.6586    
4992-41806-0002.wav                      | 17.75        | 13.6361         | 0.7684    
237-134500-0002.wav                      | 5.07         | 4.2077          | 0.8299    
237-134500-0024.wav                      | 4.41         | 3.2942          | 0.7470    
237-134493-0008.wav                      | 2.31         | 1.3800          | 0.5987    
4992-23283-0017.wav                      | 14.31        | 12.9727         | 0.9062    
237-134500-0036.wav                      | 6.60         | 5.3775          | 0.8148    
237-134493-0012.wav                      | 3.66         | 2.6446          | 0.7226    
237-134493-0013.wav                      | 4.09         | 2.8934          | 0.7074    
4992-41797-0013.wav                      | 9.80         | 10.2199         | 1.0428    
237-134493-0009.wav                      | 2.98         | 2.0713          | 0.6962    
237-134493-0014.wav                      | 3.70         | 2.6355          | 0.7123    
237-134500-0033.wav                      | 6.35         | 4.7819          | 0.7531    
237-134493-0006.wav                      | 4.39         | 2.7437          | 0.6243    
237-126133-0020.wav                      | 2.24         | 1.2228          | 0.5459    
237-134500-0041.wav                      | 8.92         | 7.0311          | 0.7882    
237-134493-0011.wav                      | 5.04         | 3.2316          | 0.6418    
4992-41797-0009.wav                      | 13.20        | 11.7890         | 0.8934    
237-134493-0000.wav                      | 4.11         | 2.6932          | 0.6561    
237-126133-0004.wav                      | 3.29         | 2.0508          | 0.6224    
237-134493-0018.wav                      | 4.79         | 3.2364          | 0.6757    
237-134493-0015.wav                      | 6.55         | 4.5333          | 0.6921    
237-134500-0012.wav                      | 10.94        | 10.2164         | 0.9343    
237-126133-0025.wav                      | 3.75         | 2.3097          | 0.6151    
237-126133-0009.wav                      | 3.97         | 2.5383          | 0.6394    
237-126133-0006.wav                      | 6.15         | 3.7928          | 0.6167    
260-123288-0028.wav                      | 2.61         | 1.2669          | 0.4854    
237-126133-0022.wav                      | 5.04         | 3.4332          | 0.6812    
237-126133-0023.wav                      | 6.67         | 4.2414          | 0.6354    
237-126133-0021.wav                      | 4.37         | 3.0109          | 0.6898    
237-126133-0018.wav                      | 4.09         | 2.5452          | 0.6215    
260-123288-0023.wav                      | 2.38         | 1.6173          | 0.6781    
237-126133-0016.wav                      | 4.25         | 2.9730          | 0.6995    
237-126133-0008.wav                      | 3.87         | 2.6784          | 0.6930    
237-134493-0001.wav                      | 7.38         | 5.1921          | 0.7035    
237-134500-0031.wav                      | 10.61        | 7.2827          | 0.6864    
237-134500-0015.wav                      | 10.81        | 9.2975          | 0.8597    
237-126133-0012.wav                      | 4.45         | 2.9872          | 0.6713    
237-126133-0017.wav                      | 6.21         | 4.3062          | 0.6934    
237-134500-0013.wav                      | 10.56        | 8.4828          | 0.8033    
237-134493-0004.wav                      | 6.83         | 5.0964          | 0.7467    
260-123288-0022.wav                      | 3.71         | 2.3704          | 0.6398    
237-126133-0014.wav                      | 6.79         | 4.2051          | 0.6193    
260-123288-0021.wav                      | 2.71         | 1.7269          | 0.6372    
4992-23283-0012.wav                      | 21.73        | 16.7741         | 0.7718    
260-123288-0000.wav                      | 3.04         | 1.9263          | 0.6337    
237-134493-0017.wav                      | 9.11         | 5.8399          | 0.6414    
237-126133-0011.wav                      | 6.71         | 4.1014          | 0.6112    
237-134500-0018.wav                      | 12.85        | 9.6369          | 0.7502    
237-126133-0002.wav                      | 8.92         | 5.5174          | 0.6185    
237-126133-0005.wav                      | 6.51         | 4.2030          | 0.6456    
237-126133-0010.wav                      | 6.24         | 3.9246          | 0.6289    
260-123288-0018.wav                      | 3.25         | 1.8564          | 0.5721    
237-126133-0013.wav                      | 6.82         | 4.3242          | 0.6345    
260-123288-0014.wav                      | 1.80         | 0.9763          | 0.5409    
237-134493-0005.wav                      | 10.95        | 6.5650          | 0.5998    
237-134493-0016.wav                      | 10.09        | 6.7790          | 0.6722    
237-126133-0019.wav                      | 7.12         | 4.8143          | 0.6762    
237-126133-0007.wav                      | 8.68         | 5.3774          | 0.6195    
260-123288-0006.wav                      | 4.88         | 3.2627          | 0.6686    
237-134493-0002.wav                      | 11.39        | 7.6321          | 0.6698    
237-126133-0003.wav                      | 6.56         | 4.2643          | 0.6501    
260-123288-0020.wav                      | 2.90         | 1.7564          | 0.6057    
260-123288-0012.wav                      | 3.54         | 2.2426          | 0.6326    
237-126133-0015.wav                      | 9.34         | 5.8593          | 0.6273    
260-123288-0001.wav                      | 5.08         | 3.3876          | 0.6669    
260-123288-0019.wav                      | 2.96         | 1.9607          | 0.6635    
237-134493-0003.wav                      | 12.77        | 8.5129          | 0.6669    
260-123286-0014.wav                      | 2.98         | 1.8912          | 0.6346    
260-123288-0009.wav                      | 3.44         | 2.2754          | 0.6624    
260-123288-0004.wav                      | 4.31         | 2.5661          | 0.5954    
260-123286-0012.wav                      | 2.43         | 1.5858          | 0.6526    
260-123286-0008.wav                      | 3.73         | 2.2973          | 0.6151    
260-123288-0016.wav                      | 4.87         | 2.9225          | 0.6007    
260-123286-0001.wav                      | 3.07         | 2.0087          | 0.6543    
260-123286-0021.wav                      | 2.55         | 1.4319          | 0.5615    
260-123286-0004.wav                      | 3.46         | 2.3123          | 0.6673    
237-126133-0024.wav                      | 9.66         | 5.8100          | 0.6011    
260-123288-0017.wav                      | 5.22         | 3.3426          | 0.6397    
260-123288-0008.wav                      | 5.51         | 3.7763          | 0.6847    
260-123286-0020.wav                      | 3.06         | 1.9988          | 0.6532    
260-123286-0005.wav                      | 4.81         | 2.9089          | 0.6048    
260-123286-0022.wav                      | 3.23         | 1.8249          | 0.5641    
260-123286-0013.wav                      | 4.73         | 2.6336          | 0.5568    
260-123286-0018.wav                      | 5.67         | 3.7837          | 0.6673    
260-123288-0002.wav                      | 7.25         | 5.0931          | 0.7025    
260-123288-0027.wav                      | 6.30         | 4.3805          | 0.6948    
260-123286-0024.wav                      | 3.04         | 2.0767          | 0.6831    
260-123286-0007.wav                      | 4.55         | 2.8571          | 0.6279    
237-126133-0001.wav                      | 11.96        | 7.8753          | 0.6582    
260-123286-0016.wav                      | 7.00         | 4.2783          | 0.6112    
260-123286-0010.wav                      | 2.58         | 1.8366          | 0.7132    
260-123286-0023.wav                      | 5.88         | 3.8630          | 0.6575    
260-123286-0011.wav                      | 4.25         | 2.9080          | 0.6834    
260-123288-0003.wav                      | 8.90         | 5.9039          | 0.6630    
260-123286-0029.wav                      | 4.54         | 2.6347          | 0.5797    
260-123286-0017.wav                      | 3.98         | 2.3933          | 0.6021    
237-126133-0000.wav                      | 13.29        | 8.3440          | 0.6278    
260-123440-0003.wav                      | 3.58         | 1.9899          | 0.5551    
260-123288-0011.wav                      | 8.98         | 5.7379          | 0.6390    
260-123286-0028.wav                      | 7.46         | 5.1168          | 0.6854    
260-123286-0031.wav                      | 5.06         | 3.4249          | 0.6769    
260-123440-0018.wav                      | 3.64         | 2.5028          | 0.6876    
260-123288-0010.wav                      | 9.99         | 6.7377          | 0.6741    
260-123440-0009.wav                      | 3.12         | 1.9025          | 0.6108    
260-123440-0000.wav                      | 2.17         | 1.2631          | 0.5834    
260-123440-0005.wav                      | 3.10         | 2.0962          | 0.6751    
260-123440-0007.wav                      | 3.38         | 2.9139          | 0.8608    
260-123286-0027.wav                      | 7.17         | 5.2948          | 0.7385    
260-123286-0006.wav                      | 7.41         | 5.6253          | 0.7597    
