nohup: ignoring input
------------------------------------------------------------
任务: 并发计算 TTFT (首字延迟)
并发数: 1 | 模型: medium.en | Device: cuda
5105-28240-0008.wav            | 3.4147   | OK        
5105-28240-0024.wav            | 2.2469   | OK        
5105-28240-0012.wav            | 2.2505   | OK        
5105-28240-0007.wav            | 2.2439   | OK        
4077-13751-0012.wav            | 1.1117   | OK        
4077-13751-0013.wav            | 1.1158   | OK        
4077-13751-0021.wav            | 1.1107   | OK        
4077-13751-0016.wav            | 2.2566   | OK        
4077-13751-0010.wav            | 3.8792   | OK        
4077-13751-0019.wav            | 1.1166   | OK        
4077-13751-0003.wav            | 1.1163   | OK        
4077-13751-0005.wav            | 2.4236   | OK        
4077-13751-0015.wav            | 1.2280   | OK        
4077-13751-0020.wav            | 1.1155   | OK        
4077-13751-0018.wav            | 2.2269   | OK        
4077-13751-0002.wav            | 1.1112   | OK        
4077-13751-0011.wav            | 2.3772   | OK        
4077-13751-0004.wav            | 1.1121   | OK        
4077-13751-0009.wav            | 2.6623   | OK        
4077-13751-0017.wav            | 1.2316   | OK        
4077-13751-0006.wav            | 1.1198   | OK        
4077-13751-0000.wav            | 1.1205   | OK        
4077-13751-0008.wav            | 1.2256   | OK        
4077-13751-0014.wav            | 1.1115   | OK        
4077-13751-0001.wav            | 1.1123   | OK        
4077-13751-0007.wav            | 1.1175   | OK        
4077-13754-0007.wav            | 1.1260   | OK        
4077-13754-0003.wav            | 1.1183   | OK        
4077-13754-0011.wav            | 1.1913   | OK        
4077-13754-0012.wav            | 1.1170   | OK        
4077-13754-0013.wav            | 1.1136   | OK        
4077-13754-0005.wav            | 1.1234   | OK        
4077-13754-0001.wav            | 1.1277   | OK        
4077-13754-0008.wav            | 4.9979   | OK        
4077-13754-0006.wav            | 1.1197   | OK        
4077-13754-0002.wav            | 1.1126   | OK        
4077-13754-0014.wav            | 1.1174   | OK        
4077-13754-0010.wav            | 1.1126   | OK        
4077-13754-0016.wav            | 1.1221   | OK        
4077-13754-0000.wav            | 1.1267   | OK        
4077-13754-0015.wav            | 1.1182   | OK        
4077-13754-0009.wav            | 1.1212   | OK        
4077-13754-0004.wav            | 1.1073   | OK        
4970-29093-0001.wav            | 1.1173   | OK        
4970-29093-0017.wav            | 1.1165   | OK        
4970-29093-0007.wav            | 1.1162   | OK        
4970-29093-0020.wav            | 2.2327   | OK        
4970-29093-0012.wav            | 2.2304   | OK        
4970-29093-0008.wav            | 1.1060   | OK        
4970-29093-0019.wav            | 1.1100   | OK        
4970-29093-0015.wav            | 1.1203   | OK        
4970-29093-0010.wav            | 1.1114   | OK        
4970-29093-0021.wav            | 1.1220   | OK        
4970-29093-0006.wav            | 2.6574   | OK        
4970-29093-0011.wav            | 1.1156   | OK        
4970-29093-0018.wav            | 2.2354   | OK        
4970-29093-0023.wav            | 1.1055   | OK        
4970-29093-0003.wav            | 1.1051   | OK        
4970-29093-0009.wav            | 1.1054   | OK        
4970-29093-0005.wav            | 3.4309   | OK        
4970-29093-0013.wav            | 1.1163   | OK        
4970-29093-0016.wav            | 2.2431   | OK        
4970-29093-0002.wav            | 1.1112   | OK        
4970-29093-0014.wav            | 2.2473   | OK        
4970-29093-0004.wav            | 1.1071   | OK        
4970-29093-0022.wav            | 1.1065   | OK        
4970-29093-0000.wav            | 1.1264   | OK        
4970-29095-0009.wav            | 2.2225   | OK        
4970-29095-0028.wav            | 1.1173   | OK        
4970-29095-0012.wav            | 1.1163   | OK        
4970-29095-0020.wav            | 1.1169   | OK        
4970-29095-0036.wav            | 1.1214   | OK        
4970-29095-0026.wav            | 1.1226   | OK        
4970-29095-0003.wav            | 1.1059   | OK        
4970-29095-0033.wav            | 1.1157   | OK        
4970-29095-0032.wav            | 1.6240   | OK        
4970-29095-0037.wav            | 1.1163   | OK        
4970-29095-0029.wav            | 1.1259   | OK        
4970-29095-0031.wav            | 1.1166   | OK        
4970-29095-0008.wav            | 2.2402   | OK        
4970-29095-0002.wav            | 2.2252   | OK        
4970-29095-0021.wav            | 1.1064   | OK        
4970-29095-0004.wav            | 1.1165   | OK        
4970-29095-0000.wav            | 1.1060   | OK        
4970-29095-0022.wav            | 1.1061   | OK        
4970-29095-0016.wav            | 3.4545   | OK        
4970-29095-0025.wav            | 1.1185   | OK        
4970-29095-0038.wav            | 1.1101   | OK        
4970-29095-0017.wav            | 1.1101   | OK        
4970-29095-0013.wav            | 1.1214   | OK        
4970-29095-0014.wav            | 1.1122   | OK        
4970-29095-0005.wav            | 2.2342   | OK        
4970-29095-0006.wav            | 1.1240   | OK        
4970-29095-0007.wav            | 1.1154   | OK        
4970-29095-0034.wav            | 1.1161   | OK        
4970-29095-0030.wav            | 2.2315   | OK        
4970-29095-0023.wav            | 1.1405   | OK        
4970-29095-0027.wav            | 1.1262   | OK        
4970-29095-0015.wav            | 1.1164   | OK        
4970-29095-0024.wav            | 4.0876   | OK        
4970-29095-0019.wav            | 2.2672   | OK        
4970-29095-0018.wav            | 2.2222   | OK        
4970-29095-0035.wav            | 2.2934   | OK        
4970-29095-0010.wav            | 2.2186   | OK        
4970-29095-0011.wav            | 1.1119   | OK        
4970-29095-0001.wav            | 1.1067   | OK        
1580-141084-0040.wav           | 1.1118   | OK        
1580-141084-0025.wav           | 1.1165   | OK        
1580-141084-0028.wav           | 1.1064   | OK        
1580-141084-0042.wav           | 2.2377   | OK        
1580-141084-0001.wav           | 1.1173   | OK        
1580-141084-0048.wav           | 1.1315   | OK        
1580-141084-0050.wav           | 1.1259   | OK        
1580-141084-0017.wav           | 1.1110   | OK        
1580-141084-0039.wav           | 1.1112   | OK        
1580-141084-0047.wav           | 1.1256   | OK        
1580-141084-0035.wav           | 1.1216   | OK        
1580-141084-0038.wav           | 1.1159   | OK        
1580-141084-0016.wav           | 1.1219   | OK        
1580-141084-0021.wav           | 1.1163   | OK        
1580-141084-0011.wav           | 1.1127   | OK        
1580-141084-0000.wav           | 1.1219   | OK        
1580-141084-0012.wav           | 1.1115   | OK        
1580-141084-0041.wav           | 1.1112   | OK        
1580-141084-0030.wav           | 1.1206   | OK        
1580-141084-0029.wav           | 1.1113   | OK        
1580-141084-0014.wav           | 1.1160   | OK        
1580-141084-0015.wav           | 4.4034   | OK        
1580-141084-0023.wav           | 1.1216   | OK        
1580-141084-0002.wav           | 1.1167   | OK        
1580-141084-0045.wav           | 1.1215   | OK        
1580-141084-0043.wav           | 1.3330   | OK        
1580-141084-0034.wav           | 1.1108   | OK        
1580-141084-0037.wav           | 1.1153   | OK        
1580-141084-0046.wav           | 1.1253   | OK        
1580-141084-0033.wav           | 2.2370   | OK        
1580-141084-0018.wav           | 1.1162   | OK        
1580-141084-0044.wav           | 2.2225   | OK        
1580-141084-0013.wav           | 1.1311   | OK        
1580-141084-0032.wav           | 1.1114   | OK        
1580-141084-0036.wav           | 1.1111   | OK        
1580-141084-0008.wav           | 1.1213   | OK        
1580-141084-0020.wav           | 1.1191   | OK        
1580-141084-0003.wav           | 1.1139   | OK        
1580-141084-0022.wav           | 1.1171   | OK        
1580-141084-0031.wav           | 1.1214   | OK        
1580-141084-0024.wav           | 1.1161   | OK        
1580-141084-0027.wav           | 1.1158   | OK        
1580-141084-0006.wav           | 1.1301   | OK        
1580-141084-0005.wav           | 1.1153   | OK        
1580-141084-0009.wav           | 1.1165   | OK        
1580-141084-0026.wav           | 1.1158   | OK        
1580-141084-0007.wav           | 1.1179   | OK        
1580-141084-0049.wav           | 1.1167   | OK        
1580-141084-0010.wav           | 1.1303   | OK        
1580-141084-0019.wav           | 1.1159   | OK        
1580-141084-0004.wav           | 1.1211   | OK        
1580-141083-0000.wav           | 2.4067   | OK        
1580-141083-0025.wav           | 1.1224   | OK        
1580-141083-0037.wav           | 1.1218   | OK        
1580-141083-0020.wav           | 1.1222   | OK        
1580-141083-0007.wav           | 1.1117   | OK        
1580-141083-0043.wav           | 1.1115   | OK        
1580-141083-0033.wav           | 1.1164   | OK        
1580-141083-0011.wav           | 2.5136   | OK        
1580-141083-0030.wav           | 1.1266   | OK        
1580-141083-0006.wav           | 1.1217   | OK        
1580-141083-0042.wav           | 1.1168   | OK        
1580-141083-0045.wav           | 1.1183   | OK        
1580-141083-0051.wav           | 1.1232   | OK        
1580-141083-0035.wav           | 1.1179   | OK        
1580-141083-0016.wav           | 1.1323   | OK        
1580-141083-0036.wav           | 1.1227   | OK        
1580-141083-0019.wav           | 1.1249   | OK        
1580-141083-0046.wav           | 1.1377   | OK        
1580-141083-0050.wav           | 1.1223   | OK        
1580-141083-0005.wav           | 1.1172   | OK        
1580-141083-0031.wav           | 1.1164   | OK        
1580-141083-0004.wav           | 1.1212   | OK        
1580-141083-0026.wav           | 6.8596   | OK        
1580-141083-0028.wav           | 1.1135   | OK        
1580-141083-0003.wav           | 1.1211   | OK        
1580-141083-0048.wav           | 1.2038   | OK        
1580-141083-0012.wav           | 1.1160   | OK        
1580-141083-0002.wav           | 1.1063   | OK        
1580-141083-0044.wav           | 1.1208   | OK        
1580-141083-0008.wav           | 1.1264   | OK        
1580-141083-0027.wav           | 1.1264   | OK        
1580-141083-0023.wav           | 1.1121   | OK        
1580-141083-0039.wav           | 1.1208   | OK        
1580-141083-0052.wav           | 1.1161   | OK        
1580-141083-0034.wav           | 1.1162   | OK        
1580-141083-0013.wav           | 1.1132   | OK        
1580-141083-0040.wav           | 1.1084   | OK        
1580-141083-0053.wav           | 1.1122   | OK        
1580-141083-0018.wav           | 1.1307   | OK        
1580-141083-0032.wav           | 2.2546   | OK        
1580-141083-0017.wav           | 1.1122   | OK        
1580-141083-0041.wav           | 1.1308   | OK        
1580-141083-0014.wav           | 2.3128   | OK        
1580-141083-0009.wav           | 1.1120   | OK        
1580-141083-0049.wav           | 1.1212   | OK        
1580-141083-0029.wav           | 1.1306   | OK        
1580-141083-0022.wav           | 1.1225   | OK        
1580-141083-0015.wav           | 1.1075   | OK        
1580-141083-0024.wav           | 1.1327   | OK        
1580-141083-0047.wav           | 1.1128   | OK        
1580-141083-0001.wav           | 3.0636   | OK        
1580-141083-0038.wav           | 1.1171   | OK        
1580-141083-0021.wav           | 1.1211   | OK        
1580-141083-0010.wav           | 1.1314   | OK        
4446-2273-0034.wav             | 1.1257   | OK        
4446-2273-0005.wav             | 1.1358   | OK        
4446-2273-0023.wav             | 1.1068   | OK        
4446-2273-0008.wav             | 1.1270   | OK        
4446-2273-0025.wav             | 1.1252   | OK        
4446-2273-0024.wav             | 1.1153   | OK        
4446-2273-0002.wav             | 1.1204   | OK        
4446-2273-0003.wav             | 1.1148   | OK        
4446-2273-0010.wav             | 1.1149   | OK        
4446-2273-0032.wav             | 1.1150   | OK        
4446-2273-0016.wav             | 1.1194   | OK        
4446-2273-0019.wav             | 2.2574   | OK        
4446-2273-0028.wav             | 2.2545   | OK        
4446-2273-0015.wav             | 1.1161   | OK        
4446-2273-0018.wav             | 1.1156   | OK        
4446-2273-0030.wav             | 2.3964   | OK        
4446-2273-0012.wav             | 1.1108   | OK        
4446-2273-0011.wav             | 1.1115   | OK        
4446-2273-0036.wav             | 2.2363   | OK        
4446-2273-0006.wav             | 1.1225   | OK        
4446-2273-0007.wav             | 1.2492   | OK        
4446-2273-0021.wav             | 1.1277   | OK        
4446-2273-0031.wav             | 1.1279   | OK        
4446-2273-0001.wav             | 1.1230   | OK        
4446-2273-0035.wav             | 1.1229   | OK        
4446-2273-0004.wav             | 1.1250   | OK        
4446-2273-0013.wav             | 1.1247   | OK        
4446-2273-0020.wav             | 1.1158   | OK        
4446-2273-0026.wav             | 1.1304   | OK        
4446-2273-0022.wav             | 1.1197   | OK        
4446-2273-0014.wav             | 1.1248   | OK        
4446-2273-0033.wav             | 1.1208   | OK        
4446-2273-0027.wav             | 1.1154   | OK        
4446-2273-0029.wav             | 1.1247   | OK        
4446-2273-0000.wav             | 1.1100   | OK        
4446-2273-0009.wav             | 1.1155   | OK        
4446-2273-0017.wav             | 1.1154   | OK        
4446-2271-0010.wav             | 1.1249   | OK        
4446-2271-0000.wav             | 1.1054   | OK        
4446-2271-0013.wav             | 1.1200   | OK        
4446-2271-0021.wav             | 1.1103   | OK        
4446-2271-0011.wav             | 1.1153   | OK        
4446-2271-0022.wav             | 1.1150   | OK        
4446-2271-0023.wav             | 1.1110   | OK        
4446-2271-0015.wav             | 1.1109   | OK        
4446-2271-0001.wav             | 1.2203   | OK        
4446-2271-0017.wav             | 1.1124   | OK        
4446-2271-0002.wav             | 1.1173   | OK        
4446-2271-0003.wav             | 1.1215   | OK        
4446-2271-0016.wav             | 1.1193   | OK        
4446-2271-0020.wav             | 1.1226   | OK        
4446-2271-0014.wav             | 1.1168   | OK        
4446-2271-0024.wav             | 1.1318   | OK        
4446-2271-0007.wav             | 1.1260   | OK        
4446-2271-0006.wav             | 1.1268   | OK        
4446-2271-0009.wav             | 1.1166   | OK        
4446-2271-0019.wav             | 1.1206   | OK        
4446-2271-0005.wav             | 1.1114   | OK        
4446-2271-0018.wav             | 1.1114   | OK        
4446-2271-0012.wav             | 1.1268   | OK        
4446-2271-0008.wav             | 1.1219   | OK        
4446-2271-0004.wav             | 1.1309   | OK        
4446-2275-0003.wav             | 1.1181   | OK        
4446-2275-0027.wav             | 2.3068   | OK        
4446-2275-0021.wav             | 1.1218   | OK        
4446-2275-0020.wav             | 1.1117   | OK        
4446-2275-0005.wav             | 1.1284   | OK        
4446-2275-0019.wav             | 1.1214   | OK        
4446-2275-0018.wav             | 1.1218   | OK        
4446-2275-0001.wav             | 1.1265   | OK        
4446-2275-0011.wav             | 1.1218   | OK        
4446-2275-0037.wav             | 1.1174   | OK        
4446-2275-0017.wav             | 1.1281   | OK        
4446-2275-0030.wav             | 1.1309   | OK        
4446-2275-0028.wav             | 2.2498   | OK        
4446-2275-0010.wav             | 2.2380   | OK        
4446-2275-0002.wav             | 2.2536   | OK        
4446-2275-0026.wav             | 1.2669   | OK        
4446-2275-0022.wav             | 1.1272   | OK        
4446-2275-0044.wav             | 1.1228   | OK        
4446-2275-0033.wav             | 1.1168   | OK        
4446-2275-0007.wav             | 1.1314   | OK        
4446-2275-0023.wav             | 2.2414   | OK        
4446-2275-0024.wav             | 1.1215   | OK        
4446-2275-0008.wav             | 1.1316   | OK        
4446-2275-0043.wav             | 1.1206   | OK        
4446-2275-0004.wav             | 2.2388   | OK        
4446-2275-0006.wav             | 1.1273   | OK        
4446-2275-0031.wav             | 1.1134   | OK        
4446-2275-0025.wav             | 1.1259   | OK        
4446-2275-0014.wav             | 1.1203   | OK        
4446-2275-0042.wav             | 1.1203   | OK        
4446-2275-0036.wav             | 1.1206   | OK        
4446-2275-0016.wav             | 1.1158   | OK        
4446-2275-0015.wav             | 1.1283   | OK        
4446-2275-0039.wav             | 1.1117   | OK        
4446-2275-0013.wav             | 1.1207   | OK        
4446-2275-0000.wav             | 1.1260   | OK        
4446-2275-0034.wav             | 1.1211   | OK        
4446-2275-0032.wav             | 1.1260   | OK        
4446-2275-0040.wav             | 1.1258   | OK        
4446-2275-0029.wav             | 1.1354   | OK        
4446-2275-0038.wav             | 1.1182   | OK        
4446-2275-0009.wav             | 1.1241   | OK        
4446-2275-0041.wav             | 1.1126   | OK        
4446-2275-0012.wav             | 1.1210   | OK        
4446-2275-0035.wav             | 2.2365   | OK        
4446-2275-0045.wav             | 1.1110   | OK        
4992-41806-0004.wav            | 2.2316   | OK        
4992-41806-0009.wav            | 1.1119   | OK        
4992-41806-0017.wav            | 1.1084   | OK        
4992-41806-0010.wav            | 1.1172   | OK        
4992-41806-0000.wav            | 1.1177   | OK        
4992-41806-0014.wav            | 1.1084   | OK        
4992-41806-0006.wav            | 1.1228   | OK        
4992-41806-0005.wav            | 2.2405   | OK        
4992-41806-0015.wav            | 1.1070   | OK        
4992-41806-0002.wav            | 1.1085   | OK        
4992-41806-0016.wav            | 1.1101   | OK        
4992-41806-0011.wav            | 1.1958   | OK        
4992-41806-0008.wav            | 1.1168   | OK        
4992-41806-0007.wav            | 1.1176   | OK        
4992-41806-0012.wav            | 1.1137   | OK        
4992-41806-0013.wav            | 2.2372   | OK        
4992-41806-0003.wav            | 2.2519   | OK        
4992-41806-0001.wav            | 2.2295   | OK        
4992-23283-0011.wav            | 1.1211   | OK        
4992-23283-0020.wav            | 1.1176   | OK        
4992-23283-0014.wav            | 2.2429   | OK        
4992-23283-0010.wav            | 1.1068   | OK        
4992-23283-0002.wav            | 1.1169   | OK        
4992-23283-0013.wav            | 1.1079   | OK        
4992-23283-0016.wav            | 1.1287   | OK        
4992-23283-0000.wav            | 1.1068   | OK        
4992-23283-0018.wav            | 1.1158   | OK        
4992-23283-0006.wav            | 2.2305   | OK        
4992-23283-0017.wav            | 1.1107   | OK        
4992-23283-0012.wav            | 2.2338   | OK        
4992-23283-0019.wav            | 1.1121   | OK        
4992-23283-0005.wav            | 1.1181   | OK        
4992-23283-0008.wav            | 1.1079   | OK        
4992-23283-0004.wav            | 1.1136   | OK        
4992-23283-0001.wav            | 2.2391   | OK        
4992-23283-0007.wav            | 1.1068   | OK        
4992-23283-0015.wav            | 1.1275   | OK        
4992-23283-0003.wav            | 2.2382   | OK        
4992-23283-0009.wav            | 1.1121   | OK        
4992-41797-0015.wav            | 4.4832   | OK        
4992-41797-0000.wav            | 2.2364   | OK        
4992-41797-0020.wav            | 2.2307   | OK        
4992-41797-0007.wav            | 1.1116   | OK        
4992-41797-0002.wav            | 2.2276   | OK        
4992-41797-0003.wav            | 2.2524   | OK        
4992-41797-0004.wav            | 1.1064   | OK        
4992-41797-0008.wav            | 1.1162   | OK        
4992-41797-0014.wav            | 1.1166   | OK        
4992-41797-0017.wav            | 1.1059   | OK        
4992-41797-0022.wav            | 1.1208   | OK        
4992-41797-0001.wav            | 2.2506   | OK        
4992-41797-0006.wav            | 1.1162   | OK        
4992-41797-0018.wav            | 2.2344   | OK        
4992-41797-0011.wav            | 3.8047   | OK        
4992-41797-0019.wav            | 1.1120   | OK        
4992-41797-0005.wav            | 2.2603   | OK        
4992-41797-0009.wav            | 1.6541   | OK        
4992-41797-0010.wav            | 2.2536   | OK        
4992-41797-0013.wav            | 1.1114   | OK        
4992-41797-0021.wav            | 1.1169   | OK        
4992-41797-0012.wav            | 1.1154   | OK        
4992-41797-0016.wav            | 1.1252   | OK        
237-134500-0025.wav            | 1.1152   | OK        
237-134500-0000.wav            | 1.1106   | OK        
237-134500-0035.wav            | 1.1159   | OK        
237-134500-0037.wav            | 1.1164   | OK        
237-134500-0023.wav            | 1.1258   | OK        
237-134500-0012.wav            | 1.1207   | OK        
237-134500-0029.wav            | 1.1414   | OK        
237-134500-0009.wav            | 1.1258   | OK        
237-134500-0007.wav            | 1.1260   | OK        
237-134500-0032.wav            | 1.1256   | OK        
237-134500-0039.wav            | 1.1203   | OK        
237-134500-0003.wav            | 1.1214   | OK        
237-134500-0017.wav            | 1.1214   | OK        
237-134500-0011.wav            | 1.1209   | OK        
237-134500-0005.wav            | 1.1312   | OK        
237-134500-0016.wav            | 1.1216   | OK        
237-134500-0019.wav            | 1.1155   | OK        
237-134500-0004.wav            | 1.1155   | OK        
237-134500-0022.wav            | 2.4740   | OK        
237-134500-0041.wav            | 1.1112   | OK        
237-134500-0020.wav            | 2.2377   | OK        
237-134500-0015.wav            | 1.1173   | OK        
237-134500-0026.wav            | 1.1208   | OK        
237-134500-0018.wav            | 1.1159   | OK        
237-134500-0027.wav            | 3.1057   | OK        
237-134500-0010.wav            | 1.1258   | OK        
237-134500-0036.wav            | 1.1187   | OK        
237-134500-0014.wav            | 1.1115   | OK        
237-134500-0013.wav            | 1.1063   | OK        
237-134500-0028.wav            | 1.1253   | OK        
237-134500-0040.wav            | 1.1205   | OK        
237-134500-0021.wav            | 1.1188   | OK        
237-134500-0030.wav            | 1.1274   | OK        
237-134500-0002.wav            | 1.1177   | OK        
237-134500-0033.wav            | 1.1172   | OK        
237-134500-0038.wav            | 1.1334   | OK        
237-134500-0031.wav            | 1.1203   | OK        
237-134500-0006.wav            | 1.1205   | OK        
237-134500-0024.wav            | 1.1298   | OK        
237-134500-0034.wav            | 1.1105   | OK        
237-134500-0042.wav            | 1.1163   | OK        
237-134500-0001.wav            | 2.0318   | OK        
237-134500-0008.wav            | 1.1300   | OK        
237-134493-0007.wav            | 1.1120   | OK        
237-134493-0015.wav            | 1.1163   | OK        
237-134493-0013.wav            | 3.5565   | OK        
237-134493-0003.wav            | 1.1118   | OK        
237-134493-0012.wav            | 1.1296   | OK        
237-134493-0002.wav            | 1.1162   | OK        
237-134493-0010.wav            | 1.1225   | OK        
237-134493-0011.wav            | 1.1171   | OK        
237-134493-0014.wav            | 1.1259   | OK        
237-134493-0006.wav            | 1.1304   | OK        
237-134493-0016.wav            | 1.1156   | OK        
237-134493-0005.wav            | 1.1259   | OK        
237-134493-0017.wav            | 1.1112   | OK        
237-134493-0018.wav            | 1.1165   | OK        
237-134493-0001.wav            | 1.1109   | OK        
237-134493-0004.wav            | 1.1109   | OK        
237-134493-0009.wav            | 1.1205   | OK        
237-134493-0000.wav            | 1.1155   | OK        
237-134493-0008.wav            | 1.1157   | OK        
237-126133-0002.wav            | 1.1158   | OK        
237-126133-0023.wav            | 1.1258   | OK        
237-126133-0006.wav            | 1.1109   | OK        
237-126133-0017.wav            | 1.1072   | OK        
237-126133-0022.wav            | 1.1201   | OK        
237-126133-0014.wav            | 1.1136   | OK        
237-126133-0004.wav            | 1.1345   | OK        
237-126133-0020.wav            | 1.1225   | OK        
237-126133-0007.wav            | 1.1084   | OK        
237-126133-0009.wav            | 1.1206   | OK        
237-126133-0015.wav            | 2.2437   | OK        
237-126133-0025.wav            | 1.2408   | OK        
237-126133-0011.wav            | 2.2516   | OK        
237-126133-0019.wav            | 1.1071   | OK        
237-126133-0021.wav            | 1.1213   | OK        
237-126133-0005.wav            | 1.1260   | OK        
237-126133-0013.wav            | 1.1193   | OK        
237-126133-0010.wav            | 1.1217   | OK        
237-126133-0016.wav            | 1.1218   | OK        
237-126133-0012.wav            | 1.1170   | OK        
237-126133-0018.wav            | 1.1213   | OK        
237-126133-0001.wav            | 1.1120   | OK        
237-126133-0008.wav            | 1.1168   | OK        
237-126133-0000.wav            | 1.1115   | OK        
237-126133-0024.wav            | 1.1157   | OK        
237-126133-0003.wav            | 2.2456   | OK        
260-123288-0025.wav            | 1.1157   | OK        
260-123288-0022.wav            | 1.1351   | OK        
260-123288-0028.wav            | 1.1112   | OK        
260-123288-0023.wav            | 1.1123   | OK        
260-123288-0006.wav            | 1.1069   | OK        
260-123288-0000.wav            | 1.1269   | OK        
260-123288-0021.wav            | 1.1167   | OK        
260-123288-0001.wav            | 1.1110   | OK        
260-123288-0018.wav            | 1.1163   | OK        
260-123288-0026.wav            | 1.1260   | OK        
260-123288-0002.wav            | 3.0709   | OK        
260-123288-0010.wav            | 1.1121   | OK        
260-123288-0003.wav            | 1.1146   | OK        
260-123288-0008.wav            | 1.1247   | OK        
260-123288-0012.wav            | 1.1174   | OK        
260-123288-0013.wav            | 1.1212   | OK        
260-123288-0007.wav            | 1.1162   | OK        
260-123288-0015.wav            | 1.1133   | OK        
260-123288-0005.wav            | 1.1161   | OK        
260-123288-0017.wav            | 1.1113   | OK        
260-123288-0016.wav            | 1.1212   | OK        
260-123288-0020.wav            | 1.1111   | OK        
260-123288-0027.wav            | 1.1083   | OK        
260-123288-0004.wav            | 1.1089   | OK        
260-123288-0014.wav            | 2.0258   | OK        
260-123288-0011.wav            | 1.1158   | OK        
260-123288-0019.wav            | 1.1159   | OK        
260-123288-0009.wav            | 1.1156   | OK        
260-123288-0024.wav            | 1.1109   | OK        
260-123286-0008.wav            | 1.1210   | OK        
260-123286-0002.wav            | 1.1075   | OK        
260-123286-0018.wav            | 1.1086   | OK        
260-123286-0014.wav            | 2.3423   | OK        
260-123286-0016.wav            | 1.1158   | OK        
260-123286-0005.wav            | 1.1253   | OK        
260-123286-0004.wav            | 1.1065   | OK        
260-123286-0028.wav            | 1.1110   | OK        
260-123286-0001.wav            | 1.1116   | OK        
260-123286-0012.wav            | 2.0085   | OK        
260-123286-0019.wav            | 1.1062   | OK        
260-123286-0023.wav            | 1.1273   | OK        
260-123286-0020.wav            | 2.2422   | OK        
260-123286-0013.wav            | 1.1166   | OK        
260-123286-0025.wav            | 2.2484   | OK        
260-123286-0021.wav            | 1.1164   | OK        
260-123286-0006.wav            | 1.1215   | OK        
260-123286-0007.wav            | 1.1164   | OK        
260-123286-0022.wav            | 1.1078   | OK        
260-123286-0027.wav            | 3.8707   | OK        
260-123286-0003.wav            | 1.1063   | OK        
260-123286-0011.wav            | 1.1113   | OK        
260-123286-0026.wav            | 1.1171   | OK        
260-123286-0000.wav            | 2.2379   | OK        
260-123286-0024.wav            | 1.1158   | OK        
260-123286-0031.wav            | 1.1155   | OK        
260-123286-0029.wav            | 1.1063   | OK        
260-123286-0009.wav            | 1.1113   | OK        
260-123286-0017.wav            | 1.1111   | OK        
260-123286-0030.wav            | 2.2522   | OK        
260-123286-0010.wav            | 2.2288   | OK        
260-123286-0015.wav            | 1.1216   | OK        
260-123440-0010.wav            | 1.1092   | OK        
260-123440-0016.wav            | 1.1167   | OK        
260-123440-0019.wav            | 1.1215   | OK        
260-123440-0018.wav            | 1.1234   | OK        
260-123440-0003.wav            | 1.1307   | OK        
260-123440-0007.wav            | 1.1138   | OK        
260-123440-0009.wav            | 1.1228   | OK        
260-123440-0005.wav            | 1.1124   | OK        
260-123440-0004.wav            | 5.3259   | OK        
260-123440-0008.wav            | 1.1174   | OK        
260-123440-0015.wav            | 1.1189   | OK        
260-123440-0012.wav            | 1.1237   | OK        
260-123440-0006.wav            | 1.1265   | OK        
260-123440-0020.wav            | 1.1271   | OK        
260-123440-0000.wav            | 3.0147   | OK        
260-123440-0013.wav            | 1.1249   | OK        
260-123440-0002.wav            | 1.1200   | OK        
260-123440-0011.wav            | 1.1415   | OK        
260-123440-0014.wav            | 1.1123   | OK        
260-123440-0001.wav            | 1.1167   | OK        
260-123440-0017.wav            | 1.1351   | OK        
2094-142345-0055.wav           | 1.1324   | OK        
2094-142345-0044.wav           | 1.1222   | OK        
2094-142345-0011.wav           | 1.1171   | OK        
2094-142345-0039.wav           | 1.1253   | OK        
2094-142345-0057.wav           | 6.1470   | OK        
2094-142345-0019.wav           | 1.1165   | OK        
2094-142345-0033.wav           | 1.1213   | OK        
2094-142345-0048.wav           | 1.1161   | OK        
2094-142345-0027.wav           | 2.2426   | OK        
2094-142345-0024.wav           | 2.2559   | OK        
2094-142345-0047.wav           | 1.1131   | OK        
2094-142345-0004.wav           | 1.1123   | OK        
2094-142345-0000.wav           | 1.1158   | OK        
2094-142345-0020.wav           | 1.1397   | OK        
2094-142345-0029.wav           | 1.1121   | OK        
2094-142345-0023.wav           | 1.1273   | OK        
2094-142345-0035.wav           | 1.1164   | OK        
2094-142345-0017.wav           | 1.1214   | OK        
2094-142345-0045.wav           | 1.1312   | OK        
2094-142345-0022.wav           | 1.1203   | OK        
2094-142345-0001.wav           | 1.1116   | OK        
2094-142345-0038.wav           | 1.1161   | OK        
2094-142345-0007.wav           | 1.1116   | OK        
2094-142345-0046.wav           | 1.1066   | OK        
2094-142345-0025.wav           | 1.1065   | OK        
2094-142345-0030.wav           | 2.2494   | OK        
2094-142345-0052.wav           | 1.1209   | OK        
2094-142345-0014.wav           | 1.7267   | OK        
2094-142345-0015.wav           | 1.1117   | OK        
2094-142345-0005.wav           | 2.2725   | OK        
2094-142345-0031.wav           | 1.1191   | OK        
2094-142345-0054.wav           | 2.2243   | OK        
2094-142345-0013.wav           | 1.1074   | OK        
2094-142345-0058.wav           | 1.1172   | OK        
2094-142345-0002.wav           | 1.1118   | OK        
2094-142345-0032.wav           | 1.1124   | OK        
