nohup: ignoring input
------------------------------------------------------------
任务: 并发计算 TTFT (首字延迟)
并发数: 6 | 模型: medium.en | Device: cuda
5105-28240-0007.wav            | 4.5457   | OK        
5105-28240-0024.wav            | 4.7350   | OK        
5105-28240-0012.wav            | 4.7357   | OK        
4077-13751-0013.wav            | 1.8050   | OK        
5105-28240-0008.wav            | 6.2133   | OK        
5105-28240-0021.wav            | 5.4275   | OK        
4077-13751-0021.wav            | 1.7039   | OK        
4077-13751-0019.wav            | 2.7791   | OK        
4077-13751-0003.wav            | 2.7761   | OK        
4077-13751-0016.wav            | 4.2617   | OK        
4077-13751-0020.wav            | 3.7320   | OK        
4077-13751-0002.wav            | 4.8618   | OK        
4077-13751-0010.wav            | 7.1225   | OK        
4077-13751-0015.wav            | 6.7170   | OK        
4077-13751-0005.wav            | 7.9617   | OK        
4077-13751-0018.wav            | 6.8497   | OK        
4077-13751-0004.wav            | 1.9855   | OK        
4077-13751-0006.wav            | 3.1541   | OK        
4077-13751-0011.wav            | 5.7789   | OK        
4077-13751-0017.wav            | 3.3418   | OK        
4077-13751-0000.wav            | 3.2926   | OK        
4077-13751-0008.wav            | 3.7251   | OK        
4077-13751-0014.wav            | 2.4133   | OK        
4077-13751-0001.wav            | 2.4115   | OK        
4077-13751-0007.wav            | 2.4212   | OK        
4077-13751-0009.wav            | 5.1055   | OK        
4077-13754-0007.wav            | 2.0221   | OK        
4077-13754-0003.wav            | 1.8472   | OK        
4077-13754-0012.wav            | 1.7033   | OK        
4077-13754-0013.wav            | 1.7043   | OK        
4077-13754-0005.wav            | 1.7040   | OK        
4077-13754-0001.wav            | 1.7829   | OK        
4077-13754-0006.wav            | 5.1063   | OK        
4077-13754-0002.wav            | 5.0899   | OK        
4077-13754-0014.wav            | 6.3710   | OK        
4077-13754-0010.wav            | 6.3771   | OK        
4077-13754-0011.wav            | 8.5928   | OK        
4077-13754-0016.wav            | 4.5490   | OK        
4077-13754-0000.wav            | 4.5584   | OK        
4077-13754-0015.wav            | 3.4038   | OK        
4077-13754-0009.wav            | 3.2945   | OK        
4077-13754-0008.wav            | 9.2026   | OK        
4077-13754-0004.wav            | 2.2591   | OK        
4970-29093-0001.wav            | 1.7804   | OK        
4970-29093-0017.wav            | 1.7649   | OK        
4970-29093-0007.wav            | 1.6107   | OK        
4970-29093-0008.wav            | 1.6151   | OK        
4970-29093-0019.wav            | 1.6094   | OK        
4970-29093-0015.wav            | 1.6299   | OK        
4970-29093-0010.wav            | 1.6505   | OK        
4970-29093-0020.wav            | 3.2752   | OK        
4970-29093-0012.wav            | 3.2768   | OK        
4970-29093-0021.wav            | 1.6622   | OK        
4970-29093-0011.wav            | 1.7182   | OK        
4970-29093-0023.wav            | 1.7619   | OK        
4970-29093-0003.wav            | 1.7615   | OK        
4970-29093-0009.wav            | 1.7551   | OK        
4970-29093-0018.wav            | 3.2366   | OK        
4970-29093-0013.wav            | 1.7653   | OK        
4970-29093-0002.wav            | 1.7478   | OK        
4970-29093-0004.wav            | 1.7037   | OK        
4970-29093-0016.wav            | 3.4698   | OK        
4970-29093-0022.wav            | 1.7261   | OK        
4970-29093-0006.wav            | 4.6118   | OK        
4970-29093-0014.wav            | 3.4435   | OK        
4970-29093-0005.wav            | 5.1963   | OK        
4970-29093-0000.wav            | 1.6825   | OK        
4970-29095-0028.wav            | 1.6674   | OK        
4970-29095-0012.wav            | 1.6663   | OK        
4970-29095-0020.wav            | 1.6387   | OK        
4970-29095-0036.wav            | 1.6330   | OK        
4970-29095-0026.wav            | 1.6397   | OK        
4970-29095-0009.wav            | 3.3216   | OK        
4970-29095-0033.wav            | 1.6299   | OK        
4970-29095-0003.wav            | 1.6524   | OK        
4970-29095-0037.wav            | 1.7353   | OK        
4970-29095-0032.wav            | 1.9554   | OK        
4970-29095-0029.wav            | 1.6737   | OK        
4970-29095-0031.wav            | 1.6731   | OK        
4970-29095-0021.wav            | 1.5976   | OK        
4970-29095-0004.wav            | 1.5880   | OK        
4970-29095-0000.wav            | 1.5877   | OK        
4970-29095-0022.wav            | 1.6296   | OK        
4970-29095-0008.wav            | 3.3188   | OK        
4970-29095-0002.wav            | 3.3184   | OK        
4970-29095-0025.wav            | 2.6905   | OK        
4970-29095-0038.wav            | 2.6763   | OK        
4970-29095-0017.wav            | 3.8126   | OK        
4970-29095-0013.wav            | 3.8140   | OK        
4970-29095-0014.wav            | 3.8136   | OK        
4970-29095-0006.wav            | 4.1281   | OK        
4970-29095-0007.wav            | 3.5716   | OK        
4970-29095-0034.wav            | 3.5705   | OK        
4970-29095-0005.wav            | 6.4063   | OK        
4970-29095-0023.wav            | 2.2790   | OK        
4970-29095-0027.wav            | 1.6975   | OK        
4970-29095-0015.wav            | 1.6967   | OK        
4970-29095-0030.wav            | 5.2685   | OK        
4970-29095-0016.wav            | 8.4471   | OK        
4970-29095-0011.wav            | 2.7814   | OK        
4970-29095-0019.wav            | 4.2816   | OK        
4970-29095-0024.wav            | 3.4960   | OK        
4970-29095-0018.wav            | 4.5255   | OK        
4970-29095-0035.wav            | 4.5266   | OK        
4970-29095-0010.wav            | 4.5253   | OK        
4970-29095-0001.wav            | 1.7225   | OK        
1580-141084-0040.wav           | 1.6407   | OK        
1580-141084-0025.wav           | 1.6324   | OK        
1580-141084-0028.wav           | 1.6360   | OK        
1580-141084-0001.wav           | 1.6799   | OK        
1580-141084-0048.wav           | 1.7016   | OK        
1580-141084-0050.wav           | 1.6974   | OK        
1580-141084-0017.wav           | 1.7030   | OK        
1580-141084-0042.wav           | 3.0902   | OK        
1580-141084-0039.wav           | 1.6846   | OK        
1580-141084-0047.wav           | 1.7244   | OK        
1580-141084-0035.wav           | 1.6671   | OK        
1580-141084-0038.wav           | 1.6625   | OK        
1580-141084-0016.wav           | 1.6617   | OK        
1580-141084-0021.wav           | 1.6607   | OK        
1580-141084-0011.wav           | 1.6473   | OK        
1580-141084-0000.wav           | 1.6420   | OK        
1580-141084-0012.wav           | 1.6415   | OK        
1580-141084-0041.wav           | 1.6352   | OK        
1580-141084-0030.wav           | 1.6396   | OK        
1580-141084-0029.wav           | 1.6394   | OK        
1580-141084-0014.wav           | 2.2218   | OK        
1580-141084-0023.wav           | 3.4107   | OK        
1580-141084-0002.wav           | 3.4666   | OK        
1580-141084-0045.wav           | 4.4731   | OK        
1580-141084-0034.wav           | 4.6772   | OK        
1580-141084-0043.wav           | 5.4767   | OK        
1580-141084-0037.wav           | 4.1424   | OK        
1580-141084-0046.wav           | 4.0899   | OK        
1580-141084-0015.wav           | 7.2925   | OK        
1580-141084-0018.wav           | 2.6184   | OK        
1580-141084-0013.wav           | 1.9659   | OK        
1580-141084-0032.wav           | 1.9914   | OK        
1580-141084-0033.wav           | 5.0608   | OK        
1580-141084-0036.wav           | 1.6661   | OK        
1580-141084-0008.wav           | 1.6512   | OK        
1580-141084-0044.wav           | 4.2697   | OK        
1580-141084-0020.wav           | 1.6636   | OK        
1580-141084-0003.wav           | 1.6494   | OK        
1580-141084-0022.wav           | 1.6559   | OK        
1580-141084-0031.wav           | 1.6621   | OK        
1580-141084-0024.wav           | 1.6764   | OK        
1580-141084-0027.wav           | 1.6750   | OK        
1580-141084-0006.wav           | 1.6680   | OK        
1580-141084-0005.wav           | 1.6678   | OK        
1580-141084-0009.wav           | 1.6605   | OK        
1580-141084-0026.wav           | 1.6596   | OK        
1580-141084-0007.wav           | 1.6590   | OK        
1580-141084-0049.wav           | 1.6591   | OK        
1580-141084-0010.wav           | 1.6603   | OK        
1580-141084-0019.wav           | 1.6658   | OK        
1580-141084-0004.wav           | 1.6890   | OK        
1580-141083-0025.wav           | 1.8042   | OK        
1580-141083-0037.wav           | 1.8048   | OK        
1580-141083-0020.wav           | 1.7554   | OK        
1580-141083-0007.wav           | 1.7459   | OK        
1580-141083-0043.wav           | 1.7387   | OK        
1580-141083-0033.wav           | 1.6125   | OK        
1580-141083-0030.wav           | 1.8640   | OK        
1580-141083-0000.wav           | 3.8743   | OK        
1580-141083-0011.wav           | 2.0455   | OK        
1580-141083-0006.wav           | 1.8388   | OK        
1580-141083-0042.wav           | 1.8376   | OK        
1580-141083-0045.wav           | 1.8842   | OK        
1580-141083-0051.wav           | 1.6715   | OK        
1580-141083-0035.wav           | 1.6705   | OK        
1580-141083-0016.wav           | 1.6737   | OK        
1580-141083-0036.wav           | 1.6736   | OK        
1580-141083-0019.wav           | 1.6787   | OK        
1580-141083-0046.wav           | 1.5926   | OK        
1580-141083-0005.wav           | 1.6518   | OK        
1580-141083-0050.wav           | 1.7307   | OK        
1580-141083-0031.wav           | 1.7227   | OK        
1580-141083-0004.wav           | 1.7231   | OK        
1580-141083-0028.wav           | 2.5942   | OK        
1580-141083-0003.wav           | 3.9974   | OK        
1580-141083-0012.wav           | 6.3072   | OK        
1580-141083-0002.wav           | 6.3067   | OK        
1580-141083-0044.wav           | 6.7422   | OK        
1580-141083-0048.wav           | 8.0436   | OK        
1580-141083-0008.wav           | 5.7108   | OK        
1580-141083-0027.wav           | 3.2993   | OK        
1580-141083-0023.wav           | 3.2994   | OK        
1580-141083-0039.wav           | 2.0205   | OK        
1580-141083-0052.wav           | 2.0208   | OK        
1580-141083-0034.wav           | 1.6657   | OK        
1580-141083-0026.wav           | 10.8034  | OK        
1580-141083-0013.wav           | 1.6637   | OK        
1580-141083-0040.wav           | 1.6641   | OK        
1580-141083-0053.wav           | 1.7002   | OK        
1580-141083-0018.wav           | 1.7007   | OK        
1580-141083-0017.wav           | 1.7198   | OK        
1580-141083-0041.wav           | 1.7210   | OK        
1580-141083-0009.wav           | 1.7368   | OK        
1580-141083-0049.wav           | 1.7367   | OK        
1580-141083-0014.wav           | 3.3009   | OK        
1580-141083-0032.wav           | 3.4614   | OK        
1580-141083-0029.wav           | 1.7403   | OK        
1580-141083-0022.wav           | 1.7390   | OK        
1580-141083-0015.wav           | 1.7108   | OK        
1580-141083-0024.wav           | 1.7113   | OK        
1580-141083-0047.wav           | 1.7157   | OK        
1580-141083-0038.wav           | 1.8193   | OK        
1580-141083-0021.wav           | 1.8202   | OK        
1580-141083-0010.wav           | 1.9610   | OK        
4446-2273-0034.wav             | 1.9606   | OK        
1580-141083-0001.wav           | 2.4175   | OK        
4446-2273-0005.wav             | 1.8630   | OK        
4446-2273-0023.wav             | 1.8011   | OK        
4446-2273-0008.wav             | 1.8013   | OK        
4446-2273-0025.wav             | 1.6606   | OK        
4446-2273-0002.wav             | 1.6488   | OK        
4446-2273-0024.wav             | 1.6723   | OK        
4446-2273-0003.wav             | 1.6602   | OK        
4446-2273-0010.wav             | 1.6607   | OK        
4446-2273-0032.wav             | 1.6604   | OK        
4446-2273-0016.wav             | 1.6520   | OK        
4446-2273-0015.wav             | 1.6184   | OK        
4446-2273-0018.wav             | 1.6180   | OK        
4446-2273-0012.wav             | 1.7579   | OK        
4446-2273-0028.wav             | 3.4003   | OK        
4446-2273-0019.wav             | 3.4253   | OK        
4446-2273-0011.wav             | 1.8255   | OK        
4446-2273-0006.wav             | 1.7524   | OK        
4446-2273-0021.wav             | 1.8432   | OK        
4446-2273-0031.wav             | 1.8377   | OK        
4446-2273-0007.wav             | 1.9850   | OK        
4446-2273-0036.wav             | 3.6201   | OK        
4446-2273-0030.wav             | 4.5516   | OK        
4446-2273-0001.wav             | 1.7555   | OK        
4446-2273-0035.wav             | 1.6993   | OK        
4446-2273-0004.wav             | 1.6891   | OK        
4446-2273-0013.wav             | 1.6898   | OK        
4446-2273-0020.wav             | 1.6884   | OK        
4446-2273-0026.wav             | 1.6900   | OK        
4446-2273-0022.wav             | 1.6858   | OK        
4446-2273-0014.wav             | 1.6769   | OK        
4446-2273-0033.wav             | 1.6872   | OK        
4446-2273-0027.wav             | 1.6868   | OK        
4446-2273-0029.wav             | 1.6873   | OK        
4446-2273-0000.wav             | 1.6537   | OK        
4446-2273-0009.wav             | 1.6888   | OK        
4446-2273-0017.wav             | 1.6480   | OK        
4446-2271-0010.wav             | 1.6432   | OK        
4446-2271-0000.wav             | 1.6429   | OK        
4446-2271-0013.wav             | 1.6425   | OK        
4446-2271-0021.wav             | 1.6442   | OK        
4446-2271-0011.wav             | 1.6356   | OK        
4446-2271-0022.wav             | 1.6356   | OK        
4446-2271-0023.wav             | 1.6349   | OK        
4446-2271-0015.wav             | 1.6355   | OK        
4446-2271-0017.wav             | 2.2258   | OK        
4446-2271-0002.wav             | 2.2396   | OK        
4446-2271-0003.wav             | 2.2399   | OK        
4446-2271-0016.wav             | 2.2967   | OK        
4446-2271-0020.wav             | 2.2971   | OK        
4446-2271-0014.wav             | 2.6201   | OK        
4446-2271-0024.wav             | 2.5850   | OK        
4446-2271-0007.wav             | 2.5853   | OK        
4446-2271-0006.wav             | 2.4884   | OK        
4446-2271-0009.wav             | 2.6013   | OK        
4446-2271-0019.wav             | 1.6451   | OK        
4446-2271-0005.wav             | 1.6895   | OK        
4446-2271-0018.wav             | 1.6889   | OK        
4446-2271-0012.wav             | 1.6844   | OK        
4446-2271-0008.wav             | 1.6278   | OK        
4446-2271-0001.wav             | 6.4950   | OK        
4446-2271-0004.wav             | 1.7202   | OK        
4446-2275-0003.wav             | 1.6708   | OK        
4446-2275-0021.wav             | 1.7070   | OK        
4446-2275-0020.wav             | 1.7069   | OK        
4446-2275-0005.wav             | 1.6989   | OK        
4446-2275-0019.wav             | 1.6987   | OK        
4446-2275-0018.wav             | 1.7033   | OK        
4446-2275-0027.wav             | 3.4214   | OK        
4446-2275-0001.wav             | 1.7137   | OK        
4446-2275-0011.wav             | 1.7132   | OK        
4446-2275-0037.wav             | 1.6736   | OK        
4446-2275-0017.wav             | 1.6739   | OK        
4446-2275-0030.wav             | 1.6556   | OK        
4446-2275-0022.wav             | 1.7663   | OK        
4446-2275-0044.wav             | 1.7799   | OK        
4446-2275-0028.wav             | 3.4486   | OK        
4446-2275-0026.wav             | 1.9174   | OK        
4446-2275-0010.wav             | 3.4621   | OK        
4446-2275-0002.wav             | 3.4633   | OK        
4446-2275-0033.wav             | 1.6808   | OK        
4446-2275-0007.wav             | 1.6898   | OK        
4446-2275-0024.wav             | 1.6747   | OK        
4446-2275-0008.wav             | 1.6731   | OK        
4446-2275-0043.wav             | 1.6718   | OK        
4446-2275-0006.wav             | 1.6592   | OK        
4446-2275-0023.wav             | 3.3360   | OK        
4446-2275-0031.wav             | 1.6607   | OK        
4446-2275-0025.wav             | 1.6606   | OK        
4446-2275-0014.wav             | 1.6050   | OK        
4446-2275-0004.wav             | 3.3402   | OK        
4446-2275-0042.wav             | 1.6758   | OK        
4446-2275-0036.wav             | 1.6650   | OK        
4446-2275-0016.wav             | 1.6655   | OK        
4446-2275-0015.wav             | 1.6653   | OK        
4446-2275-0039.wav             | 1.7204   | OK        
4446-2275-0013.wav             | 1.6756   | OK        
4446-2275-0000.wav             | 1.6773   | OK        
4446-2275-0034.wav             | 1.7003   | OK        
4446-2275-0032.wav             | 1.7008   | OK        
4446-2275-0040.wav             | 1.6449   | OK        
4446-2275-0029.wav             | 1.7016   | OK        
4446-2275-0038.wav             | 1.6783   | OK        
4446-2275-0009.wav             | 1.6582   | OK        
4446-2275-0041.wav             | 1.6358   | OK        
4446-2275-0012.wav             | 1.6355   | OK        
4446-2275-0045.wav             | 1.6351   | OK        
4992-41806-0009.wav            | 1.6207   | OK        
4992-41806-0017.wav            | 1.6243   | OK        
4992-41806-0010.wav            | 1.6246   | OK        
4446-2275-0035.wav             | 3.2607   | OK        
4992-41806-0000.wav            | 1.6247   | OK        
4992-41806-0004.wav            | 3.2511   | OK        
4992-41806-0014.wav            | 1.6302   | OK        
4992-41806-0006.wav            | 1.6219   | OK        
4992-41806-0015.wav            | 1.6203   | OK        
4992-41806-0002.wav            | 1.6203   | OK        
4992-41806-0016.wav            | 1.6150   | OK        
4992-41806-0008.wav            | 1.6992   | OK        
4992-41806-0005.wav            | 3.3219   | OK        
4992-41806-0007.wav            | 1.7006   | OK        
4992-41806-0011.wav            | 1.8334   | OK        
4992-41806-0012.wav            | 1.6567   | OK        
4992-23283-0011.wav            | 1.6061   | OK        
4992-23283-0020.wav            | 1.6055   | OK        
4992-41806-0013.wav            | 3.3242   | OK        
4992-41806-0003.wav            | 3.2919   | OK        
4992-41806-0001.wav            | 3.2916   | OK        
4992-23283-0010.wav            | 1.6850   | OK        
4992-23283-0002.wav            | 1.6849   | OK        
4992-23283-0014.wav            | 3.2918   | OK        
4992-23283-0013.wav            | 1.6341   | OK        
4992-23283-0016.wav            | 1.6145   | OK        
4992-23283-0000.wav            | 1.6138   | OK        
4992-23283-0018.wav            | 1.6142   | OK        
4992-23283-0017.wav            | 1.6130   | OK        
4992-23283-0019.wav            | 1.5326   | OK        
4992-23283-0005.wav            | 1.6133   | OK        
4992-23283-0008.wav            | 1.6130   | OK        
4992-23283-0004.wav            | 1.6578   | OK        
4992-23283-0006.wav            | 3.2955   | OK        
4992-23283-0012.wav            | 3.2345   | OK        
4992-23283-0007.wav            | 1.6746   | OK        
4992-23283-0015.wav            | 1.6754   | OK        
4992-23283-0009.wav            | 1.6074   | OK        
4992-23283-0001.wav            | 3.5833   | OK        
4992-41797-0007.wav            | 4.8971   | OK        
4992-23283-0003.wav            | 6.5290   | OK        
4992-41797-0000.wav            | 6.9074   | OK        
4992-41797-0020.wav            | 6.9075   | OK        
4992-41797-0004.wav            | 2.0090   | OK        
4992-41797-0002.wav            | 6.5447   | OK        
4992-41797-0015.wav            | 7.6973   | OK        
4992-41797-0008.wav            | 1.7049   | OK        
4992-41797-0014.wav            | 1.7045   | OK        
4992-41797-0003.wav            | 3.6604   | OK        
4992-41797-0017.wav            | 1.7059   | OK        
4992-41797-0022.wav            | 1.6464   | OK        
4992-41797-0006.wav            | 1.8410   | OK        
4992-41797-0019.wav            | 1.9334   | OK        
4992-41797-0001.wav            | 3.5735   | OK        
4992-41797-0018.wav            | 3.6521   | OK        
4992-41797-0011.wav            | 3.9777   | OK        
4992-41797-0005.wav            | 3.6553   | OK        
4992-41797-0013.wav            | 1.8266   | OK        
4992-41797-0021.wav            | 1.8683   | OK        
4992-41797-0010.wav            | 3.6186   | OK        
4992-41797-0012.wav            | 1.8608   | OK        
4992-41797-0016.wav            | 1.8693   | OK        
4992-41797-0009.wav            | 3.1467   | OK        
237-134500-0025.wav            | 1.7894   | OK        
237-134500-0000.wav            | 1.7300   | OK        
237-134500-0035.wav            | 1.7266   | OK        
237-134500-0037.wav            | 1.6683   | OK        
237-134500-0023.wav            | 1.7418   | OK        
237-134500-0012.wav            | 1.6861   | OK        
237-134500-0029.wav            | 1.7006   | OK        
237-134500-0009.wav            | 1.7048   | OK        
237-134500-0007.wav            | 1.7151   | OK        
237-134500-0032.wav            | 1.7124   | OK        
237-134500-0039.wav            | 1.6939   | OK        
237-134500-0003.wav            | 1.6939   | OK        
237-134500-0017.wav            | 1.6880   | OK        
237-134500-0011.wav            | 1.6921   | OK        
237-134500-0005.wav            | 1.6875   | OK        
237-134500-0016.wav            | 1.6774   | OK        
237-134500-0019.wav            | 1.7019   | OK        
237-134500-0004.wav            | 1.7021   | OK        
237-134500-0041.wav            | 2.9078   | OK        
237-134500-0015.wav            | 3.0694   | OK        
237-134500-0022.wav            | 3.5217   | OK        
237-134500-0026.wav            | 2.9563   | OK        
237-134500-0018.wav            | 3.0133   | OK        
237-134500-0020.wav            | 4.8011   | OK        
237-134500-0010.wav            | 1.7368   | OK        
237-134500-0036.wav            | 1.7360   | OK        
237-134500-0014.wav            | 1.7357   | OK        
237-134500-0013.wav            | 1.7359   | OK        
237-134500-0028.wav            | 1.7767   | OK        
237-134500-0040.wav            | 1.7973   | OK        
237-134500-0021.wav            | 1.7973   | OK        
237-134500-0030.wav            | 1.7978   | OK        
237-134500-0002.wav            | 1.8082   | OK        
237-134500-0033.wav            | 1.7058   | OK        
237-134500-0038.wav            | 1.6949   | OK        
237-134500-0031.wav            | 1.6952   | OK        
237-134500-0006.wav            | 1.6952   | OK        
237-134500-0027.wav            | 4.7454   | OK        
237-134500-0024.wav            | 1.6965   | OK        
237-134500-0034.wav            | 1.6620   | OK        
237-134500-0042.wav            | 1.6480   | OK        
237-134500-0008.wav            | 1.6480   | OK        
237-134493-0007.wav            | 1.6466   | OK        
237-134493-0015.wav            | 1.6463   | OK        
237-134493-0003.wav            | 3.9267   | OK        
237-134500-0001.wav            | 5.3852   | OK        
237-134493-0012.wav            | 5.3272   | OK        
237-134493-0010.wav            | 5.2594   | OK        
237-134493-0002.wav            | 5.2824   | OK        
237-134493-0013.wav            | 6.0613   | OK        
237-134493-0011.wav            | 3.1382   | OK        
237-134493-0014.wav            | 3.1383   | OK        
237-134493-0006.wav            | 1.7937   | OK        
237-134493-0016.wav            | 1.7940   | OK        
237-134493-0005.wav            | 1.7943   | OK        
237-134493-0017.wav            | 1.6551   | OK        
237-134493-0018.wav            | 1.6329   | OK        
237-134493-0001.wav            | 1.6325   | OK        
237-134493-0004.wav            | 1.6321   | OK        
237-134493-0009.wav            | 1.6322   | OK        
237-134493-0000.wav            | 1.6317   | OK        
237-134493-0008.wav            | 1.6507   | OK        
237-126133-0002.wav            | 1.6369   | OK        
237-126133-0023.wav            | 1.6375   | OK        
237-126133-0006.wav            | 1.6372   | OK        
237-126133-0022.wav            | 1.6258   | OK        
237-126133-0017.wav            | 1.6485   | OK        
237-126133-0014.wav            | 1.6345   | OK        
237-126133-0004.wav            | 1.6349   | OK        
237-126133-0020.wav            | 1.6344   | OK        
237-126133-0007.wav            | 1.6344   | OK        
237-126133-0009.wav            | 1.6465   | OK        
237-126133-0019.wav            | 1.7797   | OK        
237-126133-0025.wav            | 1.9206   | OK        
237-126133-0021.wav            | 1.7361   | OK        
237-126133-0005.wav            | 1.7247   | OK        
237-126133-0015.wav            | 3.3729   | OK        
237-126133-0011.wav            | 3.4426   | OK        
237-126133-0013.wav            | 1.6626   | OK        
237-126133-0010.wav            | 1.6628   | OK        
237-126133-0016.wav            | 1.6629   | OK        
237-126133-0012.wav            | 1.6625   | OK        
237-126133-0018.wav            | 1.6616   | OK        
237-126133-0001.wav            | 1.6230   | OK        
237-126133-0008.wav            | 1.6236   | OK        
237-126133-0000.wav            | 1.6235   | OK        
237-126133-0024.wav            | 1.6235   | OK        
260-123288-0025.wav            | 1.6231   | OK        
260-123288-0022.wav            | 1.6564   | OK        
260-123288-0028.wav            | 1.6558   | OK        
260-123288-0023.wav            | 1.6558   | OK        
260-123288-0006.wav            | 1.6553   | OK        
260-123288-0000.wav            | 1.6445   | OK        
237-126133-0003.wav            | 3.2933   | OK        
260-123288-0021.wav            | 1.6393   | OK        
260-123288-0001.wav            | 1.6395   | OK        
260-123288-0018.wav            | 1.6398   | OK        
260-123288-0026.wav            | 1.6406   | OK        
260-123288-0010.wav            | 3.1062   | OK        
260-123288-0003.wav            | 3.2219   | OK        
260-123288-0008.wav            | 3.2221   | OK        
260-123288-0012.wav            | 3.2224   | OK        
260-123288-0013.wav            | 3.2223   | OK        
260-123288-0007.wav            | 2.2076   | OK        
260-123288-0002.wav            | 4.5636   | OK        
260-123288-0015.wav            | 2.0619   | OK        
260-123288-0005.wav            | 2.0617   | OK        
260-123288-0017.wav            | 2.0615   | OK        
260-123288-0016.wav            | 2.0612   | OK        
260-123288-0020.wav            | 1.6267   | OK        
260-123288-0027.wav            | 1.6249   | OK        
260-123288-0004.wav            | 1.6202   | OK        
260-123288-0011.wav            | 1.6202   | OK        
260-123288-0019.wav            | 1.6561   | OK        
260-123288-0009.wav            | 1.6250   | OK        
260-123288-0024.wav            | 1.5138   | OK        
260-123286-0008.wav            | 1.5864   | OK        
260-123288-0014.wav            | 3.0526   | OK        
260-123286-0002.wav            | 1.6269   | OK        
260-123286-0018.wav            | 1.6311   | OK        
260-123286-0016.wav            | 2.7667   | OK        
260-123286-0005.wav            | 2.8337   | OK        
260-123286-0004.wav            | 2.8041   | OK        
260-123286-0028.wav            | 2.8043   | OK        
260-123286-0001.wav            | 2.8823   | OK        
260-123286-0012.wav            | 2.2468   | OK        
260-123286-0019.wav            | 1.8492   | OK        
260-123286-0014.wav            | 5.2002   | OK        
260-123286-0023.wav            | 1.8511   | OK        
260-123286-0013.wav            | 1.7326   | OK        
260-123286-0021.wav            | 1.6390   | OK        
260-123286-0006.wav            | 1.6382   | OK        
260-123286-0007.wav            | 1.6378   | OK        
260-123286-0020.wav            | 3.4904   | OK        
260-123286-0022.wav            | 1.6390   | OK        
260-123286-0025.wav            | 3.3177   | OK        
260-123286-0003.wav            | 2.8631   | OK        
260-123286-0011.wav            | 2.8625   | OK        
260-123286-0026.wav            | 2.8620   | OK        
260-123286-0027.wav            | 3.3664   | OK        
260-123286-0024.wav            | 2.8593   | OK        
260-123286-0029.wav            | 1.7180   | OK        
260-123286-0031.wav            | 1.7403   | OK        
260-123286-0009.wav            | 1.7293   | OK        
260-123286-0000.wav            | 4.6492   | OK        
260-123286-0017.wav            | 1.6468   | OK        
260-123286-0015.wav            | 1.6370   | OK        
260-123440-0010.wav            | 1.6359   | OK        
260-123440-0016.wav            | 1.5784   | OK        
260-123440-0019.wav            | 1.6603   | OK        
260-123286-0030.wav            | 3.3381   | OK        
260-123286-0010.wav            | 3.3239   | OK        
260-123440-0018.wav            | 1.6865   | OK        
260-123440-0003.wav            | 1.6881   | OK        
260-123440-0007.wav            | 1.6878   | OK        
260-123440-0009.wav            | 1.6548   | OK        
260-123440-0005.wav            | 1.6399   | OK        
260-123440-0008.wav            | 2.9708   | OK        
260-123440-0015.wav            | 2.9704   | OK        
260-123440-0012.wav            | 2.9708   | OK        
260-123440-0006.wav            | 4.2106   | OK        
260-123440-0020.wav            | 6.4893   | OK        
260-123440-0013.wav            | 5.8082   | OK        
260-123440-0002.wav            | 5.8080   | OK        
260-123440-0000.wav            | 6.0642   | OK        
260-123440-0011.wav            | 4.6068   | OK        
260-123440-0004.wav            | 8.2303   | OK        
260-123440-0014.wav            | 2.2704   | OK        
260-123440-0001.wav            | 1.7379   | OK        
260-123440-0017.wav            | 1.7381   | OK        
2094-142345-0055.wav           | 1.6579   | OK        
2094-142345-0044.wav           | 1.6587   | OK        
2094-142345-0011.wav           | 1.6590   | OK        
2094-142345-0039.wav           | 2.7768   | OK        
2094-142345-0019.wav           | 4.2671   | OK        
2094-142345-0033.wav           | 4.2567   | OK        
2094-142345-0048.wav           | 5.6465   | OK        
2094-142345-0047.wav           | 4.5986   | OK        
2094-142345-0004.wav           | 4.6189   | OK        
2094-142345-0057.wav           | 8.0520   | OK        
2094-142345-0000.wav           | 3.1803   | OK        
2094-142345-0027.wav           | 8.8281   | OK        
2094-142345-0024.wav           | 7.7659   | OK        
2094-142345-0020.wav           | 1.6939   | OK        
2094-142345-0029.wav           | 1.6835   | OK        
2094-142345-0023.wav           | 1.6839   | OK        
2094-142345-0035.wav           | 1.6931   | OK        
2094-142345-0017.wav           | 1.6921   | OK        
2094-142345-0045.wav           | 1.6919   | OK        
2094-142345-0022.wav           | 1.6583   | OK        
2094-142345-0001.wav           | 1.6392   | OK        
2094-142345-0038.wav           | 1.6388   | OK        
2094-142345-0007.wav           | 1.6149   | OK        
2094-142345-0046.wav           | 1.6143   | OK        
2094-142345-0025.wav           | 1.6138   | OK        
2094-142345-0052.wav           | 2.1447   | OK        
2094-142345-0015.wav           | 2.7278   | OK        
2094-142345-0031.wav           | 2.9560   | OK        
2094-142345-0014.wav           | 3.2655   | OK        
2094-142345-0030.wav           | 4.4225   | OK        
2094-142345-0005.wav           | 4.2686   | OK        
2094-142345-0013.wav           | 1.6847   | OK        
2094-142345-0058.wav           | 1.6140   | OK        
2094-142345-0002.wav           | 1.6278   | OK        
2094-142345-0032.wav           | 1.6264   | OK        
2094-142345-0054.wav           | 3.8697   | OK        
