--------------------------------------------------
模式: 尾部保留策略 (>2词输出, 保留最后2词音频)
模型: large-v3 | Device: CUDA
--------------------------------------------------
开始评测...
File: 7021-79740-0000.wav | WER: 0.4231 | Dist: 11 | RefWords: 26
File: 7729-102255-0039.wav | WER: 0.2778 | Dist: 5 | RefWords: 18
File: 7729-102255-0040.wav | WER: 0.3846 | Dist: 10 | RefWords: 26
File: 7729-102255-0041.wav | WER: 0.1935 | Dist: 6 | RefWords: 31
File: 7729-102255-0042.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 7729-102255-0043.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 7729-102255-0044.wav | WER: 0.3023 | Dist: 13 | RefWords: 43
File: 7729-102255-0045.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 7729-102255-0046.wav | WER: 0.3750 | Dist: 21 | RefWords: 56
File: 121-121726-0000.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 121-121726-0001.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 121-121726-0002.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 121-121726-0003.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 121-121726-0004.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 121-121726-0005.wav | WER: 0.6667 | Dist: 2 | RefWords: 3
File: 121-121726-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 121-121726-0007.wav | WER: 0.0000 | Dist: 0 | RefWords: 14
File: 121-121726-0008.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 121-121726-0009.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 121-121726-0010.wav | WER: 0.3333 | Dist: 6 | RefWords: 18
File: 121-121726-0011.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 121-121726-0012.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 121-121726-0013.wav | WER: 0.2500 | Dist: 1 | RefWords: 4
File: 121-121726-0014.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 121-127105-0000.wav | WER: 0.4074 | Dist: 11 | RefWords: 27
File: 121-127105-0001.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 121-127105-0002.wav | WER: 0.3704 | Dist: 10 | RefWords: 27
File: 121-127105-0003.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 121-127105-0004.wav | WER: 73.6667 | Dist: 221 | RefWords: 3
File: 121-127105-0005.wav | WER: 0.0500 | Dist: 1 | RefWords: 20
File: 121-127105-0006.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 121-127105-0007.wav | WER: 0.3333 | Dist: 5 | RefWords: 15
File: 121-127105-0008.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 121-127105-0009.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 121-127105-0010.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 121-127105-0011.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 121-127105-0012.wav | WER: 0.1053 | Dist: 2 | RefWords: 19
File: 121-127105-0013.wav | WER: 0.3500 | Dist: 7 | RefWords: 20
File: 121-127105-0014.wav | WER: 0.3333 | Dist: 1 | RefWords: 3
File: 121-127105-0015.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 121-127105-0016.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 121-127105-0017.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 121-127105-0018.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 121-127105-0019.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 121-127105-0020.wav | WER: 0.3171 | Dist: 13 | RefWords: 41
File: 121-127105-0021.wav | WER: 0.2500 | Dist: 1 | RefWords: 4
File: 121-127105-0022.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 121-127105-0023.wav | WER: 0.5172 | Dist: 15 | RefWords: 29
File: 121-127105-0024.wav | WER: 0.1875 | Dist: 9 | RefWords: 48
File: 121-127105-0025.wav | WER: 0.2381 | Dist: 10 | RefWords: 42
File: 121-127105-0026.wav | WER: 0.2917 | Dist: 7 | RefWords: 24
File: 121-127105-0027.wav | WER: 0.0952 | Dist: 4 | RefWords: 42
File: 121-127105-0028.wav | WER: 0.3810 | Dist: 8 | RefWords: 21
File: 121-127105-0029.wav | WER: 0.3750 | Dist: 9 | RefWords: 24
File: 121-127105-0030.wav | WER: 0.3333 | Dist: 1 | RefWords: 3
File: 121-127105-0031.wav | WER: 0.2632 | Dist: 5 | RefWords: 19
File: 121-127105-0032.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 121-127105-0033.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 121-127105-0034.wav | WER: 0.1111 | Dist: 2 | RefWords: 18
