nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=46)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
4970-29093-0020.wav                      | 5.58         | 8.7136          | 1.5616    
4970-29093-0007.wav                      | 7.00         | 8.7876          | 1.2563    
4077-13751-0016.wav                      | 14.52        | 16.6740         | 1.1487    
4077-13754-0016.wav                      | 11.89        | 12.1801         | 1.0240    
4077-13754-0006.wav                      | 12.75        | 13.6381         | 1.0697    
4077-13754-0013.wav                      | 12.87        | 13.9811         | 1.0863    
4970-29093-0000.wav                      | 3.03         | 2.7849          | 0.9191    
4077-13754-0014.wav                      | 10.97        | 12.8494         | 1.1713    
4970-29093-0019.wav                      | 7.47         | 8.0732          | 1.0807    
4077-13754-0010.wav                      | 11.96        | 12.8770         | 1.0771    
4077-13751-0004.wav                      | 16.68        | 16.1080         | 0.9657    
4077-13751-0003.wav                      | 16.72        | 17.2635         | 1.0325    
4970-29093-0012.wav                      | 8.71         | 9.1368          | 1.0490    
4077-13754-0007.wav                      | 13.95        | 15.2134         | 1.0906    
4077-13754-0011.wav                      | 14.13        | 14.9537         | 1.0583    
4970-29093-0004.wav                      | 3.75         | 3.9843          | 1.0625    
4970-29095-0012.wav                      | 4.68         | 3.8195          | 0.8161    
4077-13751-0005.wav                      | 19.61        | 17.9131         | 0.9135    
4970-29093-0014.wav                      | 4.28         | 4.5641          | 1.0676    
4077-13751-0021.wav                      | 19.70        | 18.8226         | 0.9552    
4077-13751-0007.wav                      | 17.22        | 16.6362         | 0.9661    
4077-13754-0005.wav                      | 17.84        | 15.9334         | 0.8931    
5105-28233-0007.wav                      | 26.14        | 24.8404         | 0.9503    
4970-29093-0023.wav                      | 8.07         | 8.4554          | 1.0478    
4970-29095-0008.wav                      | 3.04         | 2.5234          | 0.8301    
4970-29095-0013.wav                      | 1.98         | 1.3609          | 0.6873    
4970-29095-0009.wav                      | 5.60         | 5.2374          | 0.9352    
4970-29095-0029.wav                      | 3.89         | 2.9645          | 0.7621    
4970-29095-0000.wav                      | 2.87         | 2.3351          | 0.8150    
4970-29095-0036.wav                      | 5.25         | 4.8532          | 0.9244    
4970-29093-0013.wav                      | 8.01         | 8.3157          | 1.0382    
4970-29093-0022.wav                      | 6.22         | 6.0388          | 0.9709    
5105-28241-0015.wav                      | 29.14        | 27.2472         | 0.9350    
4970-29095-0014.wav                      | 3.26         | 1.9784          | 0.6069    
4970-29093-0009.wav                      | 9.12         | 8.7733          | 0.9620    
4970-29095-0025.wav                      | 3.83         | 2.9342          | 0.7661    
4970-29093-0018.wav                      | 9.71         | 9.6273          | 0.9910    
4970-29095-0002.wav                      | 5.48         | 3.9039          | 0.7124    
4077-13754-0002.wav                      | 17.78        | 17.5411         | 0.9866    
4970-29095-0022.wav                      | 4.76         | 3.5647          | 0.7481    
4970-29095-0017.wav                      | 3.93         | 3.3907          | 0.8628    
4970-29095-0015.wav                      | 2.36         | 1.6914          | 0.7167    
4970-29093-0001.wav                      | 11.92        | 14.7046         | 1.2336    
4970-29095-0032.wav                      | 6.61         | 5.3154          | 0.8041    
4970-29095-0037.wav                      | 6.88         | 5.1003          | 0.7408    
4970-29095-0019.wav                      | 2.73         | 2.1435          | 0.7866    
4970-29095-0006.wav                      | 4.47         | 3.4893          | 0.7806    
4970-29093-0002.wav                      | 10.73        | 8.6440          | 0.8056    
4077-13754-0008.wav                      | 19.91        | 19.2058         | 0.9646    
4970-29095-0023.wav                      | 3.90         | 2.8523          | 0.7304    
1580-141084-0025.wav                     | 2.38         | 1.9622          | 0.8262    
4970-29095-0010.wav                      | 2.64         | 2.4157          | 0.9150    
4970-29095-0005.wav                      | 4.65         | 4.2471          | 0.9133    
4970-29093-0011.wav                      | 11.45        | 11.7891         | 1.0296    
1580-141084-0028.wav                     | 2.65         | 2.1840          | 0.8226    
1580-141084-0017.wav                     | 2.00         | 1.5437          | 0.7718    
4970-29095-0030.wav                      | 4.67         | 3.6548          | 0.7826    
4970-29095-0011.wav                      | 3.35         | 2.7130          | 0.8086    
4970-29095-0016.wav                      | 6.95         | 5.6992          | 0.8206    
4970-29095-0034.wav                      | 5.81         | 4.3896          | 0.7555    
1580-141084-0050.wav                     | 2.78         | 2.3125          | 0.8319    
1580-141084-0001.wav                     | 3.27         | 2.4006          | 0.7353    
4970-29095-0035.wav                      | 4.75         | 3.7066          | 0.7803    
4970-29095-0024.wav                      | 6.04         | 4.0620          | 0.6725    
1580-141084-0035.wav                     | 2.63         | 2.0545          | 0.7812    
4077-13754-0012.wav                      | 22.09        | 21.1476         | 0.9571    
4970-29095-0003.wav                      | 10.02        | 7.8128          | 0.7797    
1580-141084-0030.wav                     | 2.15         | 1.6261          | 0.7581    
4970-29095-0026.wav                      | 10.93        | 8.3574          | 0.7646    
1580-141084-0012.wav                     | 2.48         | 1.8979          | 0.7637    
1580-141084-0038.wav                     | 2.96         | 2.7250          | 0.9222    
1580-141084-0042.wav                     | 5.06         | 3.9983          | 0.7902    
4970-29093-0010.wav                      | 14.30        | 14.6110         | 1.0217    
1580-141084-0040.wav                     | 5.99         | 4.5521          | 0.7606    
4970-29095-0038.wav                      | 8.74         | 7.0682          | 0.8087    
1580-141084-0043.wav                     | 2.06         | 1.6839          | 0.8155    
1580-141084-0021.wav                     | 4.01         | 3.0456          | 0.7595    
1580-141084-0039.wav                     | 4.88         | 3.7934          | 0.7765    
4970-29095-0004.wav                      | 9.61         | 7.8225          | 0.8140    
1580-141084-0046.wav                     | 2.35         | 1.7418          | 0.7412    
4970-29093-0003.wav                      | 15.36        | 13.9611         | 0.9092    
1580-141084-0037.wav                     | 2.96         | 1.8814          | 0.6345    
1580-141084-0015.wav                     | 3.47         | 2.6141          | 0.7533    
4077-13751-0018.wav                      | 26.11        | 24.7120         | 0.9463    
1580-141084-0014.wav                     | 3.97         | 3.0111          | 0.7585    
1580-141084-0011.wav                     | 5.00         | 3.5927          | 0.7185    
1580-141084-0013.wav                     | 2.23         | 1.7491          | 0.7861    
4970-29095-0020.wav                      | 12.37        | 11.0526         | 0.8939    
1580-141084-0045.wav                     | 3.62         | 2.9063          | 0.8018    
1580-141084-0022.wav                     | 2.06         | 1.2393          | 0.6016    
1580-141084-0018.wav                     | 3.35         | 2.1867          | 0.6537    
1580-141084-0044.wav                     | 2.90         | 2.1629          | 0.7471    
1580-141084-0036.wav                     | 2.48         | 1.8586          | 0.7509    
1580-141084-0047.wav                     | 5.25         | 4.5323          | 0.8633    
1580-141084-0000.wav                     | 4.62         | 3.9558          | 0.8572    
1580-141084-0034.wav                     | 4.49         | 2.9495          | 0.6569    
4970-29095-0028.wav                      | 14.67        | 11.8159         | 0.8054    
4970-29095-0033.wav                      | 12.03        | 9.9711          | 0.8292    
1580-141084-0006.wav                     | 2.13         | 1.4275          | 0.6686    
1580-141084-0020.wav                     | 2.86         | 2.1946          | 0.7674    
1580-141084-0016.wav                     | 5.96         | 4.7761          | 0.8014    
1580-141084-0005.wav                     | 2.52         | 1.6576          | 0.6591    
1580-141084-0007.wav                     | 2.02         | 1.4898          | 0.7375    
4970-29095-0027.wav                      | 9.79         | 7.4840          | 0.7641    
1580-141084-0002.wav                     | 5.91         | 4.3090          | 0.7297    
4077-13754-0015.wav                      | 22.20        | 21.9264         | 0.9875    
1580-141084-0003.wav                     | 4.10         | 2.9912          | 0.7296    
1580-141084-0027.wav                     | 3.36         | 2.6854          | 0.7992    
1580-141083-0051.wav                     | 1.98         | 1.3437          | 0.6786    
1580-141084-0019.wav                     | 3.12         | 2.4629          | 0.7881    
1580-141083-0043.wav                     | 2.74         | 2.0322          | 0.7417    
1580-141084-0048.wav                     | 9.27         | 6.9332          | 0.7483    
1580-141083-0011.wav                     | 2.83         | 2.0354          | 0.7205    
1580-141084-0032.wav                     | 5.00         | 3.9415          | 0.7891    
1580-141084-0041.wav                     | 7.99         | 5.9962          | 0.7505    
1580-141084-0009.wav                     | 4.68         | 3.3488          | 0.7148    
1580-141083-0019.wav                     | 2.71         | 2.0468          | 0.7567    
1580-141084-0010.wav                     | 4.47         | 3.5068          | 0.7845    
1580-141084-0033.wav                     | 7.00         | 5.1000          | 0.7286    
1580-141083-0025.wav                     | 3.90         | 3.0552          | 0.7824    
1580-141083-0030.wav                     | 3.48         | 2.9620          | 0.8512    
1580-141083-0050.wav                     | 3.08         | 2.4520          | 0.7948    
4970-29095-0031.wav                      | 15.05        | 12.3386         | 0.8198    
1580-141084-0029.wav                     | 8.07         | 6.9079          | 0.8555    
1580-141083-0046.wav                     | 3.53         | 2.9493          | 0.8355    
1580-141083-0005.wav                     | 2.75         | 2.5112          | 0.9148    
1580-141083-0028.wav                     | 2.58         | 2.0987          | 0.8119    
1580-141084-0008.wav                     | 6.79         | 5.4940          | 0.8085    
4970-29095-0018.wav                      | 12.14        | 10.0248         | 0.8258    
1580-141083-0007.wav                     | 4.57         | 4.3478          | 0.9524    
4970-29095-0007.wav                      | 14.81        | 11.3245         | 0.7647    
1580-141084-0023.wav                     | 8.73         | 7.4225          | 0.8497    
1580-141083-0016.wav                     | 4.25         | 3.8820          | 0.9123    
1580-141084-0031.wav                     | 6.47         | 5.6635          | 0.8754    
1580-141083-0020.wav                     | 5.13         | 4.5240          | 0.8810    
1580-141083-0048.wav                     | 2.79         | 2.5497          | 0.9155    
1580-141083-0036.wav                     | 3.98         | 3.8232          | 0.9606    
1580-141083-0045.wav                     | 4.36         | 4.1074          | 0.9421    
1580-141084-0026.wav                     | 7.00         | 5.2315          | 0.7479    
1580-141083-0037.wav                     | 5.73         | 4.6101          | 0.8046    
1580-141083-0035.wav                     | 4.98         | 4.1328          | 0.8299    
1580-141083-0004.wav                     | 4.51         | 3.3049          | 0.7320    
4970-29093-0005.wav                      | 22.16        | 18.8777         | 0.8519    
1580-141083-0018.wav                     | 2.67         | 1.5504          | 0.5796    
1580-141083-0023.wav                     | 3.33         | 2.3405          | 0.7028    
1580-141083-0017.wav                     | 2.28         | 1.2801          | 0.5615    
4970-29095-0001.wav                      | 13.91        | 10.8829         | 0.7824    
1580-141083-0042.wav                     | 5.87         | 4.8951          | 0.8346    
1580-141083-0039.wav                     | 3.73         | 2.4746          | 0.6643    
1580-141083-0008.wav                     | 4.30         | 3.1971          | 0.7427    
1580-141084-0049.wav                     | 7.58         | 6.0030          | 0.7925    
1580-141083-0052.wav                     | 3.45         | 2.4490          | 0.7098    
1580-141083-0026.wav                     | 4.78         | 3.7030          | 0.7755    
1580-141083-0033.wav                     | 7.45         | 5.7170          | 0.7674    
1580-141084-0024.wav                     | 9.19         | 6.8123          | 0.7417    
1580-141083-0014.wav                     | 2.85         | 2.0106          | 0.7042    
1580-141083-0031.wav                     | 6.25         | 4.5625          | 0.7300    
1580-141083-0040.wav                     | 3.75         | 2.7819          | 0.7419    
1580-141084-0004.wav                     | 9.01         | 6.4317          | 0.7142    
1580-141083-0013.wav                     | 4.32         | 3.0544          | 0.7070    
1580-141083-0041.wav                     | 3.58         | 2.4184          | 0.6765    
1580-141083-0027.wav                     | 5.22         | 3.6242          | 0.6936    
1580-141083-0053.wav                     | 4.01         | 2.9994          | 0.7470    
1580-141083-0044.wav                     | 5.50         | 4.2453          | 0.7712    
1580-141083-0047.wav                     | 2.60         | 1.9555          | 0.7507    
1580-141083-0003.wav                     | 6.55         | 4.9254          | 0.7520    
1580-141083-0049.wav                     | 3.85         | 2.7113          | 0.7051    
1580-141083-0000.wav                     | 8.94         | 6.8698          | 0.7684    
1580-141083-0032.wav                     | 4.13         | 3.0249          | 0.7315    
1580-141083-0022.wav                     | 3.29         | 2.5343          | 0.7691    
4970-29095-0021.wav                      | 19.86        | 15.6736         | 0.7892    
1580-141083-0002.wav                     | 6.13         | 4.8608          | 0.7923    
4446-2273-0002.wav                       | 3.29         | 2.0991          | 0.6371    
1580-141083-0021.wav                     | 3.71         | 2.6366          | 0.7097    
1580-141083-0012.wav                     | 7.07         | 5.1577          | 0.7300    
4446-2273-0034.wav                       | 3.59         | 2.6559          | 0.7398    
4446-2273-0031.wav                       | 1.79         | 1.2515          | 0.6972    
4446-2273-0019.wav                       | 3.12         | 2.1626          | 0.6943    
1580-141083-0024.wav                     | 4.48         | 3.1467          | 0.7024    
4446-2273-0018.wav                       | 3.40         | 2.2585          | 0.6643    
4446-2273-0030.wav                       | 2.88         | 1.9872          | 0.6888    
4446-2273-0005.wav                       | 4.12         | 3.2693          | 0.7926    
4446-2273-0011.wav                       | 2.79         | 1.9998          | 0.7168    
4446-2273-0012.wav                       | 2.98         | 2.0591          | 0.6910    
4446-2273-0006.wav                       | 2.94         | 1.9415          | 0.6604    
1580-141083-0015.wav                     | 4.99         | 3.6102          | 0.7242    
4446-2273-0036.wav                       | 3.12         | 2.1266          | 0.6816    
4446-2273-0026.wav                       | 1.95         | 1.4411          | 0.7390    
1580-141083-0034.wav                     | 6.99         | 5.2718          | 0.7542    
4446-2273-0025.wav                       | 4.83         | 3.5036          | 0.7254    
4446-2273-0013.wav                       | 2.62         | 1.9332          | 0.7364    
4446-2273-0007.wav                       | 3.10         | 2.4149          | 0.7803    
1580-141083-0010.wav                     | 5.32         | 3.9324          | 0.7392    
4446-2273-0024.wav                       | 4.83         | 3.6295          | 0.7522    
4446-2273-0020.wav                       | 2.74         | 1.9008          | 0.6937    
1580-141083-0006.wav                     | 10.85        | 8.3620          | 0.7707    
4446-2273-0014.wav                       | 2.39         | 1.9320          | 0.8084    
4446-2273-0015.wav                       | 4.50         | 3.3643          | 0.7468    
1580-141083-0009.wav                     | 7.04         | 5.0119          | 0.7119    
4446-2273-0023.wav                       | 6.10         | 4.6781          | 0.7669    
4446-2273-0017.wav                       | 2.74         | 2.1784          | 0.7950    
4446-2273-0029.wav                       | 3.30         | 2.5924          | 0.7856    
4446-2271-0023.wav                       | 2.27         | 1.8779          | 0.8291    
4446-2273-0001.wav                       | 4.66         | 3.5987          | 0.7722    
4446-2273-0028.wav                       | 5.41         | 4.4942          | 0.8315    
4446-2271-0010.wav                       | 3.13         | 2.6639          | 0.8497    
4446-2273-0033.wav                       | 3.30         | 2.9457          | 0.8926    
4446-2271-0022.wav                       | 2.33         | 2.0965          | 0.9017    
4446-2271-0015.wav                       | 2.60         | 2.0132          | 0.7758    
4446-2273-0027.wav                       | 3.76         | 2.9345          | 0.7804    
4446-2271-0007.wav                       | 2.10         | 1.5611          | 0.7434    
4446-2273-0021.wav                       | 5.25         | 3.9907          | 0.7594    
4446-2271-0000.wav                       | 3.50         | 2.7999          | 0.8011    
1580-141083-0038.wav                     | 7.54         | 5.8606          | 0.7778    
4970-29093-0006.wav                      | 29.60        | 25.4557         | 0.8600    
4446-2271-0002.wav                       | 2.38         | 2.4246          | 1.0166    
4446-2271-0021.wav                       | 3.56         | 2.9225          | 0.8209    
4446-2273-0009.wav                       | 4.01         | 3.5910          | 0.8944    
4446-2273-0008.wav                       | 7.71         | 6.1259          | 0.7940    
4446-2271-0024.wav                       | 3.16         | 2.6305          | 0.8324    
4446-2273-0004.wav                       | 5.43         | 4.6317          | 0.8522    
4446-2275-0003.wav                       | 2.06         | 1.7207          | 0.8353    
4446-2271-0006.wav                       | 2.90         | 2.7583          | 0.9495    
4446-2271-0013.wav                       | 4.40         | 3.7066          | 0.8424    
4446-2271-0003.wav                       | 3.70         | 3.2269          | 0.8721    
4446-2273-0022.wav                       | 5.87         | 4.5366          | 0.7735    
4446-2271-0011.wav                       | 3.94         | 3.7832          | 0.9590    
4446-2273-0035.wav                       | 6.15         | 5.1857          | 0.8432    
4446-2273-0003.wav                       | 7.83         | 6.4421          | 0.8222    
4446-2273-0032.wav                       | 7.83         | 6.2184          | 0.7937    
4446-2275-0018.wav                       | 2.31         | 1.6575          | 0.7160    
4446-2271-0019.wav                       | 3.83         | 2.9851          | 0.7804    
4446-2275-0037.wav                       | 2.09         | 1.6832          | 0.8053    
4446-2271-0005.wav                       | 3.40         | 2.9929          | 0.8816    
4446-2271-0012.wav                       | 3.78         | 3.1730          | 0.8394    
4446-2275-0017.wav                       | 2.48         | 1.9861          | 0.8025    
4446-2275-0011.wav                       | 2.44         | 2.1070          | 0.8653    
4446-2275-0027.wav                       | 3.00         | 2.4864          | 0.8302    
4446-2275-0030.wav                       | 2.67         | 2.0727          | 0.7777    
4446-2275-0020.wav                       | 2.72         | 2.3118          | 0.8499    
4446-2275-0004.wav                       | 2.11         | 1.4017          | 0.6643    
1580-141083-0029.wav                     | 10.05        | 8.3610          | 0.8315    
4446-2275-0044.wav                       | 2.62         | 1.9688          | 0.7529    
4446-2275-0028.wav                       | 3.58         | 2.5603          | 0.7162    
4446-2271-0001.wav                       | 6.35         | 5.0525          | 0.7957    
4446-2275-0025.wav                       | 2.16         | 1.4656          | 0.6785    
4446-2271-0014.wav                       | 5.34         | 4.6446          | 0.8698    
4446-2275-0010.wav                       | 3.73         | 2.6712          | 0.7152    
4446-2275-0022.wav                       | 3.28         | 2.5315          | 0.7718    
4446-2275-0039.wav                       | 1.90         | 1.4929          | 0.7857    
4446-2275-0024.wav                       | 2.40         | 2.0707          | 0.8646    
1580-141083-0001.wav                     | 10.26        | 8.6633          | 0.8448    
4446-2273-0016.wav                       | 9.64         | 7.8373          | 0.8126    
4446-2275-0014.wav                       | 2.51         | 1.6958          | 0.6756    
4446-2271-0018.wav                       | 5.71         | 4.5578          | 0.7975    
4446-2271-0008.wav                       | 5.50         | 4.4172          | 0.8039    
4446-2275-0001.wav                       | 4.66         | 3.4743          | 0.7456    
4446-2275-0005.wav                       | 4.45         | 3.5127          | 0.7903    
4446-2275-0031.wav                       | 3.06         | 2.1262          | 0.6960    
4446-2275-0021.wav                       | 5.05         | 3.9042          | 0.7731    
4446-2275-0019.wav                       | 4.93         | 3.7465          | 0.7599    
4446-2275-0023.wav                       | 3.81         | 2.6451          | 0.6952    
4446-2275-0036.wav                       | 2.90         | 2.1406          | 0.7369    
4446-2275-0006.wav                       | 3.54         | 2.4214          | 0.6840    
4446-2275-0015.wav                       | 2.98         | 2.4236          | 0.8133    
4446-2273-0000.wav                       | 8.99         | 7.0470          | 0.7834    
4446-2275-0009.wav                       | 2.09         | 1.4792          | 0.7077    
4446-2275-0032.wav                       | 3.25         | 2.1086          | 0.6498    
4446-2275-0034.wav                       | 3.08         | 2.3828          | 0.7736    
4446-2275-0008.wav                       | 4.13         | 3.2918          | 0.7970    
4446-2275-0026.wav                       | 5.50         | 4.0982          | 0.7458    
4446-2271-0020.wav                       | 7.55         | 6.3460          | 0.8405    
4446-2275-0013.wav                       | 3.65         | 2.7247          | 0.7465    
4992-41806-0010.wav                      | 2.14         | 1.6380          | 0.7654    
4446-2273-0010.wav                       | 12.44        | 9.7029          | 0.7800    
4446-2275-0045.wav                       | 2.63         | 1.9857          | 0.7536    
4446-2271-0009.wav                       | 7.82         | 6.4596          | 0.8260    
4446-2275-0042.wav                       | 5.40         | 4.0494          | 0.7499    
4992-41806-0004.wav                      | 3.70         | 2.6741          | 0.7227    
4446-2275-0035.wav                       | 4.08         | 2.7103          | 0.6651    
4446-2275-0043.wav                       | 5.88         | 4.4556          | 0.7577    
4446-2275-0038.wav                       | 4.53         | 3.3290          | 0.7349    
4992-41806-0005.wav                      | 3.73         | 3.0470          | 0.8169    
4992-41806-0009.wav                      | 4.36         | 3.2669          | 0.7502    
4446-2275-0002.wav                       | 7.67         | 6.1169          | 0.7970    
4446-2271-0016.wav                       | 10.21        | 8.4885          | 0.8318    
4446-2275-0029.wav                       | 6.28         | 4.6750          | 0.7444    
4446-2275-0041.wav                       | 4.75         | 4.0973          | 0.8617    
4446-2275-0016.wav                       | 7.30         | 5.2640          | 0.7211    
4992-23283-0002.wav                      | 3.12         | 2.4736          | 0.7928    
4446-2275-0033.wav                       | 7.06         | 5.9519          | 0.8430    
4992-23283-0011.wav                      | 4.22         | 2.9468          | 0.6975    
4446-2275-0040.wav                       | 6.96         | 5.2456          | 0.7531    
4992-23283-0014.wav                      | 4.54         | 3.2795          | 0.7231    
4446-2275-0000.wav                       | 6.34         | 5.4924          | 0.8663    
4446-2275-0012.wav                       | 6.03         | 4.6538          | 0.7724    
4992-23283-0006.wav                      | 2.96         | 2.7230          | 0.9184    
4992-23283-0001.wav                      | 2.71         | 1.9805          | 0.7308    
4992-23283-0016.wav                      | 4.50         | 3.3522          | 0.7458    
4992-23283-0010.wav                      | 5.00         | 3.8662          | 0.7732    
4992-41806-0013.wav                      | 6.02         | 4.4412          | 0.7377    
4446-2275-0007.wav                       | 8.97         | 7.3153          | 0.8151    
4446-2271-0017.wav                       | 12.26        | 10.4419         | 0.8517    
4992-41797-0003.wav                      | 2.83         | 1.9122          | 0.6745    
4992-23283-0007.wav                      | 4.04         | 2.8405          | 0.7022    
4992-41806-0012.wav                      | 6.73         | 5.6526          | 0.8399    
4992-23283-0015.wav                      | 3.67         | 3.0464          | 0.8290    
4992-23283-0013.wav                      | 6.63         | 5.1239          | 0.7728    
4992-23283-0008.wav                      | 4.91         | 4.1554          | 0.8463    
4992-23283-0003.wav                      | 4.64         | 3.7392          | 0.8050    
4992-41806-0011.wav                      | 7.84         | 6.7439          | 0.8602    
4992-23283-0018.wav                      | 6.58         | 5.6109          | 0.8534    
4446-2271-0004.wav                       | 12.01        | 11.2144         | 0.9338    
4992-23283-0000.wav                      | 6.64         | 5.9557          | 0.8963    
4992-41806-0001.wav                      | 8.31         | 7.1472          | 0.8601    
4992-23283-0019.wav                      | 6.58         | 6.2313          | 0.9463    
237-134500-0025.wav                      | 1.63         | 1.6656          | 1.0218    
4992-41797-0000.wav                      | 5.49         | 5.3914          | 0.9829    
4992-41797-0012.wav                      | 2.71         | 3.0130          | 1.1139    
4992-41797-0006.wav                      | 4.55         | 5.0540          | 1.1108    
4992-41797-0005.wav                      | 3.85         | 4.7539          | 1.2364    
4992-41806-0003.wav                      | 9.24         | 9.3588          | 1.0129    
4992-41797-0002.wav                      | 5.62         | 6.1969          | 1.1017    
4992-41806-0017.wav                      | 10.89        | 10.2378         | 0.9397    
237-134500-0035.wav                      | 2.56         | 3.3085          | 1.2949    
4992-23283-0004.wav                      | 8.06         | 8.0586          | 0.9998    
237-134500-0009.wav                      | 2.22         | 2.5147          | 1.1328    
4992-41797-0019.wav                      | 4.75         | 5.6671          | 1.1918    
4992-41797-0007.wav                      | 6.91         | 7.3259          | 1.0610    
4992-41806-0006.wav                      | 10.37        | 11.0394         | 1.0646    
4992-41797-0011.wav                      | 5.45         | 6.1996          | 1.1386    
4992-23283-0020.wav                      | 10.42        | 10.2810         | 0.9867    
237-134500-0023.wav                      | 3.06         | 3.9555          | 1.2927    
4992-41797-0022.wav                      | 6.45         | 7.1990          | 1.1161    
4992-41797-0020.wav                      | 7.49         | 7.9597          | 1.0627    
237-134500-0007.wav                      | 2.39         | 3.3498          | 1.4016    
4992-41797-0016.wav                      | 3.30         | 5.1984          | 1.5753    
4992-41797-0004.wav                      | 7.32         | 7.9015          | 1.0802    
237-134500-0029.wav                      | 2.06         | 4.0823          | 1.9769    
4992-41806-0008.wav                      | 11.82        | 11.8422         | 1.0019    
4992-23283-0009.wav                      | 8.39         | 9.0316          | 1.0758    
237-134500-0017.wav                      | 2.18         | 2.6820          | 1.2303    
237-134500-0005.wav                      | 2.39         | 3.1702          | 1.3264    
237-134500-0019.wav                      | 2.86         | 2.8640          | 1.0014    
237-134500-0000.wav                      | 6.13         | 6.2979          | 1.0274    
237-134500-0004.wav                      | 2.23         | 2.6657          | 1.1981    
4992-41806-0007.wav                      | 11.41        | 12.8245         | 1.1235    
4992-41806-0015.wav                      | 12.44        | 13.2927         | 1.0685    
237-134500-0020.wav                      | 2.18         | 2.4580          | 1.1275    
4992-41797-0015.wav                      | 8.65         | 10.2709         | 1.1874    
4992-41797-0017.wav                      | 8.69         | 9.9961          | 1.1503    
237-134500-0026.wav                      | 3.05         | 3.2378          | 1.0616    
237-134500-0027.wav                      | 3.27         | 3.1119          | 0.9517    
4992-41797-0014.wav                      | 7.21         | 10.1235         | 1.4031    
237-134500-0003.wav                      | 3.17         | 4.9574          | 1.5638    
237-134500-0039.wav                      | 4.63         | 5.5173          | 1.1916    
4992-41797-0008.wav                      | 8.96         | 10.6738         | 1.1906    
4992-41806-0000.wav                      | 14.36        | 14.8945         | 1.0372    
237-134500-0037.wav                      | 7.11         | 7.7699          | 1.0936    
4992-41797-0010.wav                      | 6.82         | 9.3205          | 1.3666    
4992-41797-0018.wav                      | 9.15         | 10.2288         | 1.1173    
4992-23283-0005.wav                      | 10.74        | 12.5965         | 1.1729    
237-134500-0011.wav                      | 3.35         | 5.2043          | 1.5535    
237-134500-0010.wav                      | 4.00         | 3.7739          | 0.9447    
237-134500-0001.wav                      | 1.81         | 1.7870          | 0.9873    
237-134500-0030.wav                      | 2.78         | 3.1439          | 1.1309    
237-134500-0032.wav                      | 5.03         | 6.5177          | 1.2971    
237-134500-0016.wav                      | 3.16         | 5.4422          | 1.7222    
237-134500-0038.wav                      | 2.44         | 2.4581          | 1.0095    
237-134500-0042.wav                      | 2.58         | 2.5676          | 0.9971    
237-134493-0007.wav                      | 2.04         | 1.8549          | 0.9115    
237-134500-0034.wav                      | 3.08         | 2.8159          | 0.9158    
237-134500-0028.wav                      | 4.52         | 4.6484          | 1.0273    
4992-41806-0016.wav                      | 15.76        | 16.2267         | 1.0296    
4992-41797-0021.wav                      | 8.23         | 10.4351         | 1.2679    
4992-23283-0017.wav                      | 14.31        | 14.8452         | 1.0370    
237-134500-0022.wav                      | 5.17         | 6.0112          | 1.1638    
4992-41806-0014.wav                      | 15.21        | 16.7095         | 1.0986    
237-134500-0040.wav                      | 4.03         | 4.9994          | 1.2406    
237-134500-0014.wav                      | 4.25         | 5.1369          | 1.2087    
237-134500-0006.wav                      | 4.22         | 3.5931          | 0.8504    
237-134493-0010.wav                      | 2.88         | 2.1395          | 0.7442    
237-134500-0024.wav                      | 4.41         | 3.8824          | 0.8804    
237-134500-0021.wav                      | 5.12         | 5.0630          | 0.9889    
237-134493-0012.wav                      | 3.66         | 2.7287          | 0.7455    
4992-41797-0013.wav                      | 9.80         | 11.7670         | 1.2007    
237-134500-0008.wav                      | 3.76         | 3.2545          | 0.8656    
237-134493-0008.wav                      | 2.31         | 1.5370          | 0.6668    
237-134500-0002.wav                      | 5.07         | 5.1152          | 1.0089    
237-134493-0013.wav                      | 4.09         | 3.2667          | 0.7987    
237-134493-0014.wav                      | 3.70         | 2.8151          | 0.7608    
237-134493-0009.wav                      | 2.98         | 2.4243          | 0.8149    
237-134500-0036.wav                      | 6.60         | 6.4513          | 0.9775    
237-126133-0020.wav                      | 2.24         | 1.7362          | 0.7751    
4992-41806-0002.wav                      | 17.75        | 18.3995         | 1.0369    
237-134493-0006.wav                      | 4.39         | 3.6482          | 0.8301    
237-134493-0000.wav                      | 4.11         | 3.1529          | 0.7681    
237-134493-0011.wav                      | 5.04         | 4.0145          | 0.7973    
237-134500-0033.wav                      | 6.35         | 5.9743          | 0.9408    
237-126133-0004.wav                      | 3.29         | 2.4428          | 0.7414    
237-134493-0018.wav                      | 4.79         | 3.7633          | 0.7856    
237-134500-0041.wav                      | 8.92         | 8.7961          | 0.9861    
237-126133-0009.wav                      | 3.97         | 3.0554          | 0.7696    
237-126133-0025.wav                      | 3.75         | 2.8358          | 0.7552    
237-134493-0015.wav                      | 6.55         | 5.5600          | 0.8489    
237-134500-0012.wav                      | 10.94        | 12.7775         | 1.1685    
237-126133-0022.wav                      | 5.04         | 3.8086          | 0.7557    
237-126133-0021.wav                      | 4.37         | 3.0622          | 0.7015    
