nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 1
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
4077-13751-0008.wav                      | 8      | 0.0327       | 0.8327    
4077-13751-0014.wav                      | 8      | 0.0346       | 0.8346    
4077-13751-0001.wav                      | 11     | 0.0338       | 1.1338    
4077-13751-0007.wav                      | 8      | 0.0325       | 0.8325    
4077-13754-0007.wav                      | 8      | 0.0320       | 0.8320    
4077-13754-0003.wav                      | 11     | 0.0324       | 1.1324    
4077-13754-0011.wav                      | 11     | 0.0321       | 1.1321    
4077-13754-0012.wav                      | 14     | 0.0321       | 1.4321    
4077-13754-0013.wav                      | 11     | 0.0321       | 1.1321    
4077-13754-0005.wav                      | 8      | 0.0318       | 0.8318    
4077-13754-0001.wav                      | 11     | 0.0314       | 1.1314    
4077-13754-0008.wav                      | 11     | 0.0317       | 1.1317    
4077-13754-0006.wav                      | 11     | 0.0327       | 1.1327    
4077-13754-0002.wav                      | 11     | 0.0352       | 1.1352    
4077-13754-0014.wav                      | 8      | 0.0334       | 0.8334    
4077-13754-0010.wav                      | 11     | 0.0330       | 1.1330    
4077-13754-0016.wav                      | 11     | 0.0330       | 1.1330    
4077-13754-0000.wav                      | 11     | 0.0328       | 1.1328    
4077-13754-0015.wav                      | 11     | 0.0323       | 1.1323    
4077-13754-0009.wav                      | 11     | 0.0329       | 1.1329    
4077-13754-0004.wav                      | 11     | 0.0327       | 1.1327    
4970-29093-0001.wav                      | 11     | 0.0321       | 1.1321    
4970-29093-0017.wav                      | 11     | 0.0317       | 1.1317    
4970-29093-0007.wav                      | 11     | 0.0316       | 1.1316    
4970-29093-0020.wav                      | 14     | 0.0508       | 1.4508    
4970-29093-0012.wav                      | 14     | 0.0395       | 1.4395    
4970-29093-0008.wav                      | 11     | 0.0310       | 1.1310    
4970-29093-0019.wav                      | 11     | 0.0340       | 1.1340    
4970-29093-0015.wav                      | 8      | 0.0464       | 0.8464    
4970-29093-0010.wav                      | 11     | 0.0312       | 1.1312    
4970-29093-0021.wav                      | 8      | 0.0311       | 0.8311    
4970-29093-0006.wav                      | 14     | 0.0319       | 1.4319    
4970-29093-0011.wav                      | 11     | 0.0313       | 1.1313    
4970-29093-0018.wav                      | 11     | 0.0316       | 1.1316    
4970-29093-0023.wav                      | 14     | 0.0318       | 1.4318    
4970-29093-0003.wav                      | 11     | 0.0320       | 1.1320    
4970-29093-0009.wav                      | 11     | 0.0313       | 1.1313    
4970-29093-0005.wav                      | 11     | 0.0311       | 1.1311    
4970-29093-0013.wav                      | 11     | 0.0323       | 1.1323    
4970-29093-0016.wav                      | 14     | 0.0337       | 1.4337    
4970-29093-0002.wav                      | 11     | 0.0351       | 1.1351    
4970-29093-0014.wav                      | 11     | 0.0332       | 1.1332    
4970-29093-0004.wav                      | 11     | 0.0349       | 1.1349    
4970-29093-0022.wav                      | 11     | 0.0337       | 1.1337    
4970-29093-0000.wav                      | 8      | 0.0330       | 0.8330    
4970-29095-0009.wav                      | 11     | 0.0329       | 1.1329    
4970-29095-0028.wav                      | 11     | 0.0342       | 1.1342    
4970-29095-0012.wav                      | 11     | 0.0333       | 1.1333    
4970-29095-0020.wav                      | 11     | 0.0315       | 1.1315    
4970-29095-0036.wav                      | 11     | 0.0319       | 1.1319    
4970-29095-0026.wav                      | 8      | 0.0327       | 0.8327    
4970-29095-0003.wav                      | 11     | 0.0324       | 1.1324    
4970-29095-0033.wav                      | 11     | 0.0327       | 1.1327    
4970-29095-0032.wav                      | 11     | 0.0318       | 1.1318    
4970-29095-0037.wav                      | 11     | 0.0312       | 1.1312    
4970-29095-0029.wav                      | 11     | 0.0310       | 1.1310    
4970-29095-0031.wav                      | 11     | 0.0308       | 1.1308    
4970-29095-0008.wav                      | 11     | 0.0319       | 1.1319    
4970-29095-0002.wav                      | 14     | 0.0311       | 1.4311    
4970-29095-0021.wav                      | 11     | 0.0305       | 1.1305    
4970-29095-0004.wav                      | 11     | 0.0307       | 1.1307    
4970-29095-0000.wav                      | 11     | 0.0306       | 1.1306    
4970-29095-0022.wav                      | 14     | 0.0306       | 1.4306    
4970-29095-0016.wav                      | 11     | 0.0301       | 1.1301    
4970-29095-0025.wav                      | 14     | 0.0309       | 1.4309    
4970-29095-0038.wav                      | 11     | 0.0312       | 1.1312    
4970-29095-0017.wav                      | 11     | 0.0325       | 1.1325    
4970-29095-0013.wav                      | 11     | 0.0322       | 1.1322    
4970-29095-0014.wav                      | 14     | 0.0318       | 1.4318    
4970-29095-0005.wav                      | 14     | 0.0422       | 1.4422    
4970-29095-0006.wav                      | 11     | 0.0312       | 1.1312    
4970-29095-0007.wav                      | 11     | 0.0313       | 1.1313    
4970-29095-0034.wav                      | 11     | 0.0312       | 1.1312    
4970-29095-0030.wav                      | 14     | 0.0313       | 1.4313    
4970-29095-0023.wav                      | 11     | 0.0317       | 1.1317    
4970-29095-0027.wav                      | 8      | 0.0311       | 0.8311    
4970-29095-0015.wav                      | 11     | 0.0335       | 1.1335    
4970-29095-0024.wav                      | 8      | 0.0352       | 0.8352    
4970-29095-0019.wav                      | 14     | 0.0320       | 1.4320    
4970-29095-0018.wav                      | 11     | 0.0313       | 1.1313    
4970-29095-0035.wav                      | 11     | 0.0313       | 1.1313    
4970-29095-0010.wav                      | 17     | 0.0315       | 1.7315    
4970-29095-0011.wav                      | 11     | 0.0318       | 1.1318    
4970-29095-0001.wav                      | 11     | 0.0327       | 1.1327    
1580-141084-0040.wav                     | 11     | 0.0312       | 1.1312    
1580-141084-0025.wav                     | 8      | 0.0308       | 0.8308    
1580-141084-0028.wav                     | 11     | 0.0309       | 1.1309    
1580-141084-0042.wav                     | 11     | 0.0318       | 1.1318    
1580-141084-0001.wav                     | 8      | 0.0319       | 0.8319    
1580-141084-0048.wav                     | 8      | 0.0320       | 0.8320    
1580-141084-0050.wav                     | 8      | 0.0309       | 0.8309    
1580-141084-0017.wav                     | 11     | 0.0313       | 1.1313    
1580-141084-0039.wav                     | 11     | 0.0314       | 1.1314    
1580-141084-0047.wav                     | 8      | 0.0311       | 0.8311    
1580-141084-0035.wav                     | 8      | 0.0314       | 0.8314    
1580-141084-0038.wav                     | 8      | 0.0317       | 0.8317    
1580-141084-0016.wav                     | 8      | 0.0319       | 0.8319    
1580-141084-0021.wav                     | 8      | 0.0327       | 0.8327    
1580-141084-0011.wav                     | 11     | 0.0334       | 1.1334    
1580-141084-0000.wav                     | 11     | 0.0322       | 1.1322    
1580-141084-0012.wav                     | 11     | 0.0314       | 1.1314    
1580-141084-0041.wav                     | 11     | 0.0337       | 1.1337    
1580-141084-0030.wav                     | 11     | 0.0327       | 1.1327    
1580-141084-0029.wav                     | 11     | 0.0337       | 1.1337    
1580-141084-0014.wav                     | 11     | 0.0332       | 1.1332    
1580-141084-0015.wav                     | 11     | 0.0330       | 1.1330    
1580-141084-0023.wav                     | 11     | 0.0319       | 1.1319    
1580-141084-0002.wav                     | 8      | 0.0313       | 0.8313    
1580-141084-0045.wav                     | 8      | 0.0310       | 0.8310    
1580-141084-0043.wav                     | 8      | 0.0315       | 0.8315    
1580-141084-0034.wav                     | 11     | 0.0317       | 1.1317    
1580-141084-0037.wav                     | 8      | 0.0306       | 0.8306    
1580-141084-0046.wav                     | 8      | 0.0309       | 0.8309    
1580-141084-0033.wav                     | 14     | 0.0320       | 1.4320    
1580-141084-0018.wav                     | 11     | 0.0321       | 1.1321    
1580-141084-0044.wav                     | 11     | 0.0316       | 1.1316    
1580-141084-0013.wav                     | 8      | 0.0307       | 0.8307    
1580-141084-0032.wav                     | 11     | 0.0309       | 1.1309    
1580-141084-0036.wav                     | 11     | 0.0310       | 1.1310    
1580-141084-0008.wav                     | 11     | 0.0312       | 1.1312    
1580-141084-0020.wav                     | 8      | 0.0323       | 0.8323    
1580-141084-0003.wav                     | 11     | 0.0328       | 1.1328    
1580-141084-0022.wav                     | 11     | 0.0346       | 1.1346    
1580-141084-0031.wav                     | 8      | 0.0327       | 0.8327    
1580-141084-0024.wav                     | 8      | 0.0321       | 0.8321    
1580-141084-0027.wav                     | 11     | 0.0309       | 1.1309    
1580-141084-0006.wav                     | 8      | 0.0318       | 0.8318    
1580-141084-0005.wav                     | 11     | 0.0311       | 1.1311    
1580-141084-0009.wav                     | 8      | 0.0322       | 0.8322    
1580-141084-0026.wav                     | 8      | 0.0334       | 0.8334    
1580-141084-0007.wav                     | 8      | 0.0335       | 0.8335    
1580-141084-0049.wav                     | 8      | 0.0336       | 0.8336    
1580-141084-0010.wav                     | 8      | 0.0601       | 0.8601    
1580-141084-0019.wav                     | 11     | 0.0347       | 1.1347    
1580-141084-0004.wav                     | 11     | 0.0373       | 1.1373    
1580-141083-0000.wav                     | 8      | 0.0367       | 0.8367    
1580-141083-0025.wav                     | 8      | 0.0407       | 0.8407    
1580-141083-0037.wav                     | 8      | 0.0406       | 0.8406    
1580-141083-0020.wav                     | 8      | 0.0371       | 0.8371    
1580-141083-0007.wav                     | 11     | 0.0315       | 1.1315    
1580-141083-0043.wav                     | 11     | 0.0311       | 1.1311    
1580-141083-0033.wav                     | 8      | 0.0313       | 0.8313    
1580-141083-0011.wav                     | 8      | 0.0304       | 0.8304    
1580-141083-0030.wav                     | 11     | 0.0306       | 1.1306    
1580-141083-0006.wav                     | 8      | 0.0308       | 0.8308    
1580-141083-0042.wav                     | 11     | 0.0319       | 1.1319    
1580-141083-0045.wav                     | 8      | 0.0311       | 0.8311    
1580-141083-0051.wav                     | 11     | 0.0312       | 1.1312    
1580-141083-0035.wav                     | 11     | 0.0319       | 1.1319    
1580-141083-0016.wav                     | 8      | 0.0323       | 0.8323    
1580-141083-0036.wav                     | 11     | 0.0320       | 1.1320    
1580-141083-0019.wav                     | 8      | 0.0311       | 0.8311    
1580-141083-0046.wav                     | 8      | 0.0319       | 0.8319    
1580-141083-0050.wav                     | 11     | 0.0342       | 1.1342    
1580-141083-0005.wav                     | 8      | 0.0321       | 0.8321    
1580-141083-0031.wav                     | 11     | 0.0318       | 1.1318    
1580-141083-0004.wav                     | 11     | 0.0318       | 1.1318    
1580-141083-0026.wav                     | 11     | 0.0319       | 1.1319    
1580-141083-0028.wav                     | 8      | 0.0311       | 0.8311    
1580-141083-0003.wav                     | 11     | 0.0320       | 1.1320    
1580-141083-0048.wav                     | 14     | 0.0323       | 1.4323    
1580-141083-0012.wav                     | 8      | 0.0314       | 0.8314    
1580-141083-0002.wav                     | 11     | 0.0321       | 1.1321    
1580-141083-0044.wav                     | 11     | 0.0323       | 1.1323    
1580-141083-0008.wav                     | 8      | 0.0320       | 0.8320    
1580-141083-0027.wav                     | 11     | 0.0329       | 1.1329    
1580-141083-0023.wav                     | 11     | 0.0315       | 1.1315    
1580-141083-0039.wav                     | 11     | 0.0315       | 1.1315    
1580-141083-0052.wav                     | 11     | 0.0314       | 1.1314    
1580-141083-0034.wav                     | 11     | 0.0307       | 1.1307    
1580-141083-0013.wav                     | 8      | 0.0311       | 0.8311    
1580-141083-0040.wav                     | 11     | 0.0308       | 1.1308    
1580-141083-0053.wav                     | 11     | 0.0310       | 1.1310    
1580-141083-0018.wav                     | 8      | 0.0306       | 0.8306    
1580-141083-0032.wav                     | 11     | 0.0312       | 1.1312    
1580-141083-0017.wav                     | 14     | 0.0304       | 1.4304    
1580-141083-0041.wav                     | 11     | 0.0309       | 1.1309    
1580-141083-0014.wav                     | 11     | 0.0315       | 1.1315    
1580-141083-0009.wav                     | 11     | 0.0309       | 1.1309    
1580-141083-0049.wav                     | 11     | 0.0307       | 1.1307    
1580-141083-0029.wav                     | 8      | 0.0302       | 0.8302    
1580-141083-0022.wav                     | 11     | 0.0305       | 1.1305    
1580-141083-0015.wav                     | 11     | 0.0307       | 1.1307    
1580-141083-0024.wav                     | 8      | 0.0308       | 0.8308    
1580-141083-0047.wav                     | 11     | 0.0309       | 1.1309    
1580-141083-0001.wav                     | 8      | 0.0307       | 0.8307    
1580-141083-0038.wav                     | 8      | 0.0309       | 0.8309    
1580-141083-0021.wav                     | 8      | 0.0309       | 0.8309    
1580-141083-0010.wav                     | 8      | 0.0313       | 0.8313    
4446-2273-0034.wav                       | 8      | 0.0309       | 0.8309    
4446-2273-0005.wav                       | 8      | 0.0317       | 0.8317    
4446-2273-0023.wav                       | 11     | 0.0315       | 1.1315    
4446-2273-0008.wav                       | 8      | 0.0309       | 0.8309    
4446-2273-0025.wav                       | 8      | 0.0308       | 0.8308    
4446-2273-0024.wav                       | 8      | 0.0304       | 0.8304    
4446-2273-0002.wav                       | 8      | 0.0306       | 0.8306    
4446-2273-0003.wav                       | 11     | 0.0302       | 1.1302    
4446-2273-0010.wav                       | 11     | 0.0304       | 1.1304    
4446-2273-0032.wav                       | 11     | 0.0307       | 1.1307    
4446-2273-0016.wav                       | 8      | 0.0303       | 0.8303    
4446-2273-0019.wav                       | 11     | 0.0307       | 1.1307    
4446-2273-0028.wav                       | 11     | 0.0305       | 1.1305    
4446-2273-0015.wav                       | 11     | 0.0303       | 1.1303    
4446-2273-0018.wav                       | 8      | 0.0303       | 0.8303    
4446-2273-0030.wav                       | 11     | 0.0360       | 1.1360    
4446-2273-0012.wav                       | 11     | 0.0309       | 1.1309    
4446-2273-0011.wav                       | 8      | 0.0309       | 0.8309    
4446-2273-0036.wav                       | 11     | 0.0305       | 1.1305    
4446-2273-0006.wav                       | 8      | 0.0312       | 0.8312    
4446-2273-0007.wav                       | 8      | 0.0308       | 0.8308    
4446-2273-0021.wav                       | 11     | 0.0315       | 1.1315    
4446-2273-0031.wav                       | 11     | 0.0308       | 1.1308    
4446-2273-0001.wav                       | 11     | 0.0301       | 1.1301    
4446-2273-0035.wav                       | 8      | 0.0303       | 0.8303    
4446-2273-0004.wav                       | 8      | 0.0303       | 0.8303    
4446-2273-0013.wav                       | 8      | 0.0300       | 0.8300    
4446-2273-0020.wav                       | 8      | 0.0300       | 0.8300    
4446-2273-0026.wav                       | 8      | 0.0300       | 0.8300    
4446-2273-0022.wav                       | 11     | 0.0303       | 1.1303    
4446-2273-0014.wav                       | 8      | 0.0311       | 0.8311    
4446-2273-0033.wav                       | 11     | 0.0303       | 1.1303    
4446-2273-0027.wav                       | 8      | 0.0299       | 0.8299    
4446-2273-0029.wav                       | 8      | 0.0302       | 0.8302    
4446-2273-0000.wav                       | 11     | 0.0303       | 1.1303    
4446-2273-0009.wav                       | 8      | 0.0304       | 0.8304    
4446-2273-0017.wav                       | 11     | 0.0298       | 1.1298    
4446-2271-0010.wav                       | 8      | 0.0306       | 0.8306    
4446-2271-0000.wav                       | 14     | 0.0302       | 1.4302    
4446-2271-0013.wav                       | 11     | 0.0301       | 1.1301    
4446-2271-0021.wav                       | 8      | 0.0301       | 0.8301    
4446-2271-0011.wav                       | 8      | 0.0299       | 0.8299    
4446-2271-0022.wav                       | 11     | 0.0299       | 1.1299    
4446-2271-0023.wav                       | 8      | 0.0303       | 0.8303    
4446-2271-0015.wav                       | 8      | 0.0309       | 0.8309    
4446-2271-0001.wav                       | 11     | 0.0301       | 1.1301    
4446-2271-0017.wav                       | 11     | 0.0304       | 1.1304    
4446-2271-0002.wav                       | 8      | 0.0305       | 0.8305    
4446-2271-0003.wav                       | 8      | 0.0306       | 0.8306    
4446-2271-0016.wav                       | 11     | 0.0306       | 1.1306    
4446-2271-0020.wav                       | 11     | 0.0308       | 1.1308    
4446-2271-0014.wav                       | 8      | 0.0307       | 0.8307    
4446-2271-0024.wav                       | 11     | 0.0323       | 1.1323    
4446-2271-0007.wav                       | 8      | 0.0309       | 0.8309    
4446-2271-0006.wav                       | 8      | 0.0314       | 0.8314    
4446-2271-0009.wav                       | 11     | 0.0314       | 1.1314    
4446-2271-0019.wav                       | 11     | 0.0310       | 1.1310    
4446-2271-0005.wav                       | 11     | 0.0325       | 1.1325    
4446-2271-0018.wav                       | 11     | 0.0309       | 1.1309    
4446-2271-0012.wav                       | 8      | 0.0309       | 0.8309    
4446-2271-0008.wav                       | 8      | 0.0311       | 0.8311    
4446-2271-0004.wav                       | 8      | 0.0309       | 0.8309    
4446-2275-0003.wav                       | 8      | 0.0307       | 0.8307    
4446-2275-0027.wav                       | 8      | 0.0303       | 0.8303    
4446-2275-0021.wav                       | 14     | 0.0314       | 1.4314    
4446-2275-0020.wav                       | 11     | 0.0313       | 1.1313    
4446-2275-0005.wav                       | 8      | 0.0311       | 0.8311    
4446-2275-0019.wav                       | 8      | 0.0307       | 0.8307    
4446-2275-0018.wav                       | 8      | 0.0309       | 0.8309    
4446-2275-0001.wav                       | 8      | 0.0310       | 0.8310    
4446-2275-0011.wav                       | 11     | 0.0311       | 1.1311    
4446-2275-0037.wav                       | 11     | 0.0324       | 1.1324    
4446-2275-0017.wav                       | 5      | 0.0320       | 0.5320    
4446-2275-0030.wav                       | 8      | 0.0309       | 0.8309    
4446-2275-0028.wav                       | 11     | 0.0305       | 1.1305    
4446-2275-0010.wav                       | 11     | 0.0313       | 1.1313    
4446-2275-0002.wav                       | 8      | 0.0309       | 0.8309    
4446-2275-0026.wav                       | 8      | 0.0315       | 0.8315    
4446-2275-0022.wav                       | 8      | 0.0325       | 0.8325    
4446-2275-0044.wav                       | 14     | 0.0321       | 1.4321    
4446-2275-0033.wav                       | 11     | 0.0306       | 1.1306    
4446-2275-0007.wav                       | 8      | 0.0305       | 0.8305    
4446-2275-0023.wav                       | 11     | 0.0311       | 1.1311    
4446-2275-0024.wav                       | 8      | 0.0312       | 0.8312    
4446-2275-0008.wav                       | 8      | 0.0308       | 0.8308    
4446-2275-0043.wav                       | 11     | 0.0324       | 1.1324    
4446-2275-0004.wav                       | 11     | 0.0316       | 1.1316    
4446-2275-0006.wav                       | 8      | 0.0312       | 0.8312    
4446-2275-0031.wav                       | 11     | 0.0305       | 1.1305    
4446-2275-0025.wav                       | 11     | 0.0303       | 1.1303    
4446-2275-0014.wav                       | 8      | 0.0305       | 0.8305    
4446-2275-0042.wav                       | 11     | 0.0313       | 1.1313    
4446-2275-0036.wav                       | 8      | 0.0313       | 0.8313    
4446-2275-0016.wav                       | 11     | 0.0311       | 1.1311    
4446-2275-0015.wav                       | 8      | 0.0306       | 0.8306    
4446-2275-0039.wav                       | 8      | 0.0306       | 0.8306    
4446-2275-0013.wav                       | 11     | 0.0310       | 1.1310    
4446-2275-0000.wav                       | 8      | 0.0308       | 0.8308    
4446-2275-0034.wav                       | 8      | 0.0348       | 0.8348    
4446-2275-0032.wav                       | 8      | 0.0365       | 0.8365    
4446-2275-0040.wav                       | 11     | 0.0310       | 1.1310    
4446-2275-0029.wav                       | 8      | 0.0307       | 0.8307    
4446-2275-0038.wav                       | 8      | 0.0313       | 0.8313    
4446-2275-0009.wav                       | 11     | 0.0308       | 1.1308    
4446-2275-0041.wav                       | 11     | 0.0308       | 1.1308    
4446-2275-0012.wav                       | 11     | 0.0310       | 1.1310    
4446-2275-0035.wav                       | 11     | 0.0312       | 1.1312    
4446-2275-0045.wav                       | 8      | 0.0307       | 0.8307    
4992-41806-0004.wav                      | 14     | 0.0308       | 1.4308    
4992-41806-0009.wav                      | 11     | 0.0308       | 1.1308    
4992-41806-0017.wav                      | 11     | 0.0312       | 1.1312    
4992-41806-0010.wav                      | 11     | 0.0316       | 1.1316    
4992-41806-0000.wav                      | 11     | 0.0305       | 1.1305    
4992-41806-0014.wav                      | 11     | 0.0308       | 1.1308    
4992-41806-0006.wav                      | 8      | 0.0310       | 0.8310    
4992-41806-0005.wav                      | 14     | 0.0309       | 1.4309    
4992-41806-0015.wav                      | 14     | 0.0315       | 1.4315    
4992-41806-0002.wav                      | 11     | 0.0308       | 1.1308    
4992-41806-0016.wav                      | 14     | 0.0327       | 1.4327    
4992-41806-0011.wav                      | 11     | 0.0316       | 1.1316    
4992-41806-0008.wav                      | 14     | 0.0314       | 1.4314    
4992-41806-0007.wav                      | 14     | 0.0316       | 1.4316    
4992-41806-0012.wav                      | 11     | 0.0309       | 1.1309    
4992-41806-0013.wav                      | 14     | 0.0316       | 1.4316    
4992-41806-0003.wav                      | 11     | 0.0312       | 1.1312    
4992-41806-0001.wav                      | 11     | 0.0314       | 1.1314    
4992-23283-0011.wav                      | 8      | 0.0311       | 0.8311    
4992-23283-0020.wav                      | 11     | 0.0309       | 1.1309    
4992-23283-0014.wav                      | 14     | 0.0297       | 1.4297    
4992-23283-0010.wav                      | 11     | 0.0297       | 1.1297    
4992-23283-0002.wav                      | 8      | 0.0296       | 0.8296    
4992-23283-0013.wav                      | 11     | 0.0304       | 1.1304    
4992-23283-0016.wav                      | 8      | 0.0300       | 0.8300    
4992-23283-0000.wav                      | 11     | 0.0306       | 1.1306    
4992-23283-0018.wav                      | 8      | 0.0303       | 0.8303    
4992-23283-0006.wav                      | 11     | 0.0298       | 1.1298    
4992-23283-0017.wav                      | 11     | 0.0302       | 1.1302    
4992-23283-0012.wav                      | 11     | 0.0301       | 1.1301    
4992-23283-0019.wav                      | 8      | 0.0303       | 0.8303    
4992-23283-0005.wav                      | 11     | 0.0300       | 1.1300    
4992-23283-0008.wav                      | 11     | 0.0305       | 1.1305    
4992-23283-0004.wav                      | 8      | 0.0299       | 0.8299    
4992-23283-0001.wav                      | 14     | 0.0301       | 1.4301    
4992-23283-0007.wav                      | 11     | 0.0297       | 1.1297    
4992-23283-0015.wav                      | 8      | 0.0299       | 0.8299    
4992-23283-0003.wav                      | 14     | 0.0305       | 1.4305    
4992-23283-0009.wav                      | 11     | 0.0302       | 1.1302    
4992-41797-0015.wav                      | 11     | 0.0302       | 1.1302    
4992-41797-0000.wav                      | 14     | 0.0298       | 1.4298    
4992-41797-0020.wav                      | 11     | 0.0311       | 1.1311    
4992-41797-0007.wav                      | 11     | 0.0302       | 1.1302    
4992-41797-0002.wav                      | 11     | 0.0302       | 1.1302    
4992-41797-0003.wav                      | 14     | 0.0302       | 1.4302    
4992-41797-0004.wav                      | 14     | 0.0304       | 1.4304    
4992-41797-0008.wav                      | 14     | 0.0303       | 1.4303    
4992-41797-0014.wav                      | 11     | 0.0309       | 1.1309    
4992-41797-0017.wav                      | 14     | 0.0305       | 1.4305    
4992-41797-0022.wav                      | 8      | 0.0305       | 0.8305    
4992-41797-0001.wav                      | 14     | 0.0303       | 1.4303    
4992-41797-0006.wav                      | 11     | 0.0305       | 1.1305    
4992-41797-0018.wav                      | 17     | 0.0308       | 1.7308    
4992-41797-0011.wav                      | 11     | 0.0303       | 1.1303    
4992-41797-0019.wav                      | 17     | 0.0303       | 1.7303    
4992-41797-0005.wav                      | 14     | 0.0306       | 1.4306    
4992-41797-0009.wav                      | 11     | 0.0303       | 1.1303    
4992-41797-0010.wav                      | 14     | 0.0307       | 1.4307    
4992-41797-0013.wav                      | 8      | 0.0306       | 0.8306    
4992-41797-0021.wav                      | 8      | 0.0306       | 0.8306    
4992-41797-0012.wav                      | 8      | 0.0315       | 0.8315    
4992-41797-0016.wav                      | 8      | 0.0304       | 0.8304    
237-134500-0025.wav                      | 11     | 0.0307       | 1.1307    
237-134500-0000.wav                      | 11     | 0.0301       | 1.1301    
237-134500-0035.wav                      | 8      | 0.0299       | 0.8299    
237-134500-0037.wav                      | 11     | 0.0295       | 1.1295    
237-134500-0023.wav                      | 8      | 0.0295       | 0.8295    
237-134500-0012.wav                      | 11     | 0.0304       | 1.1304    
237-134500-0029.wav                      | 8      | 0.0302       | 0.8302    
237-134500-0009.wav                      | 8      | 0.0297       | 0.8297    
237-134500-0007.wav                      | 8      | 0.0299       | 0.8299    
237-134500-0032.wav                      | 8      | 0.0299       | 0.8299    
237-134500-0039.wav                      | 8      | 0.0310       | 0.8310    
237-134500-0003.wav                      | 11     | 0.0303       | 1.1303    
237-134500-0017.wav                      | 8      | 0.0299       | 0.8299    
237-134500-0011.wav                      | 8      | 0.0297       | 0.8297    
237-134500-0005.wav                      | 8      | 0.0304       | 0.8304    
237-134500-0016.wav                      | 11     | 0.0303       | 1.1303    
237-134500-0019.wav                      | 11     | 0.0302       | 1.1302    
237-134500-0004.wav                      | 11     | 0.0293       | 1.1293    
237-134500-0022.wav                      | 8      | 0.0297       | 0.8297    
237-134500-0041.wav                      | 11     | 0.0300       | 1.1300    
237-134500-0020.wav                      | 11     | 0.0295       | 1.1295    
237-134500-0015.wav                      | 11     | 0.0297       | 1.1297    
237-134500-0026.wav                      | 11     | 0.0309       | 1.1309    
237-134500-0018.wav                      | 8      | 0.0298       | 0.8298    
237-134500-0027.wav                      | 14     | 0.0313       | 1.4313    
237-134500-0010.wav                      | 8      | 0.0300       | 0.8300    
237-134500-0036.wav                      | 11     | 0.0296       | 1.1296    
237-134500-0014.wav                      | 11     | 0.0301       | 1.1301    
237-134500-0013.wav                      | 11     | 0.0302       | 1.1302    
237-134500-0028.wav                      | 8      | 0.0300       | 0.8300    
237-134500-0040.wav                      | 8      | 0.0297       | 0.8297    
237-134500-0021.wav                      | 11     | 0.0323       | 1.1323    
237-134500-0030.wav                      | 8      | 0.0299       | 0.8299    
237-134500-0002.wav                      | 11     | 0.0300       | 1.1300    
237-134500-0033.wav                      | 11     | 0.0309       | 1.1309    
237-134500-0038.wav                      | 8      | 0.0314       | 0.8314    
237-134500-0031.wav                      | 11     | 0.0305       | 1.1305    
237-134500-0006.wav                      | 8      | 0.0303       | 0.8303    
237-134500-0024.wav                      | 8      | 0.0324       | 0.8324    
237-134500-0034.wav                      | 11     | 0.0301       | 1.1301    
237-134500-0042.wav                      | 8      | 0.0302       | 0.8302    
237-134500-0001.wav                      | 14     | 0.0298       | 1.4298    
237-134500-0008.wav                      | 8      | 0.0312       | 0.8312    
237-134493-0007.wav                      | 8      | 0.0300       | 0.8300    
237-134493-0015.wav                      | 11     | 0.0304       | 1.1304    
237-134493-0013.wav                      | 8      | 0.0298       | 0.8298    
237-134493-0003.wav                      | 11     | 0.0305       | 1.1305    
237-134493-0012.wav                      | 8      | 0.0302       | 0.8302    
237-134493-0002.wav                      | 8      | 0.0322       | 0.8322    
237-134493-0010.wav                      | 8      | 0.0303       | 0.8303    
237-134493-0011.wav                      | 11     | 0.0315       | 1.1315    
237-134493-0014.wav                      | 8      | 0.0307       | 0.8307    
237-134493-0006.wav                      | 8      | 0.0310       | 0.8310    
237-134493-0016.wav                      | 11     | 0.0303       | 1.1303    
237-134493-0005.wav                      | 8      | 0.0301       | 0.8301    
237-134493-0017.wav                      | 11     | 0.0304       | 1.1304    
237-134493-0018.wav                      | 11     | 0.0303       | 1.1303    
237-134493-0001.wav                      | 11     | 0.0301       | 1.1301    
237-134493-0004.wav                      | 11     | 0.0303       | 1.1303    
237-134493-0009.wav                      | 8      | 0.0302       | 0.8302    
237-134493-0000.wav                      | 11     | 0.0312       | 1.1312    
237-134493-0008.wav                      | 11     | 0.0307       | 1.1307    
237-126133-0002.wav                      | 11     | 0.0299       | 1.1299    
237-126133-0023.wav                      | 8      | 0.0297       | 0.8297    
237-126133-0006.wav                      | 11     | 0.0302       | 1.1302    
237-126133-0017.wav                      | 14     | 0.0314       | 1.4314    
237-126133-0022.wav                      | 11     | 0.0317       | 1.1317    
237-126133-0014.wav                      | 11     | 0.0308       | 1.1308    
237-126133-0004.wav                      | 8      | 0.0298       | 0.8298    
237-126133-0020.wav                      | 8      | 0.0296       | 0.8296    
237-126133-0007.wav                      | 11     | 0.0299       | 1.1299    
237-126133-0009.wav                      | 11     | 0.0297       | 1.1297    
237-126133-0015.wav                      | 11     | 0.0309       | 1.1309    
237-126133-0025.wav                      | 8      | 0.0300       | 0.8300    
