nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=47)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
4970-29095-0038.wav                      | 8.74         | 7.3695          | 0.8432    
1580-141084-0013.wav                     | 2.23         | 1.4980          | 0.6732    
1580-141084-0011.wav                     | 5.00         | 3.5668          | 0.7134    
1580-141084-0015.wav                     | 3.47         | 2.7617          | 0.7959    
1580-141084-0047.wav                     | 5.25         | 3.9595          | 0.7542    
1580-141084-0000.wav                     | 4.62         | 3.5104          | 0.7606    
1580-141084-0039.wav                     | 4.88         | 4.1507          | 0.8497    
1580-141084-0046.wav                     | 2.35         | 2.1789          | 0.9272    
1580-141084-0044.wav                     | 2.90         | 1.9402          | 0.6702    
1580-141084-0037.wav                     | 2.96         | 2.3658          | 0.7979    
1580-141084-0014.wav                     | 3.97         | 3.2805          | 0.8263    
1580-141084-0016.wav                     | 5.96         | 4.3846          | 0.7357    
4077-13754-0015.wav                      | 22.20        | 20.1105         | 0.9057    
1580-141084-0036.wav                     | 2.48         | 1.9620          | 0.7927    
1580-141084-0045.wav                     | 3.62         | 2.9147          | 0.8040    
4077-13751-0018.wav                      | 26.11        | 25.3424         | 0.9704    
1580-141084-0022.wav                     | 2.06         | 1.7257          | 0.8377    
1580-141084-0020.wav                     | 2.86         | 1.9692          | 0.6885    
1580-141084-0006.wav                     | 2.13         | 1.6333          | 0.7650    
4970-29093-0003.wav                      | 15.36        | 14.9297         | 0.9723    
1580-141084-0005.wav                     | 2.52         | 1.6348          | 0.6500    
1580-141084-0018.wav                     | 3.35         | 2.8393          | 0.8488    
1580-141084-0034.wav                     | 4.49         | 3.3304          | 0.7417    
4970-29095-0028.wav                      | 14.67        | 12.8195         | 0.8739    
1580-141084-0007.wav                     | 2.02         | 1.6428          | 0.8133    
1580-141084-0027.wav                     | 3.36         | 2.8398          | 0.8452    
4970-29095-0027.wav                      | 9.79         | 8.1045          | 0.8274    
1580-141084-0002.wav                     | 5.91         | 4.7046          | 0.7967    
1580-141083-0051.wav                     | 1.98         | 1.5405          | 0.7781    
1580-141084-0032.wav                     | 5.00         | 3.8956          | 0.7799    
1580-141083-0043.wav                     | 2.74         | 2.1706          | 0.7922    
1580-141084-0003.wav                     | 4.10         | 3.3804          | 0.8245    
1580-141084-0019.wav                     | 3.12         | 2.6610          | 0.8515    
1580-141083-0011.wav                     | 2.83         | 2.3031          | 0.8153    
1580-141084-0048.wav                     | 9.27         | 7.2768          | 0.7854    
1580-141083-0019.wav                     | 2.71         | 1.9935          | 0.7370    
1580-141083-0025.wav                     | 3.90         | 2.9701          | 0.7606    
1580-141084-0009.wav                     | 4.68         | 3.6922          | 0.7881    
1580-141083-0030.wav                     | 3.48         | 2.6580          | 0.7638    
1580-141084-0041.wav                     | 7.99         | 6.2382          | 0.7807    
4970-29095-0031.wav                      | 15.05        | 12.0882         | 0.8032    
1580-141083-0050.wav                     | 3.08         | 2.2934          | 0.7434    
1580-141083-0005.wav                     | 2.75         | 2.1228          | 0.7733    
1580-141084-0010.wav                     | 4.47         | 3.7343          | 0.8354    
1580-141084-0029.wav                     | 8.07         | 6.6471          | 0.8232    
1580-141084-0033.wav                     | 7.00         | 5.7262          | 0.8180    
1580-141083-0046.wav                     | 3.53         | 2.9341          | 0.8312    
1580-141083-0007.wav                     | 4.57         | 3.7993          | 0.8323    
1580-141084-0023.wav                     | 8.73         | 6.8231          | 0.7811    
1580-141083-0016.wav                     | 4.25         | 3.1654          | 0.7439    
1580-141083-0045.wav                     | 4.36         | 3.6289          | 0.8323    
4970-29095-0018.wav                      | 12.14        | 9.9934          | 0.8232    
1580-141083-0020.wav                     | 5.13         | 4.1931          | 0.8166    
1580-141083-0036.wav                     | 3.98         | 3.4198          | 0.8592    
1580-141083-0028.wav                     | 2.58         | 2.1499          | 0.8317    
1580-141084-0031.wav                     | 6.47         | 5.2883          | 0.8174    
1580-141083-0048.wav                     | 2.79         | 2.1115          | 0.7582    
1580-141084-0008.wav                     | 6.79         | 5.6978          | 0.8385    
1580-141083-0037.wav                     | 5.73         | 4.3671          | 0.7622    
1580-141083-0035.wav                     | 4.98         | 3.7730          | 0.7576    
4970-29095-0007.wav                      | 14.81        | 11.1290         | 0.7515    
1580-141084-0026.wav                     | 7.00         | 5.1217          | 0.7322    
1580-141083-0004.wav                     | 4.51         | 2.9905          | 0.6623    
1580-141083-0042.wav                     | 5.87         | 4.5029          | 0.7678    
1580-141083-0017.wav                     | 2.28         | 1.4160          | 0.6211    
1580-141083-0018.wav                     | 2.67         | 1.8680          | 0.6983    
4970-29093-0005.wav                      | 22.16        | 19.2993         | 0.8709    
1580-141083-0023.wav                     | 3.33         | 2.4879          | 0.7471    
1580-141083-0039.wav                     | 3.73         | 2.5398          | 0.6818    
1580-141083-0040.wav                     | 3.75         | 2.4786          | 0.6610    
1580-141083-0052.wav                     | 3.45         | 2.6137          | 0.7576    
1580-141084-0049.wav                     | 7.58         | 6.0058          | 0.7928    
1580-141083-0026.wav                     | 4.78         | 3.6450          | 0.7633    
1580-141083-0008.wav                     | 4.30         | 3.2738          | 0.7605    
1580-141083-0014.wav                     | 2.85         | 2.0799          | 0.7285    
1580-141083-0033.wav                     | 7.45         | 5.7955          | 0.7779    
4970-29095-0001.wav                      | 13.91        | 11.4137         | 0.8205    
1580-141083-0047.wav                     | 2.60         | 1.8586          | 0.7135    
1580-141083-0041.wav                     | 3.58         | 2.5028          | 0.7001    
1580-141083-0044.wav                     | 5.50         | 3.7711          | 0.6850    
1580-141083-0031.wav                     | 6.25         | 4.9914          | 0.7986    
1580-141084-0004.wav                     | 9.01         | 6.4729          | 0.7188    
1580-141083-0013.wav                     | 4.32         | 3.2934          | 0.7624    
1580-141083-0032.wav                     | 4.13         | 2.9843          | 0.7217    
1580-141083-0000.wav                     | 8.94         | 6.6494          | 0.7438    
1580-141084-0024.wav                     | 9.19         | 7.4644          | 0.8127    
1580-141083-0027.wav                     | 5.22         | 3.9087          | 0.7481    
4446-2273-0034.wav                       | 3.59         | 2.4959          | 0.6952    
1580-141083-0053.wav                     | 4.01         | 3.5680          | 0.8887    
1580-141083-0049.wav                     | 3.85         | 3.0728          | 0.7992    
1580-141083-0022.wav                     | 3.29         | 2.8459          | 0.8637    
1580-141083-0003.wav                     | 6.55         | 4.9809          | 0.7604    
1580-141083-0021.wav                     | 3.71         | 2.9589          | 0.7965    
1580-141083-0002.wav                     | 6.13         | 5.0673          | 0.8260    
1580-141083-0012.wav                     | 7.07         | 5.1121          | 0.7236    
4446-2273-0031.wav                       | 1.79         | 1.1843          | 0.6598    
4446-2273-0002.wav                       | 3.29         | 2.5963          | 0.7880    
4970-29095-0021.wav                      | 19.86        | 16.1531         | 0.8133    
1580-141083-0034.wav                     | 6.99         | 4.6628          | 0.6671    
4446-2273-0005.wav                       | 4.12         | 3.1609          | 0.7663    
4446-2273-0026.wav                       | 1.95         | 1.1920          | 0.6113    
4446-2273-0019.wav                       | 3.12         | 2.6196          | 0.8410    
1580-141083-0024.wav                     | 4.48         | 4.1009          | 0.9154    
4446-2273-0011.wav                       | 2.79         | 2.3195          | 0.8314    
1580-141083-0015.wav                     | 4.99         | 4.1390          | 0.8303    
4446-2273-0012.wav                       | 2.98         | 2.4751          | 0.8306    
4446-2273-0030.wav                       | 2.88         | 2.5655          | 0.8893    
4446-2273-0013.wav                       | 2.62         | 1.9763          | 0.7529    
4446-2273-0006.wav                       | 2.94         | 2.3961          | 0.8150    
4446-2273-0036.wav                       | 3.12         | 2.4675          | 0.7909    
4446-2273-0018.wav                       | 3.40         | 2.7934          | 0.8216    
1580-141083-0010.wav                     | 5.32         | 4.2853          | 0.8055    
4446-2273-0007.wav                       | 3.10         | 2.4804          | 0.8014    
4446-2273-0025.wav                       | 4.83         | 3.6888          | 0.7637    
4446-2273-0020.wav                       | 2.74         | 2.1607          | 0.7886    
4446-2273-0024.wav                       | 4.83         | 3.8413          | 0.7961    
1580-141083-0009.wav                     | 7.04         | 5.1618          | 0.7332    
4446-2273-0014.wav                       | 2.39         | 2.1564          | 0.9023    
4446-2273-0015.wav                       | 4.50         | 3.4241          | 0.7601    
1580-141083-0006.wav                     | 10.85        | 8.9159          | 0.8217    
4446-2273-0017.wav                       | 2.74         | 2.0357          | 0.7429    
4446-2271-0010.wav                       | 3.13         | 2.1613          | 0.6894    
4446-2273-0023.wav                       | 6.10         | 4.9889          | 0.8178    
4446-2273-0033.wav                       | 3.30         | 2.6311          | 0.7973    
4446-2271-0022.wav                       | 2.33         | 1.8768          | 0.8072    
4446-2271-0023.wav                       | 2.27         | 1.5981          | 0.7056    
4446-2273-0028.wav                       | 5.41         | 4.2312          | 0.7828    
4446-2273-0027.wav                       | 3.76         | 2.9428          | 0.7827    
4446-2271-0007.wav                       | 2.10         | 1.3961          | 0.6648    
1580-141083-0038.wav                     | 7.54         | 5.7588          | 0.7643    
4446-2271-0000.wav                       | 3.50         | 2.5674          | 0.7346    
4446-2271-0021.wav                       | 3.56         | 2.5166          | 0.7069    
4446-2273-0029.wav                       | 3.30         | 3.0283          | 0.9177    
4446-2271-0002.wav                       | 2.38         | 1.8317          | 0.7680    
4446-2273-0001.wav                       | 4.66         | 3.9934          | 0.8570    
4446-2271-0015.wav                       | 2.60         | 1.9303          | 0.7439    
4446-2273-0021.wav                       | 5.25         | 4.1211          | 0.7842    
4446-2273-0009.wav                       | 4.01         | 3.0319          | 0.7551    
4446-2271-0011.wav                       | 3.94         | 2.9764          | 0.7545    
4446-2271-0006.wav                       | 2.90         | 2.1259          | 0.7318    
4446-2273-0004.wav                       | 5.43         | 4.4107          | 0.8115    
4446-2273-0035.wav                       | 6.15         | 4.5295          | 0.7365    
4446-2275-0003.wav                       | 2.06         | 1.4999          | 0.7281    
4446-2271-0024.wav                       | 3.16         | 2.4827          | 0.7857    
4446-2271-0013.wav                       | 4.40         | 3.4481          | 0.7837    
4446-2273-0008.wav                       | 7.71         | 6.4215          | 0.8323    
4446-2273-0032.wav                       | 7.83         | 5.7555          | 0.7346    
4446-2273-0022.wav                       | 5.87         | 4.3641          | 0.7441    
4970-29093-0006.wav                      | 29.60        | 26.5181         | 0.8959    
4446-2275-0037.wav                       | 2.09         | 1.2685          | 0.6070    
4446-2271-0019.wav                       | 3.83         | 2.6439          | 0.6912    
4446-2275-0027.wav                       | 3.00         | 1.9678          | 0.6570    
4446-2271-0003.wav                       | 3.70         | 3.1061          | 0.8395    
4446-2271-0005.wav                       | 3.40         | 2.7459          | 0.8088    
4446-2275-0018.wav                       | 2.31         | 1.8464          | 0.7976    
4446-2275-0020.wav                       | 2.72         | 2.0197          | 0.7425    
1580-141083-0029.wav                     | 10.05        | 7.7169          | 0.7675    
4446-2275-0011.wav                       | 2.44         | 1.7341          | 0.7122    
4446-2273-0003.wav                       | 7.83         | 6.7138          | 0.8569    
4446-2275-0044.wav                       | 2.62         | 1.5630          | 0.5977    
4446-2271-0012.wav                       | 3.78         | 3.0071          | 0.7955    
4446-2275-0017.wav                       | 2.48         | 1.8704          | 0.7557    
1580-141083-0001.wav                     | 10.26        | 7.8571          | 0.7662    
4446-2275-0030.wav                       | 2.67         | 2.1169          | 0.7943    
4446-2275-0028.wav                       | 3.58         | 2.3294          | 0.6516    
4446-2275-0004.wav                       | 2.11         | 1.5123          | 0.7167    
4446-2275-0022.wav                       | 3.28         | 2.3601          | 0.7195    
4446-2275-0025.wav                       | 2.16         | 1.5438          | 0.7147    
4446-2271-0014.wav                       | 5.34         | 4.2594          | 0.7976    
4446-2275-0024.wav                       | 2.40         | 1.8965          | 0.7919    
4446-2275-0039.wav                       | 1.90         | 1.2939          | 0.6810    
4446-2271-0018.wav                       | 5.71         | 3.9281          | 0.6873    
4446-2275-0010.wav                       | 3.73         | 2.7493          | 0.7361    
4446-2275-0014.wav                       | 2.51         | 1.7112          | 0.6817    
4446-2275-0005.wav                       | 4.45         | 3.3680          | 0.7577    
4446-2271-0008.wav                       | 5.50         | 4.0240          | 0.7323    
4446-2273-0016.wav                       | 9.64         | 7.7096          | 0.7993    
4446-2275-0021.wav                       | 5.05         | 3.6494          | 0.7226    
4446-2271-0001.wav                       | 6.35         | 4.9060          | 0.7726    
4446-2275-0019.wav                       | 4.93         | 3.5847          | 0.7271    
4446-2275-0031.wav                       | 3.06         | 2.2741          | 0.7444    
4446-2275-0001.wav                       | 4.66         | 3.4283          | 0.7357    
4446-2275-0009.wav                       | 2.09         | 1.4564          | 0.6968    
4446-2275-0036.wav                       | 2.90         | 2.2312          | 0.7680    
4446-2275-0006.wav                       | 3.54         | 2.5271          | 0.7139    
4446-2275-0008.wav                       | 4.13         | 2.7817          | 0.6735    
4446-2275-0023.wav                       | 3.81         | 2.9678          | 0.7800    
4446-2273-0000.wav                       | 8.99         | 6.6616          | 0.7406    
4446-2275-0034.wav                       | 3.08         | 2.3763          | 0.7715    
4446-2275-0026.wav                       | 5.50         | 3.8227          | 0.6957    
4446-2275-0015.wav                       | 2.98         | 2.5751          | 0.8641    
4446-2275-0032.wav                       | 3.25         | 2.4493          | 0.7548    
4446-2271-0020.wav                       | 7.55         | 5.8988          | 0.7813    
4992-41806-0010.wav                      | 2.14         | 1.6704          | 0.7806    
4446-2275-0013.wav                       | 3.65         | 3.0122          | 0.8253    
4446-2275-0045.wav                       | 2.63         | 2.2304          | 0.8465    
4446-2271-0009.wav                       | 7.82         | 6.5844          | 0.8420    
4446-2275-0042.wav                       | 5.40         | 4.0353          | 0.7473    
4992-41806-0004.wav                      | 3.70         | 2.7954          | 0.7555    
4446-2275-0038.wav                       | 4.53         | 3.4910          | 0.7706    
4446-2275-0043.wav                       | 5.88         | 4.8015          | 0.8166    
4992-41806-0005.wav                      | 3.73         | 2.9556          | 0.7924    
4446-2275-0035.wav                       | 4.08         | 3.5025          | 0.8595    
4992-41806-0009.wav                      | 4.36         | 3.2910          | 0.7557    
4446-2273-0010.wav                       | 12.44        | 10.7583         | 0.8648    
4446-2275-0041.wav                       | 4.75         | 3.9045          | 0.8211    
4446-2275-0002.wav                       | 7.67         | 5.8496          | 0.7622    
4446-2275-0033.wav                       | 7.06         | 5.4373          | 0.7702    
4992-23283-0002.wav                      | 3.12         | 2.3386          | 0.7496    
4446-2271-0016.wav                       | 10.21        | 7.9966          | 0.7836    
4446-2275-0000.wav                       | 6.34         | 4.8913          | 0.7715    
4446-2275-0029.wav                       | 6.28         | 4.6569          | 0.7415    
4992-23283-0011.wav                      | 4.22         | 3.0778          | 0.7285    
4992-23283-0006.wav                      | 2.96         | 2.5183          | 0.8493    
4992-23283-0014.wav                      | 4.54         | 3.3605          | 0.7410    
4992-23283-0016.wav                      | 4.50         | 3.0672          | 0.6824    
4446-2275-0012.wav                       | 6.03         | 4.9775          | 0.8261    
4446-2275-0040.wav                       | 6.96         | 5.6354          | 0.8091    
4446-2275-0016.wav                       | 7.30         | 6.2521          | 0.8565    
4446-2275-0007.wav                       | 8.97         | 7.2636          | 0.8093    
4992-23283-0001.wav                      | 2.71         | 2.2790          | 0.8409    
4992-23283-0010.wav                      | 5.00         | 4.1775          | 0.8355    
4992-41806-0012.wav                      | 6.73         | 4.9921          | 0.7418    
4992-41797-0003.wav                      | 2.83         | 2.1274          | 0.7504    
4992-41806-0013.wav                      | 6.02         | 5.3912          | 0.8955    
4992-23283-0007.wav                      | 4.04         | 3.0014          | 0.7420    
4446-2271-0017.wav                       | 12.26        | 10.5744         | 0.8625    
4992-23283-0015.wav                      | 3.67         | 3.1488          | 0.8568    
4446-2271-0004.wav                       | 12.01        | 9.9488          | 0.8284    
4992-23283-0008.wav                      | 4.91         | 3.8389          | 0.7819    
4992-23283-0013.wav                      | 6.63         | 5.9016          | 0.8901    
4992-23283-0018.wav                      | 6.58         | 5.5968          | 0.8512    
4992-23283-0003.wav                      | 4.64         | 3.9914          | 0.8593    
4992-23283-0000.wav                      | 6.64         | 5.8909          | 0.8865    
4992-23283-0019.wav                      | 6.58         | 4.8583          | 0.7378    
4992-41806-0011.wav                      | 7.84         | 6.9939          | 0.8921    
237-134500-0025.wav                      | 1.63         | 1.2024          | 0.7377    
4992-41806-0001.wav                      | 8.31         | 7.1097          | 0.8556    
4992-41797-0000.wav                      | 5.49         | 4.5898          | 0.8368    
4992-41797-0006.wav                      | 4.55         | 3.6922          | 0.8115    
4992-41797-0002.wav                      | 5.62         | 4.8277          | 0.8583    
4992-41797-0005.wav                      | 3.85         | 3.1521          | 0.8198    
4992-41797-0012.wav                      | 2.71         | 2.3602          | 0.8725    
4992-41806-0003.wav                      | 9.24         | 8.2636          | 0.8943    
4992-23283-0020.wav                      | 10.42        | 8.4227          | 0.8083    
237-134500-0009.wav                      | 2.22         | 2.1753          | 0.9799    
4992-41797-0016.wav                      | 3.30         | 3.2911          | 0.9973    
4992-41797-0011.wav                      | 5.45         | 4.5597          | 0.8374    
237-134500-0035.wav                      | 2.56         | 2.7673          | 1.0831    
237-134500-0029.wav                      | 2.06         | 2.6625          | 1.2893    
4992-41797-0019.wav                      | 4.75         | 4.6803          | 0.9843    
4992-41806-0017.wav                      | 10.89        | 10.0232         | 0.9200    
4992-41806-0006.wav                      | 10.37        | 9.9593          | 0.9604    
4992-41797-0022.wav                      | 6.45         | 5.7449          | 0.8907    
237-134500-0007.wav                      | 2.39         | 2.4813          | 1.0382    
4992-41797-0020.wav                      | 7.49         | 6.8315          | 0.9121    
4992-23283-0004.wav                      | 8.06         | 7.6800          | 0.9529    
4992-41806-0015.wav                      | 12.44        | 10.8151         | 0.8694    
4992-41797-0007.wav                      | 6.91         | 7.4620          | 1.0807    
237-134500-0017.wav                      | 2.18         | 2.6442          | 1.2130    
4992-41797-0004.wav                      | 7.32         | 7.4340          | 1.0163    
237-134500-0005.wav                      | 2.39         | 2.7732          | 1.1603    
237-134500-0023.wav                      | 3.06         | 4.7018          | 1.5365    
4992-41797-0014.wav                      | 7.21         | 7.9244          | 1.0983    
237-134500-0003.wav                      | 3.17         | 3.9665          | 1.2513    
237-134500-0011.wav                      | 3.35         | 3.9341          | 1.1743    
237-134500-0020.wav                      | 2.18         | 2.4630          | 1.1298    
4992-41806-0007.wav                      | 11.41        | 11.8909         | 1.0417    
4992-41797-0015.wav                      | 8.65         | 9.2044          | 1.0641    
237-134500-0019.wav                      | 2.86         | 3.2294          | 1.1291    
237-134500-0004.wav                      | 2.23         | 3.0513          | 1.3714    
4992-23283-0009.wav                      | 8.39         | 9.4973          | 1.1313    
4992-41797-0010.wav                      | 6.82         | 7.0666          | 1.0362    
237-134500-0016.wav                      | 3.16         | 4.0716          | 1.2885    
4992-41806-0008.wav                      | 11.82        | 12.8554         | 1.0876    
4992-23283-0005.wav                      | 10.74        | 10.9626         | 1.0207    
4992-41806-0000.wav                      | 14.36        | 13.6868         | 0.9531    
237-134500-0027.wav                      | 3.27         | 3.7623          | 1.1505    
4992-41797-0008.wav                      | 8.96         | 10.2329         | 1.1414    
237-134500-0026.wav                      | 3.05         | 4.2691          | 1.3997    
237-134500-0038.wav                      | 2.44         | 2.3008          | 0.9449    
237-134500-0000.wav                      | 6.13         | 8.0780          | 1.3178    
237-134500-0032.wav                      | 5.03         | 6.7067          | 1.3347    
237-134500-0030.wav                      | 2.78         | 3.4823          | 1.2526    
4992-41797-0018.wav                      | 9.15         | 9.7579          | 1.0659    
237-134500-0001.wav                      | 1.81         | 2.2447          | 1.2402    
237-134500-0039.wav                      | 4.63         | 6.9899          | 1.5097    
4992-41797-0017.wav                      | 8.69         | 10.6294         | 1.2232    
237-134500-0022.wav                      | 5.17         | 5.4738          | 1.0598    
237-134500-0014.wav                      | 4.25         | 5.0155          | 1.1801    
237-134500-0042.wav                      | 2.58         | 2.7323          | 1.0611    
4992-41806-0014.wav                      | 15.21        | 15.3710         | 1.0106    
237-134500-0010.wav                      | 4.00         | 5.5353          | 1.3856    
237-134493-0007.wav                      | 2.04         | 2.9681          | 1.4585    
237-134500-0028.wav                      | 4.52         | 4.9876          | 1.1023    
237-134500-0037.wav                      | 7.11         | 9.1786          | 1.2918    
237-134500-0008.wav                      | 3.76         | 4.0323          | 1.0724    
4992-23283-0017.wav                      | 14.31        | 14.9636         | 1.0453    
237-134500-0034.wav                      | 3.08         | 4.4294          | 1.4404    
4992-41797-0021.wav                      | 8.23         | 10.7667         | 1.3082    
237-134500-0002.wav                      | 5.07         | 5.6736          | 1.1190    
237-134500-0040.wav                      | 4.03         | 6.0191          | 1.4936    
237-134500-0021.wav                      | 5.12         | 5.9775          | 1.1675    
237-134493-0010.wav                      | 2.88         | 3.3817          | 1.1763    
237-134500-0024.wav                      | 4.41         | 5.0166          | 1.1376    
237-134493-0008.wav                      | 2.31         | 2.2756          | 0.9873    
237-134500-0006.wav                      | 4.22         | 5.4386          | 1.2872    
4992-41806-0016.wav                      | 15.76        | 17.5758         | 1.1152    
237-134493-0014.wav                      | 3.70         | 3.7528          | 1.0143    
4992-41797-0013.wav                      | 9.80         | 12.2135         | 1.2463    
4992-41797-0009.wav                      | 13.20        | 12.8387         | 0.9730    
237-134493-0009.wav                      | 2.98         | 3.4718          | 1.1670    
237-134493-0013.wav                      | 4.09         | 5.4445          | 1.3312    
237-134493-0012.wav                      | 3.66         | 4.9479          | 1.3519    
237-134500-0036.wav                      | 6.60         | 8.3517          | 1.2654    
237-126133-0020.wav                      | 2.24         | 1.7635          | 0.7873    
237-134493-0006.wav                      | 4.39         | 4.3294          | 0.9851    
237-134493-0000.wav                      | 4.11         | 3.9405          | 0.9599    
4992-41806-0002.wav                      | 17.75        | 18.7799         | 1.0583    
237-126133-0004.wav                      | 3.29         | 2.4106          | 0.7316    
237-134500-0033.wav                      | 6.35         | 7.1984          | 1.1336    
237-134493-0018.wav                      | 4.79         | 4.6512          | 0.9710    
237-134493-0011.wav                      | 5.04         | 5.2744          | 1.0476    
237-126133-0025.wav                      | 3.75         | 2.5996          | 0.6923    
237-134500-0041.wav                      | 8.92         | 10.0418         | 1.1258    
237-134500-0012.wav                      | 10.94        | 12.7023         | 1.1616    
237-126133-0009.wav                      | 3.97         | 3.3370          | 0.8406    
237-134493-0015.wav                      | 6.55         | 7.3218          | 1.1178    
237-126133-0022.wav                      | 5.04         | 4.6807          | 0.9287    
260-123288-0023.wav                      | 2.38         | 1.9034          | 0.7981    
237-126133-0021.wav                      | 4.37         | 3.6089          | 0.8268    
237-134500-0013.wav                      | 10.56        | 10.7488         | 1.0179    
260-123288-0028.wav                      | 2.61         | 2.0857          | 0.7991    
237-126133-0008.wav                      | 3.87         | 2.8514          | 0.7377    
237-134493-0001.wav                      | 7.38         | 6.5435          | 0.8867    
237-134493-0004.wav                      | 6.83         | 6.4786          | 0.9492    
237-126133-0006.wav                      | 6.15         | 5.7916          | 0.9417    
237-126133-0016.wav                      | 4.25         | 3.5482          | 0.8349    
237-126133-0023.wav                      | 6.67         | 6.0804          | 0.9109    
237-126133-0012.wav                      | 4.45         | 3.4324          | 0.7713    
237-134500-0015.wav                      | 10.81        | 11.7510         | 1.0865    
237-126133-0018.wav                      | 4.09         | 3.4839          | 0.8508    
260-123288-0000.wav                      | 3.04         | 2.5535          | 0.8400    
260-123288-0021.wav                      | 2.71         | 2.5253          | 0.9318    
260-123288-0022.wav                      | 3.71         | 2.8793          | 0.7771    
237-126133-0017.wav                      | 6.21         | 6.4255          | 1.0347    
260-123288-0018.wav                      | 3.25         | 2.4656          | 0.7598    
237-126133-0014.wav                      | 6.79         | 6.0577          | 0.8922    
237-126133-0011.wav                      | 6.71         | 5.4859          | 0.8176    
237-126133-0002.wav                      | 8.92         | 7.5383          | 0.8451    
260-123288-0014.wav                      | 1.80         | 1.1391          | 0.6311    
237-126133-0005.wav                      | 6.51         | 5.4551          | 0.8380    
237-134493-0017.wav                      | 9.11         | 8.1898          | 0.8995    
237-134500-0031.wav                      | 10.61        | 10.6491         | 1.0037    
260-123288-0006.wav                      | 4.88         | 3.9844          | 0.8165    
237-126133-0010.wav                      | 6.24         | 5.2671          | 0.8441    
237-126133-0019.wav                      | 7.12         | 6.1620          | 0.8654    
260-123288-0020.wav                      | 2.90         | 1.9094          | 0.6584    
237-134500-0018.wav                      | 12.85        | 13.4660         | 1.0483    
237-126133-0013.wav                      | 6.82         | 5.6573          | 0.8301    
4992-23283-0012.wav                      | 21.73        | 21.5174         | 0.9900    
260-123288-0012.wav                      | 3.54         | 2.5345          | 0.7150    
237-126133-0003.wav                      | 6.56         | 5.3245          | 0.8117    
260-123288-0001.wav                      | 5.08         | 4.3369          | 0.8537    
237-126133-0007.wav                      | 8.68         | 7.1459          | 0.8233    
237-134493-0016.wav                      | 10.09        | 9.5167          | 0.9437    
237-134493-0005.wav                      | 10.95        | 9.4930          | 0.8673    
260-123288-0019.wav                      | 2.96         | 2.4643          | 0.8340    
237-126133-0015.wav                      | 9.34         | 7.5350          | 0.8067    
237-134493-0002.wav                      | 11.39        | 10.9130         | 0.9577    
260-123288-0009.wav                      | 3.44         | 2.7290          | 0.7945    
237-134493-0003.wav                      | 12.77        | 11.4903         | 0.9001    
260-123288-0016.wav                      | 4.87         | 3.3731          | 0.6933    
260-123286-0014.wav                      | 2.98         | 2.3119          | 0.7758    
260-123286-0008.wav                      | 3.73         | 2.8566          | 0.7648    
260-123286-0012.wav                      | 2.43         | 1.8975          | 0.7809    
260-123288-0004.wav                      | 4.31         | 3.3898          | 0.7865    
260-123286-0021.wav                      | 2.55         | 1.7590          | 0.6898    
260-123286-0001.wav                      | 3.07         | 2.2801          | 0.7427    
260-123288-0008.wav                      | 5.51         | 4.3496          | 0.7887    
260-123286-0004.wav                      | 3.46         | 2.7241          | 0.7862    
260-123288-0017.wav                      | 5.22         | 4.3077          | 0.8244    
260-123286-0020.wav                      | 3.06         | 2.2145          | 0.7237    
260-123288-0002.wav                      | 7.25         | 5.6678          | 0.7818    
260-123286-0005.wav                      | 4.81         | 3.4010          | 0.7071    
260-123286-0022.wav                      | 3.23         | 2.2580          | 0.6980    
260-123288-0027.wav                      | 6.30         | 4.7682          | 0.7563    
237-126133-0024.wav                      | 9.66         | 8.2928          | 0.8580    
260-123286-0010.wav                      | 2.58         | 1.8692          | 0.7259    
260-123286-0024.wav                      | 3.04         | 2.4523          | 0.8067    
260-123286-0007.wav                      | 4.55         | 3.2372          | 0.7115    
260-123286-0018.wav                      | 5.67         | 4.8567          | 0.8566    
260-123286-0011.wav                      | 4.25         | 3.4186          | 0.8034    
260-123286-0013.wav                      | 4.73         | 4.2831          | 0.9055    
260-123288-0003.wav                      | 8.90         | 7.1617          | 0.8042    
237-126133-0001.wav                      | 11.96        | 9.6897          | 0.8098    
260-123286-0017.wav                      | 3.98         | 3.2839          | 0.8261    
260-123286-0029.wav                      | 4.54         | 3.4349          | 0.7558    
260-123286-0023.wav                      | 5.88         | 4.9020          | 0.8344    
260-123440-0009.wav                      | 3.12         | 2.4927          | 0.8002    
260-123288-0010.wav                      | 9.99         | 8.1064          | 0.8110    
260-123440-0003.wav                      | 3.58         | 2.7970          | 0.7802    
260-123440-0007.wav                      | 3.38         | 2.8112          | 0.8305    
260-123440-0005.wav                      | 3.10         | 2.3369          | 0.7526    
260-123288-0011.wav                      | 8.98         | 6.7872          | 0.7558    
260-123286-0016.wav                      | 7.00         | 6.0386          | 0.8627    
260-123440-0000.wav                      | 2.17         | 1.5240          | 0.7039    
260-123440-0018.wav                      | 3.64         | 3.2157          | 0.8834    
260-123286-0031.wav                      | 5.06         | 4.2910          | 0.8480    
237-126133-0000.wav                      | 13.29        | 10.6358         | 0.8003    
