nohup: ignoring input
------------------------------------------------------------
初始化并发系统 (Workers=49)...
Loading NLP Model: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
模型加载完成。
------------------------------------------------------------
找到 2620 个音频文件。
开始并行处理...
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
4077-13754-0012.wav                      | 22.09        | 21.5863         | 0.9770    
4970-29095-0003.wav                      | 10.02        | 12.0068         | 1.1983    
1580-141084-0043.wav                     | 2.06         | 1.7555          | 0.8501    
4970-29095-0038.wav                      | 8.74         | 8.6904          | 0.9943    
1580-141084-0039.wav                     | 4.88         | 3.9857          | 0.8159    
1580-141084-0042.wav                     | 5.06         | 4.5391          | 0.8971    
4970-29095-0024.wav                      | 6.04         | 6.2391          | 1.0330    
4970-29095-0004.wav                      | 9.61         | 10.1110         | 1.0521    
1580-141084-0046.wav                     | 2.35         | 2.1801          | 0.9277    
1580-141084-0015.wav                     | 3.47         | 3.2119          | 0.9256    
4970-29095-0026.wav                      | 10.93        | 13.5325         | 1.2381    
4970-29095-0033.wav                      | 12.03        | 13.4443         | 1.1180    
1580-141084-0037.wav                     | 2.96         | 2.6558          | 0.8957    
1580-141084-0040.wav                     | 5.99         | 5.6850          | 0.9499    
1580-141084-0021.wav                     | 4.01         | 4.3951          | 1.0960    
1580-141084-0014.wav                     | 3.97         | 3.7550          | 0.9459    
1580-141084-0013.wav                     | 2.23         | 2.4020          | 1.0796    
4077-13754-0008.wav                      | 19.91        | 23.3021         | 1.1704    
1580-141084-0044.wav                     | 2.90         | 3.0822          | 1.0646    
4970-29095-0020.wav                      | 12.37        | 15.0190         | 1.2146    
1580-141084-0000.wav                     | 4.62         | 4.8466          | 1.0502    
1580-141084-0047.wav                     | 5.25         | 5.7748          | 1.1000    
4970-29093-0003.wav                      | 15.36        | 17.8932         | 1.1653    
1580-141084-0036.wav                     | 2.48         | 2.9665          | 1.1986    
1580-141084-0022.wav                     | 2.06         | 2.7933          | 1.3560    
1580-141084-0045.wav                     | 3.62         | 4.1497          | 1.1447    
1580-141084-0016.wav                     | 5.96         | 5.9396          | 0.9966    
1580-141084-0018.wav                     | 3.35         | 4.0483          | 1.2103    
1580-141084-0020.wav                     | 2.86         | 3.3009          | 1.1542    
1580-141084-0011.wav                     | 5.00         | 5.5389          | 1.1078    
1580-141084-0034.wav                     | 4.49         | 4.4988          | 1.0020    
1580-141084-0006.wav                     | 2.13         | 2.4553          | 1.1500    
1580-141084-0005.wav                     | 2.52         | 2.5385          | 1.0093    
1580-141084-0003.wav                     | 4.10         | 3.7797          | 0.9219    
1580-141084-0027.wav                     | 3.36         | 2.8911          | 0.8605    
1580-141084-0007.wav                     | 2.02         | 2.3039          | 1.1406    
1580-141084-0002.wav                     | 5.91         | 5.4213          | 0.9181    
4077-13751-0018.wav                      | 26.11        | 27.6092         | 1.0572    
1580-141084-0019.wav                     | 3.12         | 2.3054          | 0.7377    
1580-141084-0032.wav                     | 5.00         | 4.2366          | 0.8482    
4970-29095-0028.wav                      | 14.67        | 16.7949         | 1.1448    
4077-13754-0015.wav                      | 22.20        | 23.2245         | 1.0459    
1580-141084-0048.wav                     | 9.27         | 7.4964          | 0.8091    
1580-141084-0029.wav                     | 8.07         | 6.0581          | 0.7502    
1580-141084-0010.wav                     | 4.47         | 2.7265          | 0.6100    
1580-141084-0009.wav                     | 4.68         | 3.1851          | 0.6799    
1580-141084-0041.wav                     | 7.99         | 6.4726          | 0.8101    
4970-29095-0027.wav                      | 9.79         | 9.8032          | 1.0008    
1580-141084-0033.wav                     | 7.00         | 5.4703          | 0.7815    
1580-141084-0008.wav                     | 6.79         | 4.6805          | 0.6888    
1580-141083-0025.wav                     | 3.90         | 2.5439          | 0.6515    
4970-29095-0018.wav                      | 12.14        | 9.4890          | 0.7816    
4970-29095-0031.wav                      | 15.05        | 15.2961         | 1.0164    
1580-141084-0031.wav                     | 6.47         | 4.0599          | 0.6275    
1580-141083-0011.wav                     | 2.83         | 1.9776          | 0.7000    
1580-141083-0043.wav                     | 2.74         | 2.1498          | 0.7846    
1580-141083-0020.wav                     | 5.13         | 2.5288          | 0.4925    
1580-141084-0023.wav                     | 8.73         | 6.3772          | 0.7301    
1580-141083-0037.wav                     | 5.73         | 2.7964          | 0.4880    
4970-29095-0001.wav                      | 13.91        | 9.3428          | 0.6717    
1580-141084-0026.wav                     | 7.00         | 3.8464          | 0.5499    
1580-141083-0051.wav                     | 1.98         | 2.0630          | 1.0419    
1580-141084-0049.wav                     | 7.58         | 3.5623          | 0.4703    
1580-141083-0007.wav                     | 4.57         | 2.5988          | 0.5693    
4970-29095-0007.wav                      | 14.81        | 11.3759         | 0.7681    
1580-141083-0030.wav                     | 3.48         | 2.4175          | 0.6947    
1580-141084-0024.wav                     | 9.19         | 4.4768          | 0.4874    
1580-141083-0045.wav                     | 4.36         | 2.3880          | 0.5477    
1580-141084-0004.wav                     | 9.01         | 3.6480          | 0.4051    
1580-141083-0000.wav                     | 8.94         | 3.5891          | 0.4015    
1580-141083-0019.wav                     | 2.71         | 2.0979          | 0.7756    
1580-141083-0035.wav                     | 4.98         | 2.4069          | 0.4833    
4970-29093-0005.wav                      | 22.16        | 20.6201         | 0.9305    
1580-141083-0016.wav                     | 4.25         | 2.4087          | 0.5661    
1580-141083-0042.wav                     | 5.87         | 2.6780          | 0.4566    
1580-141083-0036.wav                     | 3.98         | 2.3402          | 0.5880    
4970-29095-0021.wav                      | 19.86        | 15.4971         | 0.7803    
1580-141083-0005.wav                     | 2.75         | 1.9993          | 0.7284    
1580-141083-0046.wav                     | 3.53         | 2.2830          | 0.6468    
1580-141083-0050.wav                     | 3.08         | 2.1460          | 0.6956    
1580-141083-0033.wav                     | 7.45         | 3.2680          | 0.4387    
1580-141083-0028.wav                     | 2.58         | 2.0146          | 0.7793    
1580-141083-0048.wav                     | 2.79         | 2.1643          | 0.7771    
1580-141083-0026.wav                     | 4.78         | 2.4018          | 0.5030    
1580-141083-0004.wav                     | 4.51         | 2.5428          | 0.5632    
1580-141083-0006.wav                     | 10.85        | 3.7297          | 0.3437    
1580-141083-0031.wav                     | 6.25         | 2.7965          | 0.4474    
1580-141083-0023.wav                     | 3.33         | 2.2735          | 0.6827    
1580-141083-0017.wav                     | 2.28         | 2.0094          | 0.8813    
1580-141083-0052.wav                     | 3.45         | 2.2156          | 0.6422    
1580-141083-0018.wav                     | 2.67         | 2.1062          | 0.7874    
4970-29093-0006.wav                      | 29.60        | 22.5623         | 0.7622    
1580-141083-0039.wav                     | 3.73         | 2.3852          | 0.6403    
1580-141083-0008.wav                     | 4.30         | 2.5423          | 0.5906    
1580-141083-0013.wav                     | 4.32         | 2.3916          | 0.5536    
1580-141083-0002.wav                     | 6.13         | 2.7933          | 0.4553    
1580-141083-0044.wav                     | 5.50         | 2.7415          | 0.4980    
1580-141083-0040.wav                     | 3.75         | 2.4389          | 0.6504    
1580-141083-0014.wav                     | 2.85         | 2.1880          | 0.7664    
1580-141083-0003.wav                     | 6.55         | 3.1428          | 0.4798    
1580-141083-0027.wav                     | 5.22         | 2.7830          | 0.5326    
1580-141083-0012.wav                     | 7.07         | 3.0423          | 0.4306    
1580-141083-0049.wav                     | 3.85         | 2.2933          | 0.5964    
1580-141083-0053.wav                     | 4.01         | 2.5656          | 0.6390    
1580-141083-0041.wav                     | 3.58         | 2.3730          | 0.6638    
1580-141083-0047.wav                     | 2.60         | 2.0598          | 0.7907    
1580-141083-0022.wav                     | 3.29         | 2.3081          | 0.7005    
1580-141083-0032.wav                     | 4.13         | 2.6992          | 0.6528    
1580-141083-0034.wav                     | 6.99         | 3.0006          | 0.4293    
1580-141083-0024.wav                     | 4.48         | 2.4899          | 0.5558    
1580-141083-0021.wav                     | 3.71         | 2.3362          | 0.6289    
4446-2273-0034.wav                       | 3.59         | 2.3428          | 0.6526    
1580-141083-0015.wav                     | 4.99         | 2.6925          | 0.5401    
1580-141083-0009.wav                     | 7.04         | 3.0478          | 0.4329    
4446-2273-0005.wav                       | 4.12         | 2.5246          | 0.6120    
4446-2273-0025.wav                       | 4.83         | 2.4629          | 0.5099    
4446-2273-0002.wav                       | 3.29         | 2.4258          | 0.7362    
1580-141083-0010.wav                     | 5.32         | 2.7281          | 0.5128    
4446-2273-0019.wav                       | 3.12         | 2.3158          | 0.7435    
4446-2273-0024.wav                       | 4.83         | 2.5988          | 0.5386    
4446-2273-0018.wav                       | 3.40         | 2.0336          | 0.5981    
4446-2273-0030.wav                       | 2.88         | 1.9603          | 0.6795    
4446-2273-0023.wav                       | 6.10         | 2.7585          | 0.4522    
4446-2273-0028.wav                       | 5.41         | 2.3560          | 0.4359    
4446-2273-0015.wav                       | 4.50         | 2.3456          | 0.5207    
1580-141083-0038.wav                     | 7.54         | 3.1913          | 0.4235    
4446-2273-0011.wav                       | 2.79         | 1.9367          | 0.6941    
4446-2273-0012.wav                       | 2.98         | 2.1152          | 0.7098    
4446-2273-0031.wav                       | 1.79         | 1.7288          | 0.9631    
1580-141083-0029.wav                     | 10.05        | 3.5466          | 0.3527    
4446-2273-0036.wav                       | 3.12         | 2.0499          | 0.6570    
4446-2273-0007.wav                       | 3.10         | 1.9469          | 0.6291    
4446-2273-0006.wav                       | 2.94         | 2.0394          | 0.6937    
4446-2273-0008.wav                       | 7.71         | 3.1598          | 0.4096    
4446-2273-0026.wav                       | 1.95         | 1.8389          | 0.9430    
4446-2273-0013.wav                       | 2.62         | 1.9051          | 0.7258    
4446-2273-0003.wav                       | 7.83         | 3.1459          | 0.4015    
1580-141083-0001.wav                     | 10.26        | 3.6968          | 0.3605    
4446-2273-0020.wav                       | 2.74         | 1.9592          | 0.7151    
4446-2273-0032.wav                       | 7.83         | 3.1952          | 0.4078    
4446-2273-0014.wav                       | 2.39         | 1.9405          | 0.8119    
4446-2273-0017.wav                       | 2.74         | 1.9101          | 0.6971    
4446-2271-0010.wav                       | 3.13         | 1.9307          | 0.6158    
4446-2273-0001.wav                       | 4.66         | 2.4436          | 0.5244    
4446-2273-0021.wav                       | 5.25         | 2.5670          | 0.4885    
4446-2273-0033.wav                       | 3.30         | 2.2112          | 0.6701    
4446-2273-0016.wav                       | 9.64         | 3.5662          | 0.3697    
4446-2271-0000.wav                       | 3.50         | 2.1183          | 0.6061    
4446-2273-0029.wav                       | 3.30         | 2.3023          | 0.6977    
4446-2273-0027.wav                       | 3.76         | 2.3433          | 0.6232    
4446-2271-0022.wav                       | 2.33         | 1.8846          | 0.8106    
4446-2273-0035.wav                       | 6.15         | 2.7671          | 0.4499    
4446-2273-0009.wav                       | 4.01         | 2.3801          | 0.5928    
4446-2273-0004.wav                       | 5.43         | 2.7865          | 0.5127    
4446-2271-0021.wav                       | 3.56         | 2.1881          | 0.6146    
4446-2271-0015.wav                       | 2.60         | 1.9516          | 0.7521    
4446-2271-0023.wav                       | 2.27         | 2.0003          | 0.8831    
4446-2271-0013.wav                       | 4.40         | 2.4361          | 0.5537    
4446-2273-0022.wav                       | 5.87         | 2.9508          | 0.5031    
4446-2273-0010.wav                       | 12.44        | 4.2966          | 0.3454    
4446-2271-0002.wav                       | 2.38         | 2.0468          | 0.8582    
4446-2271-0011.wav                       | 3.94         | 2.5693          | 0.6513    
4446-2271-0003.wav                       | 3.70         | 2.2533          | 0.6090    
4446-2271-0007.wav                       | 2.10         | 2.0755          | 0.9883    
4446-2271-0006.wav                       | 2.90         | 2.2756          | 0.7833    
4446-2271-0024.wav                       | 3.16         | 2.3523          | 0.7444    
4446-2271-0014.wav                       | 5.34         | 2.4595          | 0.4606    
4446-2273-0000.wav                       | 8.99         | 3.4933          | 0.3884    
4446-2275-0003.wav                       | 2.06         | 2.0775          | 1.0085    
4446-2271-0001.wav                       | 6.35         | 2.8353          | 0.4465    
4446-2271-0005.wav                       | 3.40         | 2.3663          | 0.6970    
4446-2275-0027.wav                       | 3.00         | 2.1636          | 0.7224    
4446-2271-0019.wav                       | 3.83         | 2.4814          | 0.6487    
4446-2275-0020.wav                       | 2.72         | 2.1507          | 0.7907    
4446-2271-0012.wav                       | 3.78         | 2.4209          | 0.6405    
4446-2275-0037.wav                       | 2.09         | 2.0257          | 0.9692    
4446-2275-0018.wav                       | 2.31         | 2.1347          | 0.9221    
4446-2275-0011.wav                       | 2.44         | 2.1760          | 0.8936    
4446-2275-0017.wav                       | 2.48         | 2.2169          | 0.8957    
4446-2275-0030.wav                       | 2.67         | 2.0840          | 0.7820    
4446-2271-0008.wav                       | 5.50         | 2.7371          | 0.4981    
4446-2271-0018.wav                       | 5.71         | 2.7983          | 0.4896    
4446-2275-0005.wav                       | 4.45         | 2.4416          | 0.5493    
4446-2275-0021.wav                       | 5.05         | 2.5869          | 0.5123    
4446-2275-0044.wav                       | 2.62         | 1.8924          | 0.7237    
4446-2275-0019.wav                       | 4.93         | 2.6303          | 0.5335    
4446-2271-0020.wav                       | 7.55         | 3.3080          | 0.4381    
4446-2275-0001.wav                       | 4.66         | 2.6044          | 0.5589    
4446-2271-0009.wav                       | 7.82         | 3.2566          | 0.4164    
4446-2275-0024.wav                       | 2.40         | 1.9633          | 0.8198    
4446-2275-0010.wav                       | 3.73         | 2.3403          | 0.6266    
4446-2275-0004.wav                       | 2.11         | 1.9215          | 0.9107    
4446-2275-0025.wav                       | 2.16         | 1.8131          | 0.8394    
4446-2275-0028.wav                       | 3.58         | 2.4875          | 0.6958    
4446-2275-0022.wav                       | 3.28         | 2.3798          | 0.7256    
4446-2271-0016.wav                       | 10.21        | 3.6807          | 0.3607    
4446-2275-0023.wav                       | 3.81         | 2.2219          | 0.5839    
4446-2275-0031.wav                       | 3.06         | 2.1645          | 0.7085    
4446-2275-0014.wav                       | 2.51         | 2.0465          | 0.8154    
4446-2275-0006.wav                       | 3.54         | 2.2837          | 0.6451    
4446-2275-0008.wav                       | 4.13         | 2.4126          | 0.5842    
4446-2275-0039.wav                       | 1.90         | 1.7580          | 0.9252    
4446-2275-0036.wav                       | 2.90         | 2.1496          | 0.7400    
4446-2271-0017.wav                       | 12.26        | 4.2373          | 0.3456    
4446-2275-0026.wav                       | 5.50         | 2.8954          | 0.5269    
4446-2275-0043.wav                       | 5.88         | 2.7708          | 0.4712    
4446-2275-0015.wav                       | 2.98         | 2.1723          | 0.7290    
4446-2275-0002.wav                       | 7.67         | 3.3424          | 0.4355    
4446-2275-0042.wav                       | 5.40         | 2.7211          | 0.5039    
4446-2275-0033.wav                       | 7.06         | 3.2442          | 0.4595    
4446-2271-0004.wav                       | 12.01        | 4.2298          | 0.3522    
4446-2275-0009.wav                       | 2.09         | 2.0798          | 0.9951    
4446-2275-0034.wav                       | 3.08         | 2.2699          | 0.7370    
4446-2275-0013.wav                       | 3.65         | 2.4238          | 0.6641    
4446-2275-0032.wav                       | 3.25         | 2.4077          | 0.7420    
4446-2275-0007.wav                       | 8.97         | 3.6176          | 0.4031    
4446-2275-0016.wav                       | 7.30         | 3.0047          | 0.4116    
4446-2275-0045.wav                       | 2.63         | 2.3209          | 0.8808    
4992-41806-0010.wav                      | 2.14         | 2.1284          | 0.9946    
4992-41806-0004.wav                      | 3.70         | 2.3734          | 0.6415    
4446-2275-0041.wav                       | 4.75         | 2.5500          | 0.5363    
4446-2275-0038.wav                       | 4.53         | 2.6492          | 0.5848    
4446-2275-0035.wav                       | 4.08         | 2.5553          | 0.6271    
4446-2275-0000.wav                       | 6.34         | 2.9552          | 0.4661    
4992-41806-0009.wav                      | 4.36         | 2.4473          | 0.5620    
4446-2275-0029.wav                       | 6.28         | 2.8467          | 0.4533    
4446-2275-0040.wav                       | 6.96         | 2.8599          | 0.4106    
4446-2275-0012.wav                       | 6.03         | 2.7267          | 0.4526    
4992-41806-0005.wav                      | 3.73         | 2.3241          | 0.6231    
4992-23283-0002.wav                      | 3.12         | 1.7537          | 0.5621    
4992-23283-0011.wav                      | 4.22         | 2.0018          | 0.4738    
4992-23283-0006.wav                      | 2.96         | 1.5612          | 0.5265    
4992-23283-0014.wav                      | 4.54         | 2.0252          | 0.4466    
4992-41806-0013.wav                      | 6.02         | 2.1944          | 0.3645    
4992-41806-0012.wav                      | 6.73         | 2.2315          | 0.3316    
4992-23283-0010.wav                      | 5.00         | 1.9131          | 0.3826    
4992-23283-0016.wav                      | 4.50         | 1.8250          | 0.4060    
4992-41806-0011.wav                      | 7.84         | 2.3701          | 0.3023    
4992-23283-0001.wav                      | 2.71         | 1.0827          | 0.3995    
4992-41806-0001.wav                      | 8.31         | 2.2595          | 0.2719    
4992-23283-0013.wav                      | 6.63         | 2.1256          | 0.3206    
4992-41806-0017.wav                      | 10.89        | 3.0841          | 0.2831    
4992-41806-0006.wav                      | 10.37        | 3.0012          | 0.2894    
4992-23283-0000.wav                      | 6.64         | 2.5144          | 0.3784    
4992-41806-0003.wav                      | 9.24         | 3.2420          | 0.3509    
4992-23283-0015.wav                      | 3.67         | 1.9695          | 0.5359    
4992-23283-0018.wav                      | 6.58         | 2.7222          | 0.4140    
237-134500-0025.wav                      | 1.63         | 1.1469          | 0.7036    
4992-23283-0007.wav                      | 4.04         | 2.1551          | 0.5328    
4992-41797-0003.wav                      | 2.83         | 1.9056          | 0.6722    
4992-23283-0008.wav                      | 4.91         | 2.6823          | 0.5463    
4992-23283-0019.wav                      | 6.58         | 3.0070          | 0.4566    
4992-23283-0003.wav                      | 4.64         | 2.8866          | 0.6214    
237-134500-0035.wav                      | 2.56         | 1.7559          | 0.6872    
4992-41797-0012.wav                      | 2.71         | 2.1917          | 0.8102    
4992-23283-0020.wav                      | 10.42        | 4.5843          | 0.4399    
4992-41806-0008.wav                      | 11.82        | 4.8939          | 0.4140    
4992-41806-0015.wav                      | 12.44        | 5.1386          | 0.4131    
237-134500-0029.wav                      | 2.06         | 1.7590          | 0.8518    
237-134500-0009.wav                      | 2.22         | 1.7857          | 0.8044    
237-134500-0017.wav                      | 2.18         | 1.3103          | 0.6011    
4992-41797-0005.wav                      | 3.85         | 3.0295          | 0.7879    
4992-41797-0000.wav                      | 5.49         | 3.6876          | 0.6723    
4992-41797-0016.wav                      | 3.30         | 3.0327          | 0.9190    
237-134500-0023.wav                      | 3.06         | 2.7159          | 0.8876    
4992-41806-0007.wav                      | 11.41        | 5.4209          | 0.4749    
4992-41797-0006.wav                      | 4.55         | 3.5397          | 0.7780    
237-134500-0007.wav                      | 2.39         | 2.2545          | 0.9433    
4992-41806-0000.wav                      | 14.36        | 6.1362          | 0.4273    
4992-41797-0019.wav                      | 4.75         | 3.7067          | 0.7795    
237-134500-0003.wav                      | 3.17         | 2.3762          | 0.7496    
4992-41797-0002.wav                      | 5.62         | 4.4187          | 0.7855    
237-134500-0005.wav                      | 2.39         | 2.0279          | 0.8485    
237-134500-0019.wav                      | 2.86         | 2.1581          | 0.7546    
4992-23283-0004.wav                      | 8.06         | 5.5259          | 0.6856    
237-134500-0011.wav                      | 3.35         | 2.7985          | 0.8354    
237-134500-0004.wav                      | 2.23         | 1.9798          | 0.8898    
4992-41797-0011.wav                      | 5.45         | 4.6202          | 0.8485    
237-134500-0020.wav                      | 2.18         | 1.7988          | 0.8251    
237-134500-0016.wav                      | 3.16         | 2.6833          | 0.8491    
237-134500-0000.wav                      | 6.13         | 4.6841          | 0.7641    
4992-41806-0014.wav                      | 15.21        | 7.5513          | 0.4965    
4992-41797-0007.wav                      | 6.91         | 5.5248          | 0.8001    
237-134500-0039.wav                      | 4.63         | 4.0535          | 0.8755    
4992-41797-0022.wav                      | 6.45         | 5.6130          | 0.8702    
237-134500-0026.wav                      | 3.05         | 2.5167          | 0.8252    
4992-41797-0020.wav                      | 7.49         | 5.9616          | 0.7959    
4992-23283-0009.wav                      | 8.39         | 6.3257          | 0.7535    
237-134500-0032.wav                      | 5.03         | 4.4162          | 0.8788    
4992-41797-0010.wav                      | 6.82         | 5.8041          | 0.8510    
237-134500-0027.wav                      | 3.27         | 2.8016          | 0.8568    
4992-41797-0004.wav                      | 7.32         | 6.3938          | 0.8741    
4992-41797-0014.wav                      | 7.21         | 6.2967          | 0.8727    
4992-41797-0015.wav                      | 8.65         | 6.8295          | 0.7895    
4992-41806-0016.wav                      | 15.76        | 8.7219          | 0.5534    
237-134500-0001.wav                      | 1.81         | 1.6182          | 0.8940    
237-134500-0030.wav                      | 2.78         | 2.6545          | 0.9548    
237-134500-0038.wav                      | 2.44         | 2.2511          | 0.9245    
4992-41797-0008.wav                      | 8.96         | 6.9842          | 0.7790    
237-134500-0042.wav                      | 2.58         | 2.0888          | 0.8112    
4992-23283-0005.wav                      | 10.74        | 7.9123          | 0.7367    
237-134500-0037.wav                      | 7.11         | 6.3560          | 0.8946    
237-134500-0022.wav                      | 5.17         | 4.3861          | 0.8492    
237-134500-0010.wav                      | 4.00         | 4.0385          | 1.0109    
237-134493-0007.wav                      | 2.04         | 2.1526          | 1.0578    
237-134500-0028.wav                      | 4.52         | 3.8588          | 0.8528    
4992-41797-0017.wav                      | 8.69         | 7.5658          | 0.8706    
237-134500-0014.wav                      | 4.25         | 4.2069          | 0.9899    
237-134500-0040.wav                      | 4.03         | 3.8489          | 0.9551    
237-134500-0034.wav                      | 3.08         | 2.8554          | 0.9286    
4992-41797-0021.wav                      | 8.23         | 7.5459          | 0.9169    
4992-41797-0018.wav                      | 9.15         | 7.8961          | 0.8625    
4992-23283-0017.wav                      | 14.31        | 9.2780          | 0.6481    
237-134493-0010.wav                      | 2.88         | 2.1459          | 0.7464    
237-134500-0024.wav                      | 4.41         | 3.5409          | 0.8029    
237-134500-0002.wav                      | 5.07         | 4.1655          | 0.8216    
237-134500-0021.wav                      | 5.12         | 4.5155          | 0.8819    
237-134500-0006.wav                      | 4.22         | 3.7125          | 0.8787    
237-134500-0008.wav                      | 3.76         | 3.4237          | 0.9106    
4992-41806-0002.wav                      | 17.75        | 10.6172         | 0.5983    
237-134493-0008.wav                      | 2.31         | 1.7766          | 0.7708    
4992-41797-0013.wav                      | 9.80         | 8.6702          | 0.8847    
237-134493-0013.wav                      | 4.09         | 3.6702          | 0.8974    
237-134493-0012.wav                      | 3.66         | 3.6277          | 0.9912    
237-134493-0009.wav                      | 2.98         | 2.6017          | 0.8745    
237-126133-0020.wav                      | 2.24         | 2.0809          | 0.9290    
237-134493-0014.wav                      | 3.70         | 3.7288          | 1.0078    
237-134500-0036.wav                      | 6.60         | 6.6140          | 1.0021    
237-126133-0004.wav                      | 3.29         | 2.5242          | 0.7661    
237-134493-0011.wav                      | 5.04         | 4.3759          | 0.8691    
237-134500-0033.wav                      | 6.35         | 5.9928          | 0.9437    
237-134493-0006.wav                      | 4.39         | 4.2490          | 0.9668    
237-134493-0000.wav                      | 4.11         | 3.7222          | 0.9067    
237-134493-0018.wav                      | 4.79         | 4.1847          | 0.8736    
237-134500-0012.wav                      | 10.94        | 9.7496          | 0.8916    
237-134493-0015.wav                      | 6.55         | 5.6675          | 0.8653    
237-126133-0009.wav                      | 3.97         | 3.4310          | 0.8642    
237-134500-0041.wav                      | 8.92         | 8.1996          | 0.9192    
237-126133-0025.wav                      | 3.75         | 3.2850          | 0.8748    
237-126133-0022.wav                      | 5.04         | 4.1763          | 0.8286    
4992-41797-0009.wav                      | 13.20        | 11.6958         | 0.8864    
260-123288-0023.wav                      | 2.38         | 1.8299          | 0.7673    
237-126133-0012.wav                      | 4.45         | 3.5964          | 0.8082    
237-126133-0018.wav                      | 4.09         | 3.4647          | 0.8461    
237-126133-0008.wav                      | 3.87         | 3.0464          | 0.7882    
237-126133-0021.wav                      | 4.37         | 3.9896          | 0.9140    
237-126133-0006.wav                      | 6.15         | 5.0914          | 0.8279    
237-126133-0016.wav                      | 4.25         | 3.9327          | 0.9253    
260-123288-0028.wav                      | 2.61         | 2.4152          | 0.9254    
237-126133-0023.wav                      | 6.67         | 5.5051          | 0.8247    
237-126133-0017.wav                      | 6.21         | 5.3677          | 0.8644    
237-134500-0013.wav                      | 10.56        | 9.2050          | 0.8717    
237-134500-0015.wav                      | 10.81        | 9.6860          | 0.8956    
237-134493-0004.wav                      | 6.83         | 6.1891          | 0.9068    
260-123288-0018.wav                      | 3.25         | 2.1396          | 0.6593    
260-123288-0021.wav                      | 2.71         | 2.4236          | 0.8943    
237-126133-0014.wav                      | 6.79         | 5.6093          | 0.8261    
237-134493-0001.wav                      | 7.38         | 6.5154          | 0.8828    
260-123288-0022.wav                      | 3.71         | 3.1806          | 0.8585    
260-123288-0000.wav                      | 3.04         | 2.9234          | 0.9617    
237-134500-0031.wav                      | 10.61        | 8.7868          | 0.8282    
237-126133-0011.wav                      | 6.71         | 5.6093          | 0.8360    
237-126133-0019.wav                      | 7.12         | 6.1664          | 0.8661    
237-126133-0005.wav                      | 6.51         | 5.7881          | 0.8891    
237-134500-0018.wav                      | 12.85        | 10.9985         | 0.8562    
237-126133-0010.wav                      | 6.24         | 5.8614          | 0.9393    
237-126133-0013.wav                      | 6.82         | 5.8894          | 0.8642    
260-123288-0014.wav                      | 1.80         | 1.6110          | 0.8925    
237-134493-0017.wav                      | 9.11         | 7.9705          | 0.8754    
260-123288-0006.wav                      | 4.88         | 4.1862          | 0.8578    
237-126133-0002.wav                      | 8.92         | 7.8831          | 0.8838    
260-123288-0020.wav                      | 2.90         | 2.5995          | 0.8964    
260-123288-0012.wav                      | 3.54         | 3.0702          | 0.8661    
260-123288-0001.wav                      | 5.08         | 4.3698          | 0.8602    
237-134493-0016.wav                      | 10.09        | 9.0957          | 0.9019    
237-134493-0002.wav                      | 11.39        | 9.7437          | 0.8551    
237-126133-0015.wav                      | 9.34         | 7.7828          | 0.8333    
260-123288-0019.wav                      | 2.96         | 2.8435          | 0.9623    
237-126133-0003.wav                      | 6.56         | 5.9648          | 0.9093    
237-126133-0007.wav                      | 8.68         | 8.0666          | 0.9293    
260-123286-0014.wav                      | 2.98         | 2.5177          | 0.8449    
4992-23283-0012.wav                      | 21.73        | 16.8979         | 0.7775    
260-123286-0004.wav                      | 3.46         | 2.4029          | 0.6935    
260-123288-0009.wav                      | 3.44         | 3.0223          | 0.8799    
260-123286-0012.wav                      | 2.43         | 1.7256          | 0.7101    
237-134493-0005.wav                      | 10.95        | 9.7970          | 0.8951    
260-123288-0004.wav                      | 4.31         | 3.7493          | 0.8699    
260-123286-0008.wav                      | 3.73         | 3.4437          | 0.9220    
260-123288-0008.wav                      | 5.51         | 5.4744          | 0.9926    
260-123288-0016.wav                      | 4.87         | 5.1402          | 1.0566    
260-123286-0001.wav                      | 3.07         | 3.3582          | 1.0939    
237-134493-0003.wav                      | 12.77        | 11.9476         | 0.9360    
260-123288-0017.wav                      | 5.22         | 5.3633          | 1.0265    
260-123286-0021.wav                      | 2.55         | 2.7947          | 1.0959    
260-123286-0020.wav                      | 3.06         | 3.5528          | 1.1610    
260-123288-0002.wav                      | 7.25         | 7.0905          | 0.9780    
260-123286-0022.wav                      | 3.23         | 3.1023          | 0.9590    
260-123286-0013.wav                      | 4.73         | 4.3748          | 0.9249    
260-123286-0018.wav                      | 5.67         | 5.6740          | 1.0007    
237-126133-0024.wav                      | 9.66         | 9.4113          | 0.9737    
260-123286-0024.wav                      | 3.04         | 3.5815          | 1.1781    
260-123286-0005.wav                      | 4.81         | 5.8929          | 1.2251    
260-123288-0027.wav                      | 6.30         | 7.0012          | 1.1104    
260-123288-0003.wav                      | 8.90         | 8.5726          | 0.9627    
260-123286-0007.wav                      | 4.55         | 5.2307          | 1.1496    
260-123286-0010.wav                      | 2.58         | 4.1901          | 1.6272    
260-123286-0029.wav                      | 4.54         | 5.4139          | 1.1912    
260-123286-0016.wav                      | 7.00         | 7.9815          | 1.1402    
260-123286-0023.wav                      | 5.88         | 7.0234          | 1.1955    
260-123286-0017.wav                      | 3.98         | 5.3958          | 1.3574    
