nohup: ignoring input
------------------------------------------------------------
模式: 并行评测 (线程数: 6)
模型: medium.en | Device: cuda
模型加载完成。
正在扫描数据集...
共找到 2620 个 wav 文件。
------------------------------------------------------------
Filename                       | Audio(s) | Cost(s)  | RTF   
8463-294825-0012.wav           | 5.97     | 4.5582   | 0.7641
8463-294825-0004.wav           | 3.68     | 3.1332   | 0.8514
8463-294825-0016.wav           | 4.47     | 3.6588   | 0.8176
8463-294825-0019.wav           | 3.39     | 3.1283   | 0.9228
8463-294825-0001.wav           | 7.80     | 5.7680   | 0.7390
8463-294825-0007.wav           | 21.05    | 19.5962  | 0.9309
8463-294825-0000.wav           | 2.69     | 7.3267   | 2.7186
8463-294825-0017.wav           | 2.35     | 7.2931   | 3.1034
8463-294828-0036.wav           | 6.99     | 11.3512  | 1.6251
8463-294828-0026.wav           | 2.75     | 3.3215   | 1.2100
8463-294828-0001.wav           | 9.19     | 8.2212   | 0.8946
8463-294828-0028.wav           | 7.92     | 8.2560   | 1.0431
8463-294825-0013.wav           | 17.64    | 18.1843  | 1.0309
8463-294828-0030.wav           | 2.69     | 2.6155   | 0.9705
8463-294828-0007.wav           | 12.96    | 10.2159  | 0.7883
8463-294828-0032.wav           | 4.39     | 3.8530   | 0.8767
8463-294825-0009.wav           | 20.00    | 20.1597  | 1.0077
8463-294828-0034.wav           | 3.50     | 3.2650   | 0.9315
8463-294828-0029.wav           | 5.29     | 4.6047   | 0.8713
8463-294828-0010.wav           | 8.34     | 6.5049   | 0.7800
8463-294828-0020.wav           | 5.92     | 4.5012   | 0.7610
8463-294828-0004.wav           | 2.34     | 2.7288   | 1.1662
8463-294828-0000.wav           | 3.62     | 4.1575   | 1.1501
8463-294828-0021.wav           | 2.73     | 4.7580   | 1.7397
8463-294828-0027.wav           | 5.98     | 5.5389   | 0.9262
8463-294828-0017.wav           | 9.30     | 8.0949   | 0.8704
8463-294828-0002.wav           | 6.19     | 6.1688   | 0.9966
8463-294828-0018.wav           | 2.94     | 2.5459   | 0.8645
8463-294828-0019.wav           | 4.53     | 3.8808   | 0.8567
8463-294828-0008.wav           | 2.65     | 2.5764   | 0.9722
8463-294828-0037.wav           | 5.37     | 4.5027   | 0.8385
8463-294828-0011.wav           | 3.91     | 3.2103   | 0.8211
8463-294828-0009.wav           | 4.17     | 3.9120   | 0.9381
8463-294828-0033.wav           | 6.37     | 5.2112   | 0.8187
8463-294828-0035.wav           | 14.96    | 11.1817  | 0.7477
8463-294828-0014.wav           | 5.72     | 4.5459   | 0.7940
8463-294828-0024.wav           | 1.98     | 1.9324   | 0.9784
8463-294828-0013.wav           | 7.20     | 5.8327   | 0.8101
8463-294828-0006.wav           | 7.32     | 5.8319   | 0.7967
8463-294828-0025.wav           | 1.99     | 1.9838   | 0.9969
8463-294828-0016.wav           | 3.29     | 3.2477   | 0.9856
8463-294828-0023.wav           | 4.75     | 3.8623   | 0.8140
8463-294828-0015.wav           | 4.88     | 3.8861   | 0.7963
8463-294828-0003.wav           | 9.34     | 7.0704   | 0.7570
8463-294828-0005.wav           | 2.44     | 2.5998   | 1.0655
8463-294828-0038.wav           | 13.14    | 9.6683   | 0.7358
8463-294828-0022.wav           | 2.35     | 2.5482   | 1.0821
8463-294828-0012.wav           | 4.91     | 3.7894   | 0.7726
8463-294828-0031.wav           | 7.76     | 5.8129   | 0.7486
8230-279154-0000.wav           | 8.80     | 8.4608   | 0.9609
8230-279154-0004.wav           | 14.06    | 12.2406  | 0.8706
8230-279154-0009.wav           | 16.91    | 19.4870  | 1.1524
8230-279154-0016.wav           | 10.60    | 16.6862  | 1.5742
8230-279154-0025.wav           | 21.78    | 22.3447  | 1.0259
8230-279154-0033.wav           | 11.69    | 14.6525  | 1.2534
8230-279154-0037.wav           | 20.54    | 27.8864  | 1.3580
8230-279154-0008.wav           | 3.62     | 4.4913   | 1.2407
8230-279154-0034.wav           | 14.51    | 21.5023  | 1.4819
8230-279154-0031.wav           | 12.66    | 14.3098  | 1.1299
8230-279154-0028.wav           | 11.56    | 13.6890  | 1.1842
8230-279154-0022.wav           | 6.44     | 10.7834  | 1.6744
8230-279154-0032.wav           | 3.88     | 3.2959   | 0.8495
8230-279154-0023.wav           | 6.26     | 5.1708   | 0.8254
8230-279154-0024.wav           | 6.34     | 11.2077  | 1.7678
8230-279154-0010.wav           | 15.19    | 22.0442  | 1.4512
8230-279154-0011.wav           | 6.25     | 11.2073  | 1.7932
8230-279154-0040.wav           | 16.70    | 17.7168  | 1.0612
8230-279154-0030.wav           | 7.28     | 5.8803   | 0.8077
8230-279154-0035.wav           | 7.55     | 5.8770   | 0.7779
8230-279154-0015.wav           | 8.05     | 6.4970   | 0.8071
8230-279154-0001.wav           | 17.38    | 18.2879  | 1.0522
8230-279154-0041.wav           | 14.95    | 17.1099  | 1.1449
8230-279154-0036.wav           | 3.23     | 3.2371   | 1.0006
8230-279154-0021.wav           | 6.56     | 5.3616   | 0.8173
8230-279154-0006.wav           | 7.51     | 5.9835   | 0.7967
8230-279154-0012.wav           | 3.64     | 4.6160   | 1.2681
8230-279154-0014.wav           | 7.94     | 7.3981   | 0.9318
8230-279154-0005.wav           | 7.72     | 7.4024   | 0.9589
8230-279154-0029.wav           | 8.54     | 7.9937   | 0.9360
8230-279154-0039.wav           | 4.59     | 4.0149   | 0.8747
8230-279154-0019.wav           | 18.14    | 14.9506  | 0.8240
8230-279154-0013.wav           | 14.56    | 13.3994  | 0.9203
8230-279154-0026.wav           | 9.30     | 7.3796   | 0.7935
8230-279154-0017.wav           | 7.93     | 6.0503   | 0.7630
8230-279154-0027.wav           | 11.13    | 8.6365   | 0.7756
8230-279154-0018.wav           | 11.85    | 8.9125   | 0.7524
8230-279154-0003.wav           | 3.19     | 3.5395   | 1.1078
8230-279154-0038.wav           | 22.49    | 16.2522  | 0.7226
8230-279154-0002.wav           | 16.48    | 12.2578  | 0.7440
8230-279154-0020.wav           | 7.83     | 5.9625   | 0.7610
8230-279154-0042.wav           | 18.76    | 16.4555  | 0.8772
8230-279154-0007.wav           | 15.90    | 14.8416  | 0.9331
5105-28241-0014.wav            | 3.00     | 6.8790   | 2.2968
5105-28241-0006.wav            | 7.55     | 8.9692   | 1.1880
5105-28241-0017.wav            | 12.76    | 12.2976  | 0.9641
5105-28241-0003.wav            | 3.98     | 3.3473   | 0.8410
5105-28241-0012.wav            | 6.78     | 5.6295   | 0.8309
5105-28241-0019.wav            | 5.29     | 4.9081   | 0.9278
5105-28241-0010.wav            | 2.31     | 4.0158   | 1.7384
5105-28241-0018.wav            | 12.83    | 9.6344   | 0.7509
8230-279154-0043.wav           | 24.48    | 21.5603  | 0.8806
5105-28241-0007.wav            | 1.88     | 2.0236   | 1.0764
5105-28241-0000.wav            | 6.46     | 5.5968   | 0.8670
5105-28241-0002.wav            | 10.96    | 8.2768   | 0.7552
5105-28241-0008.wav            | 8.54     | 6.8997   | 0.8079
5105-28241-0011.wav            | 13.71    | 10.2078  | 0.7446
5105-28241-0001.wav            | 21.02    | 15.9941  | 0.7611
5105-28241-0005.wav            | 8.41     | 10.6194  | 1.2620
5105-28241-0016.wav            | 6.29     | 9.2341   | 1.4692
5105-28241-0013.wav            | 4.82     | 7.7111   | 1.5998
5105-28241-0009.wav            | 7.01     | 9.8674   | 1.4076
5105-28241-0004.wav            | 17.41    | 16.5715  | 0.9516
5105-28233-0004.wav            | 4.74     | 4.0007   | 0.8449
5105-28233-0006.wav            | 5.50     | 4.8977   | 0.8897
5105-28233-0001.wav            | 4.49     | 6.4872   | 1.4448
5105-28233-0005.wav            | 11.39    | 11.3600  | 0.9974
5105-28233-0010.wav            | 13.60    | 14.6337  | 1.0764
5105-28233-0000.wav            | 4.51     | 7.1198   | 1.5787
5105-28233-0009.wav            | 14.60    | 17.9247  | 1.2281
5105-28240-0003.wav            | 5.51     | 7.4474   | 1.3504
5105-28241-0015.wav            | 29.14    | 35.0573  | 1.2031
5105-28233-0002.wav            | 8.29     | 11.4378  | 1.3805
5105-28233-0008.wav            | 10.73    | 14.4780  | 1.3493
5105-28240-0002.wav            | 4.01     | 6.1394   | 1.5310
5105-28233-0003.wav            | 14.81    | 15.6972  | 1.0599
5105-28240-0000.wav            | 5.46     | 8.0552   | 1.4767
5105-28240-0014.wav            | 3.07     | 7.6861   | 2.5036
5105-28240-0005.wav            | 7.40     | 13.0562  | 1.7644
5105-28233-0007.wav            | 26.14    | 34.4378  | 1.3174
5105-28240-0015.wav            | 8.53     | 14.0517  | 1.6483
5105-28240-0019.wav            | 6.24     | 9.0238   | 1.4461
5105-28240-0013.wav            | 2.96     | 2.5516   | 0.8620
5105-28240-0010.wav            | 2.94     | 2.6076   | 0.8884
5105-28240-0004.wav            | 6.01     | 9.2434   | 1.5367
5105-28240-0018.wav            | 2.88     | 2.6442   | 0.9165
5105-28240-0017.wav            | 5.67     | 4.6170   | 0.8150
5105-28240-0020.wav            | 2.30     | 2.6899   | 1.1695
5105-28240-0016.wav            | 4.17     | 4.0481   | 0.9708
5105-28240-0011.wav            | 6.02     | 5.3622   | 0.8907
5105-28240-0022.wav            | 4.72     | 12.0569  | 2.5517
5105-28240-0009.wav            | 11.65    | 16.6815  | 1.4319
5105-28240-0023.wav            | 17.57    | 21.9809  | 1.2510
5105-28240-0006.wav            | 13.88    | 19.8105  | 1.4273
5105-28240-0001.wav            | 16.07    | 20.6684  | 1.2866
5105-28240-0024.wav            | 8.20     | 7.0353   | 0.8580
5105-28240-0008.wav            | 11.48    | 9.0250   | 0.7861
5105-28240-0021.wav            | 12.46    | 19.7184  | 1.5832
5105-28240-0012.wav            | 4.73     | 4.0599   | 0.8583
5105-28240-0007.wav            | 4.62     | 3.9474   | 0.8535
4077-13751-0013.wav            | 4.32     | 5.3696   | 1.2444
4077-13751-0019.wav            | 2.92     | 3.8807   | 1.3290
4077-13751-0010.wav            | 6.72     | 13.1456  | 1.9562
4077-13751-0012.wav            | 12.02    | 16.1664  | 1.3455
4077-13751-0016.wav            | 14.52    | 18.2803  | 1.2594
4077-13751-0021.wav            | 19.70    | 21.3921  | 1.0856
4077-13751-0003.wav            | 16.72    | 17.8833  | 1.0696
4077-13751-0020.wav            | 10.29    | 10.4087  | 1.0110
4077-13751-0015.wav            | 13.47    | 12.8603  | 0.9544
4077-13751-0005.wav            | 19.61    | 23.2159  | 1.1839
4077-13751-0002.wav            | 9.75     | 11.5526  | 1.1849
4077-13751-0011.wav            | 11.43    | 12.0547  | 1.0551
4077-13751-0017.wav            | 5.09     | 5.4926   | 1.0780
4077-13751-0009.wav            | 12.15    | 20.7516  | 1.7080
4077-13751-0004.wav            | 16.68    | 23.4462  | 1.4056
4077-13751-0018.wav            | 26.11    | 33.4711  | 1.2817
4077-13751-0008.wav            | 10.55    | 20.4594  | 1.9384
4077-13751-0000.wav            | 9.56     | 20.5947  | 2.1543
4077-13751-0006.wav            | 13.06    | 23.0970  | 1.7679
4077-13751-0001.wav            | 8.74     | 9.3789   | 1.0725
4077-13754-0003.wav            | 5.68     | 4.8927   | 0.8614
4077-13751-0014.wav            | 12.61    | 12.9562  | 1.0275
4077-13754-0007.wav            | 13.95    | 10.6315  | 0.7621
4077-13751-0007.wav            | 17.22    | 16.2012  | 0.9408
4077-13754-0011.wav            | 14.13    | 15.9388  | 1.1280
4077-13754-0001.wav            | 3.77     | 9.1721   | 2.4329
4077-13754-0013.wav            | 12.87    | 15.4510  | 1.2005
4077-13754-0005.wav            | 17.84    | 18.2393  | 1.0224
4077-13754-0012.wav            | 22.09    | 26.8804  | 1.2166
4077-13754-0006.wav            | 12.75    | 22.7123  | 1.7814
4077-13754-0014.wav            | 10.97    | 20.4294  | 1.8623
4077-13754-0010.wav            | 11.96    | 19.2143  | 1.6072
4077-13754-0000.wav            | 4.78     | 4.1524   | 0.8687
4077-13754-0002.wav            | 17.78    | 23.8602  | 1.3420
4077-13754-0008.wav            | 19.91    | 30.6613  | 1.5400
4077-13754-0016.wav            | 11.89    | 14.8396  | 1.2475
4970-29093-0017.wav            | 2.87     | 2.7075   | 0.9450
4077-13754-0004.wav            | 4.99     | 4.0769   | 0.8178
4077-13754-0009.wav            | 7.65     | 6.1488   | 0.8038
4970-29093-0007.wav            | 7.00     | 5.3374   | 0.7630
4970-29093-0020.wav            | 5.58     | 4.6135   | 0.8268
4970-29093-0008.wav            | 3.58     | 3.2843   | 0.9174
4970-29093-0001.wav            | 11.92    | 9.2874   | 0.7791
4970-29093-0012.wav            | 8.71     | 6.6384   | 0.7622
4970-29093-0015.wav            | 3.33     | 3.4139   | 1.0267
4970-29093-0021.wav            | 2.42     | 2.9955   | 1.2353
4970-29093-0019.wav            | 7.47     | 6.2379   | 0.8351
4077-13754-0015.wav            | 22.20    | 16.5025  | 0.7432
4970-29093-0018.wav            | 9.71     | 10.1206  | 1.0417
4970-29093-0011.wav            | 11.45    | 11.8494  | 1.0349
4970-29093-0010.wav            | 14.30    | 14.0246  | 0.9807
4970-29093-0023.wav            | 8.07     | 10.8179  | 1.3405
4970-29093-0016.wav            | 2.23     | 2.7760   | 1.2449
4970-29093-0003.wav            | 15.36    | 15.6861  | 1.0216
4970-29093-0009.wav            | 9.12     | 7.1052   | 0.7791
4970-29093-0013.wav            | 8.01     | 6.8085   | 0.8500
4970-29093-0004.wav            | 3.75     | 3.3145   | 0.8839
4970-29093-0014.wav            | 4.28     | 3.9478   | 0.9235
4970-29093-0002.wav            | 10.73    | 7.9448   | 0.7404
4970-29093-0022.wav            | 6.22     | 5.3406   | 0.8586
4970-29093-0000.wav            | 3.03     | 6.3632   | 2.1001
4970-29093-0006.wav            | 29.60    | 30.6416  | 1.0352
4970-29093-0005.wav            | 22.16    | 19.3286  | 0.8722
4970-29095-0009.wav            | 5.60     | 8.7311   | 1.5591
4970-29095-0012.wav            | 4.68     | 7.1634   | 1.5306
4970-29095-0036.wav            | 5.25     | 7.9823   | 1.5204
4970-29095-0028.wav            | 14.67    | 19.0274  | 1.2970
4970-29095-0020.wav            | 12.37    | 14.7078  | 1.1895
4970-29095-0026.wav            | 10.93    | 11.9515  | 1.0935
4970-29095-0003.wav            | 10.02    | 11.9135  | 1.1890
4970-29095-0033.wav            | 12.03    | 13.3982  | 1.1142
4970-29095-0032.wav            | 6.61     | 7.0348   | 1.0643
4970-29095-0029.wav            | 3.89     | 3.3733   | 0.8672
4970-29095-0008.wav            | 3.04     | 3.4648   | 1.1397
4970-29095-0037.wav            | 6.88     | 5.6522   | 0.8209
4970-29095-0000.wav            | 2.87     | 2.6713   | 0.9324
4970-29095-0002.wav            | 5.48     | 4.7020   | 0.8580
4970-29095-0022.wav            | 4.76     | 8.4298   | 1.7691
4970-29095-0025.wav            | 3.83     | 7.5471   | 1.9705
4970-29095-0004.wav            | 9.61     | 11.9291  | 1.2413
4970-29095-0031.wav            | 15.05    | 15.7699  | 1.0478
4970-29095-0016.wav            | 6.95     | 10.1667  | 1.4639
4970-29095-0017.wav            | 3.93     | 3.1551   | 0.8028
4970-29095-0013.wav            | 1.98     | 1.9189   | 0.9692
4970-29095-0014.wav            | 3.26     | 3.3970   | 1.0420
4970-29095-0005.wav            | 4.65     | 4.4919   | 0.9660
4970-29095-0038.wav            | 8.74     | 7.1776   | 0.8212
4970-29095-0006.wav            | 4.47     | 4.6054   | 1.0303
4970-29095-0021.wav            | 19.86    | 21.0870  | 1.0618
4970-29095-0034.wav            | 5.81     | 6.0126   | 1.0349
4970-29095-0030.wav            | 4.67     | 4.8904   | 1.0472
4970-29095-0023.wav            | 3.90     | 5.4497   | 1.3956
4970-29095-0015.wav            | 2.36     | 4.1430   | 1.7555
4970-29095-0019.wav            | 2.73     | 3.2244   | 1.1833
4970-29095-0027.wav            | 9.79     | 8.9864   | 0.9174
4970-29095-0007.wav            | 14.81    | 13.5670  | 0.9161
4970-29095-0035.wav            | 4.75     | 4.0504   | 0.8527
4970-29095-0010.wav            | 2.64     | 2.5955   | 0.9832
4970-29095-0024.wav            | 6.04     | 7.1022   | 1.1759
4970-29095-0011.wav            | 3.35     | 3.2556   | 0.9704
1580-141084-0025.wav           | 2.38     | 2.6124   | 1.1000
1580-141084-0028.wav           | 2.65     | 2.6612   | 1.0023
1580-141084-0040.wav           | 5.99     | 4.5529   | 0.7607
4970-29095-0018.wav            | 12.14    | 9.7790   | 0.8055
1580-141084-0001.wav           | 3.27     | 3.3976   | 1.0406
1580-141084-0017.wav           | 2.00     | 2.0239   | 1.0119
1580-141084-0042.wav           | 5.06     | 4.3788   | 0.8654
1580-141084-0050.wav           | 2.78     | 2.6914   | 0.9681
4970-29095-0001.wav            | 13.91    | 10.2163  | 0.7345
1580-141084-0035.wav           | 2.63     | 2.6892   | 1.0225
1580-141084-0038.wav           | 2.96     | 2.6892   | 0.9100
1580-141084-0039.wav           | 4.88     | 3.9423   | 0.8070
1580-141084-0048.wav           | 9.27     | 7.2920   | 0.7870
1580-141084-0047.wav           | 5.25     | 4.6299   | 0.8819
1580-141084-0012.wav           | 2.48     | 2.6322   | 1.0592
1580-141084-0021.wav           | 4.01     | 3.9281   | 0.9796
1580-141084-0011.wav           | 5.00     | 3.9284   | 0.7857
1580-141084-0000.wav           | 4.62     | 3.9249   | 0.8505
1580-141084-0016.wav           | 5.96     | 4.5568   | 0.7646
1580-141084-0030.wav           | 2.15     | 6.3699   | 2.9697
1580-141084-0014.wav           | 3.97     | 6.3500   | 1.5995
1580-141084-0041.wav           | 7.99     | 9.6512   | 1.2079
1580-141084-0045.wav           | 3.62     | 4.4553   | 1.2291
1580-141084-0029.wav           | 8.07     | 12.4085  | 1.5367
1580-141084-0043.wav           | 2.06     | 4.7978   | 2.3234
1580-141084-0015.wav           | 3.47     | 12.0511  | 3.4730
1580-141084-0002.wav           | 5.91     | 6.6379   | 1.1241
1580-141084-0023.wav           | 8.73     | 12.3910  | 1.4185
1580-141084-0037.wav           | 2.96     | 2.5439   | 0.8580
1580-141084-0046.wav           | 2.35     | 2.6043   | 1.1082
1580-141084-0044.wav           | 2.90     | 2.5987   | 0.8977
1580-141084-0034.wav           | 4.49     | 4.7443   | 1.0566
1580-141084-0018.wav           | 3.35     | 3.2307   | 0.9658
1580-141084-0013.wav           | 2.23     | 2.6316   | 1.1827
1580-141084-0033.wav           | 7.00     | 5.2628   | 0.7518
1580-141084-0036.wav           | 2.48     | 2.6093   | 1.0543
1580-141084-0020.wav           | 2.86     | 2.6211   | 0.9165
1580-141084-0032.wav           | 5.00     | 3.8877   | 0.7783
1580-141084-0008.wav           | 6.79     | 5.8486   | 0.8607
1580-141084-0003.wav           | 4.10     | 4.6151   | 1.1256
1580-141084-0027.wav           | 3.36     | 4.2167   | 1.2550
1580-141084-0022.wav           | 2.06     | 5.9454   | 2.8861
1580-141084-0031.wav           | 6.47     | 6.3562   | 0.9824
1580-141084-0006.wav           | 2.13     | 3.1182   | 1.4605
1580-141084-0005.wav           | 2.52     | 2.9983   | 1.1922
1580-141084-0024.wav           | 9.19     | 7.6307   | 0.8308
1580-141084-0007.wav           | 2.02     | 2.5952   | 1.2848
1580-141084-0009.wav           | 4.68     | 4.1595   | 0.8878
1580-141084-0026.wav           | 7.00     | 5.3565   | 0.7658
1580-141084-0010.wav           | 4.47     | 4.1482   | 0.9280
1580-141084-0019.wav           | 3.12     | 3.4233   | 1.0954
1580-141084-0049.wav           | 7.58     | 10.1227  | 1.3363
1580-141083-0025.wav           | 3.90     | 8.8105   | 2.2562
1580-141083-0037.wav           | 5.73     | 10.2686  | 1.7921
1580-141083-0000.wav           | 8.94     | 12.6221  | 1.4119
1580-141083-0020.wav           | 5.13     | 10.2156  | 1.9894
1580-141083-0007.wav           | 4.57     | 5.5352   | 1.2125
1580-141083-0043.wav           | 2.74     | 3.3598   | 1.2262
1580-141084-0004.wav           | 9.01     | 15.1440  | 1.6817
1580-141083-0011.wav           | 2.83     | 3.8903   | 1.3771
1580-141083-0030.wav           | 3.48     | 4.1216   | 1.1844
1580-141083-0051.wav           | 1.98     | 2.0322   | 1.0264
1580-141083-0042.wav           | 5.87     | 4.8948   | 0.8346
1580-141083-0045.wav           | 4.36     | 4.0366   | 0.9258
1580-141083-0033.wav           | 7.45     | 6.8471   | 0.9191
1580-141083-0035.wav           | 4.98     | 4.0097   | 0.8052
1580-141083-0019.wav           | 2.71     | 2.6143   | 0.9665
1580-141083-0006.wav           | 10.85    | 8.6753   | 0.7996
1580-141083-0036.wav           | 3.98     | 3.2623   | 0.8197
1580-141083-0046.wav           | 3.53     | 3.2369   | 0.9170
1580-141083-0016.wav           | 4.25     | 3.8772   | 0.9112
1580-141083-0050.wav           | 3.08     | 6.4747   | 2.0988
1580-141083-0005.wav           | 2.75     | 5.9079   | 2.1523
1580-141083-0028.wav           | 2.58     | 6.8269   | 2.6410
1580-141083-0004.wav           | 4.51     | 8.1984   | 1.8158
1580-141083-0026.wav           | 4.78     | 8.7730   | 1.8373
1580-141083-0031.wav           | 6.25     | 9.5214   | 1.5234
1580-141083-0048.wav           | 2.79     | 4.0500   | 1.4542
1580-141083-0003.wav           | 6.55     | 6.3354   | 0.9672
1580-141083-0012.wav           | 7.07     | 4.7718   | 0.6754
1580-141083-0008.wav           | 4.30     | 4.0145   | 0.9325
1580-141083-0002.wav           | 6.13     | 5.2948   | 0.8630
1580-141083-0044.wav           | 5.50     | 4.6613   | 0.8467
1580-141083-0027.wav           | 5.22     | 4.7186   | 0.9031
1580-141083-0023.wav           | 3.33     | 3.2790   | 0.9847
1580-141083-0039.wav           | 3.73     | 3.5916   | 0.9642
1580-141083-0052.wav           | 3.45     | 3.3921   | 0.9832
1580-141083-0040.wav           | 3.75     | 6.0993   | 1.6265
1580-141083-0013.wav           | 4.32     | 6.8475   | 1.5851
1580-141083-0018.wav           | 2.67     | 5.3667   | 2.0062
1580-141083-0053.wav           | 4.01     | 6.8001   | 1.6937
1580-141083-0034.wav           | 6.99     | 8.7733   | 1.2551
1580-141083-0017.wav           | 2.28     | 2.6686   | 1.1704
1580-141083-0032.wav           | 4.13     | 6.6694   | 1.6129
1580-141083-0014.wav           | 2.85     | 2.4245   | 0.8492
1580-141083-0041.wav           | 3.58     | 3.2874   | 0.9195
1580-141083-0049.wav           | 3.85     | 3.5254   | 0.9169
1580-141083-0022.wav           | 3.29     | 3.3798   | 1.0257
1580-141083-0015.wav           | 4.99     | 5.5842   | 1.1202
1580-141083-0009.wav           | 7.04     | 8.4791   | 1.2044
1580-141083-0024.wav           | 4.48     | 7.7380   | 1.7272
1580-141083-0047.wav           | 2.60     | 6.7314   | 2.5840
1580-141083-0029.wav           | 10.05    | 12.2625  | 1.2195
1580-141083-0021.wav           | 3.71     | 5.0636   | 1.3630
4446-2273-0034.wav             | 3.59     | 3.3548   | 0.9345
1580-141083-0010.wav           | 5.32     | 5.1866   | 0.9749
1580-141083-0038.wav           | 7.54     | 8.8098   | 1.1692
4446-2273-0005.wav             | 4.12     | 3.3022   | 0.8005
1580-141083-0001.wav           | 10.26    | 13.1492  | 1.2822
4446-2273-0023.wav             | 6.10     | 5.3691   | 0.8802
4446-2273-0025.wav             | 4.83     | 4.0764   | 0.8440
4446-2273-0024.wav             | 4.83     | 3.9662   | 0.8220
4446-2273-0002.wav             | 3.29     | 3.2967   | 1.0005
4446-2273-0008.wav             | 7.71     | 6.0490   | 0.7841
4446-2273-0019.wav             | 3.12     | 3.5717   | 1.1466
4446-2273-0003.wav             | 7.83     | 6.8706   | 0.8769
4446-2273-0028.wav             | 5.41     | 5.5874   | 1.0337
4446-2273-0032.wav             | 7.83     | 7.1316   | 0.9102
4446-2273-0015.wav             | 4.50     | 4.2892   | 0.9521
4446-2273-0018.wav             | 3.40     | 3.8250   | 1.1250
4446-2273-0012.wav             | 2.98     | 3.1215   | 1.0475
4446-2273-0016.wav             | 9.64     | 9.5161   | 0.9866
4446-2273-0030.wav             | 2.88     | 4.2279   | 1.4655
4446-2273-0010.wav             | 12.44    | 11.9996  | 0.9646
4446-2273-0011.wav             | 2.79     | 2.9664   | 1.0632
4446-2273-0006.wav             | 2.94     | 2.8527   | 0.9703
4446-2273-0036.wav             | 3.12     | 3.4807   | 1.1156
4446-2273-0031.wav             | 1.79     | 1.9942   | 1.1110
4446-2273-0007.wav             | 3.10     | 4.1054   | 1.3265
4446-2273-0021.wav             | 5.25     | 4.8767   | 0.9280
4446-2273-0001.wav             | 4.66     | 4.0975   | 0.8793
4446-2273-0013.wav             | 2.62     | 2.7719   | 1.0560
4446-2273-0020.wav             | 2.74     | 2.7374   | 0.9990
4446-2273-0026.wav             | 1.95     | 2.0195   | 1.0356
4446-2273-0004.wav             | 5.43     | 4.9932   | 0.9187
4446-2273-0035.wav             | 6.15     | 5.3482   | 0.8696
4446-2273-0014.wav             | 2.39     | 2.5963   | 1.0863
4446-2273-0033.wav             | 3.30     | 3.2664   | 0.9898
4446-2273-0022.wav             | 5.87     | 4.6133   | 0.7866
4446-2273-0027.wav             | 3.76     | 3.2589   | 0.8667
4446-2273-0029.wav             | 3.30     | 3.2536   | 0.9859
4446-2273-0017.wav             | 2.74     | 2.6442   | 0.9651
4446-2273-0009.wav             | 4.01     | 3.9727   | 0.9895
4446-2271-0010.wav             | 3.13     | 2.6656   | 0.8503
4446-2271-0000.wav             | 3.50     | 3.3692   | 0.9640
4446-2273-0000.wav             | 8.99     | 6.6266   | 0.7367
4446-2271-0013.wav             | 4.40     | 3.9918   | 0.9072
4446-2271-0022.wav             | 2.33     | 2.5941   | 1.1157
4446-2271-0021.wav             | 3.56     | 3.3611   | 0.9441
4446-2271-0011.wav             | 3.94     | 3.3611   | 0.8520
4446-2271-0015.wav             | 2.60     | 3.0968   | 1.1934
4446-2271-0023.wav             | 2.27     | 3.9252   | 1.7330
4446-2271-0002.wav             | 2.38     | 2.6429   | 1.1081
4446-2271-0003.wav             | 3.70     | 3.7573   | 1.0155
4446-2271-0001.wav             | 6.35     | 6.3985   | 1.0076
4446-2271-0024.wav             | 3.16     | 3.3330   | 1.0547
4446-2271-0014.wav             | 5.34     | 4.5595   | 0.8538
4446-2271-0007.wav             | 2.10     | 1.9947   | 0.9498
4446-2271-0020.wav             | 7.55     | 5.9872   | 0.7930
4446-2271-0017.wav             | 12.26    | 9.8536   | 0.8037
4446-2271-0006.wav             | 2.90     | 2.5547   | 0.8794
4446-2271-0016.wav             | 10.21    | 8.0176   | 0.7857
4446-2271-0019.wav             | 3.83     | 3.2798   | 0.8575
4446-2271-0005.wav             | 3.40     | 3.2536   | 0.9583
4446-2271-0012.wav             | 3.78     | 3.4349   | 0.9087
4446-2271-0009.wav             | 7.82     | 6.0408   | 0.7725
4446-2271-0018.wav             | 5.71     | 4.7136   | 0.8248
4446-2275-0003.wav             | 2.06     | 2.7207   | 1.3207
4446-2271-0008.wav             | 5.50     | 4.7867   | 0.8711
4446-2275-0027.wav             | 3.00     | 2.9353   | 0.9801
4446-2275-0020.wav             | 2.72     | 2.8357   | 1.0425
4446-2275-0021.wav             | 5.05     | 4.8078   | 0.9520
4446-2275-0005.wav             | 4.45     | 4.1425   | 0.9319
4446-2275-0019.wav             | 4.93     | 4.0530   | 0.8221
4446-2275-0018.wav             | 2.31     | 2.6533   | 1.1461
4446-2271-0004.wav             | 12.01    | 9.8162   | 0.8173
4446-2275-0001.wav             | 4.66     | 3.9207   | 0.8414
4446-2275-0037.wav             | 2.09     | 2.6025   | 1.2452
4446-2275-0011.wav             | 2.44     | 2.6247   | 1.0779
4446-2275-0017.wav             | 2.48     | 2.5912   | 1.0470
4446-2275-0030.wav             | 2.67     | 2.7363   | 1.0268
4446-2275-0028.wav             | 3.58     | 3.3366   | 0.9333
4446-2275-0010.wav             | 3.73     | 3.4369   | 0.9202
4446-2275-0044.wav             | 2.62     | 2.6854   | 1.0269
