nohup: ignoring input
------------------------------------------------------------
正在初始化 AI 引擎 (ASR + NLP)...
正在加载标点模型: oliverguhr/fullstop-punctuation-multilang-large ...
Device set to use cuda:0
所有模型加载完成。
------------------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
文件名                                      | 音频时长(s)      | 完整生成耗时(s)       | 实时率(RTF)  
5105-28241-0017.wav                      | 12.76        | 1.2762          | 0.1001    
5105-28241-0006.wav                      | 7.55         | 0.7676          | 0.1017    
5105-28241-0014.wav                      | 3.00         | 0.3017          | 0.1007    
5105-28241-0018.wav                      | 12.83        | 1.3039          | 0.1016    
5105-28241-0003.wav                      | 3.98         | 0.4141          | 0.1041    
5105-28241-0012.wav                      | 6.78         | 0.6923          | 0.1022    
5105-28241-0001.wav                      | 21.02        | 2.1438          | 0.1020    
5105-28241-0019.wav                      | 5.29         | 0.5384          | 0.1018    
5105-28241-0010.wav                      | 2.31         | 0.2174          | 0.0941    
5105-28241-0011.wav                      | 13.71        | 1.4020          | 0.1023    
5105-28241-0007.wav                      | 1.88         | 0.1774          | 0.0944    
5105-28241-0002.wav                      | 10.96        | 1.1595          | 0.1058    
5105-28241-0000.wav                      | 6.46         | 0.6372          | 0.0987    
5105-28241-0008.wav                      | 8.54         | 0.8744          | 0.1024    
5105-28241-0004.wav                      | 17.41        | 1.8178          | 0.1044    
5105-28241-0005.wav                      | 8.41         | 0.9120          | 0.1084    
5105-28241-0015.wav                      | 29.14        | 3.0572          | 0.1049    
5105-28241-0016.wav                      | 6.29         | 0.6597          | 0.1050    
5105-28241-0009.wav                      | 7.01         | 0.7120          | 0.1016    
5105-28241-0013.wav                      | 4.82         | 0.4996          | 0.1036    
5105-28233-0004.wav                      | 4.74         | 0.4867          | 0.1028    
5105-28233-0009.wav                      | 14.60        | 1.5374          | 0.1053    
5105-28233-0010.wav                      | 13.60        | 1.3867          | 0.1020    
5105-28233-0006.wav                      | 5.50         | 0.5411          | 0.0983    
5105-28233-0005.wav                      | 11.39        | 1.2137          | 0.1066    
5105-28233-0001.wav                      | 4.49         | 0.4617          | 0.1028    
5105-28233-0007.wav                      | 26.14        | 2.6755          | 0.1024    
5105-28233-0000.wav                      | 4.51         | 0.4558          | 0.1011    
5105-28233-0008.wav                      | 10.73        | 1.1126          | 0.1037    
5105-28233-0002.wav                      | 8.29         | 0.8552          | 0.1032    
5105-28233-0003.wav                      | 14.81        | 1.5787          | 0.1066    
5105-28240-0003.wav                      | 5.51         | 0.5776          | 0.1047    
5105-28240-0000.wav                      | 5.46         | 0.5687          | 0.1042    
5105-28240-0002.wav                      | 4.01         | 0.4066          | 0.1014    
5105-28240-0005.wav                      | 7.40         | 0.7550          | 0.1020    
5105-28240-0015.wav                      | 8.53         | 0.8633          | 0.1013    
5105-28240-0014.wav                      | 3.07         | 0.3077          | 0.1002    
5105-28240-0019.wav                      | 6.24         | 0.6332          | 0.1015    
5105-28240-0004.wav                      | 6.01         | 0.6138          | 0.1020    
5105-28240-0013.wav                      | 2.96         | 0.3123          | 0.1055    
5105-28240-0010.wav                      | 2.94         | 0.2785          | 0.0949    
5105-28240-0018.wav                      | 2.88         | 0.2765          | 0.0958    
5105-28240-0017.wav                      | 5.67         | 0.5601          | 0.0989    
5105-28240-0016.wav                      | 4.17         | 0.4159          | 0.0997    
5105-28240-0023.wav                      | 17.57        | 1.8018          | 0.1025    
5105-28240-0011.wav                      | 6.02         | 0.6049          | 0.1005    
5105-28240-0009.wav                      | 11.65        | 1.1957          | 0.1026    
5105-28240-0020.wav                      | 2.30         | 0.2117          | 0.0920    
5105-28240-0006.wav                      | 13.88        | 1.4307          | 0.1031    
5105-28240-0022.wav                      | 4.72         | 0.4860          | 0.1029    
5105-28240-0001.wav                      | 16.07        | 1.6337          | 0.1017    
5105-28240-0021.wav                      | 12.46        | 1.2556          | 0.1008    
5105-28240-0008.wav                      | 11.48        | 1.2063          | 0.1051    
5105-28240-0024.wav                      | 8.20         | 0.8637          | 0.1053    
5105-28240-0012.wav                      | 4.73         | 0.4984          | 0.1054    
5105-28240-0007.wav                      | 4.62         | 0.5071          | 0.1096    
4077-13751-0012.wav                      | 12.02        | 1.2929          | 0.1076    
4077-13751-0013.wav                      | 4.32         | 0.4451          | 0.1032    
4077-13751-0021.wav                      | 19.70        | 2.0546          | 0.1043    
4077-13751-0016.wav                      | 14.52        | 1.5277          | 0.1053    
4077-13751-0010.wav                      | 6.72         | 0.7016          | 0.1044    
4077-13751-0019.wav                      | 2.92         | 0.2821          | 0.0966    
4077-13751-0003.wav                      | 16.72        | 1.8206          | 0.1089    
4077-13751-0005.wav                      | 19.61        | 2.0782          | 0.1060    
4077-13751-0015.wav                      | 13.47        | 1.4228          | 0.1056    
4077-13751-0020.wav                      | 10.29        | 1.1254          | 0.1093    
4077-13751-0018.wav                      | 26.11        | 2.8256          | 0.1082    
4077-13751-0002.wav                      | 9.75         | 1.0311          | 0.1058    
4077-13751-0011.wav                      | 11.43        | 1.1854          | 0.1038    
4077-13751-0004.wav                      | 16.68        | 1.7204          | 0.1031    
4077-13751-0009.wav                      | 12.15        | 1.2714          | 0.1046    
4077-13751-0017.wav                      | 5.09         | 0.5103          | 0.1002    
4077-13751-0006.wav                      | 13.06        | 1.3292          | 0.1017    
4077-13751-0000.wav                      | 9.56         | 0.9846          | 0.1030    
4077-13751-0008.wav                      | 10.55        | 1.0593          | 0.1004    
4077-13751-0014.wav                      | 12.61        | 1.2692          | 0.1007    
4077-13751-0001.wav                      | 8.74         | 0.9677          | 0.1107    
4077-13751-0007.wav                      | 17.22        | 1.7812          | 0.1034    
4077-13754-0007.wav                      | 13.95        | 1.4193          | 0.1017    
4077-13754-0003.wav                      | 5.68         | 0.5872          | 0.1034    
4077-13754-0011.wav                      | 14.13        | 1.5396          | 0.1090    
4077-13754-0012.wav                      | 22.09        | 2.2274          | 0.1008    
4077-13754-0013.wav                      | 12.87        | 1.3052          | 0.1014    
4077-13754-0005.wav                      | 17.84        | 1.8133          | 0.1016    
4077-13754-0001.wav                      | 3.77         | 0.3814          | 0.1012    
4077-13754-0008.wav                      | 19.91        | 2.0111          | 0.1010    
4077-13754-0006.wav                      | 12.75        | 1.3003          | 0.1020    
4077-13754-0002.wav                      | 17.78        | 1.8748          | 0.1054    
4077-13754-0014.wav                      | 10.97        | 1.1238          | 0.1024    
4077-13754-0010.wav                      | 11.96        | 1.2207          | 0.1021    
4077-13754-0016.wav                      | 11.89        | 1.2593          | 0.1059    
4077-13754-0000.wav                      | 4.78         | 0.4974          | 0.1040    
4077-13754-0015.wav                      | 22.20        | 2.3450          | 0.1056    
4077-13754-0009.wav                      | 7.65         | 0.7925          | 0.1036    
4077-13754-0004.wav                      | 4.99         | 0.5155          | 0.1034    
4970-29093-0001.wav                      | 11.92        | 1.2597          | 0.1057    
4970-29093-0017.wav                      | 2.87         | 0.2964          | 0.1034    
4970-29093-0007.wav                      | 7.00         | 0.6976          | 0.0997    
4970-29093-0020.wav                      | 5.58         | 0.5843          | 0.1047    
4970-29093-0012.wav                      | 8.71         | 0.9104          | 0.1045    
4970-29093-0008.wav                      | 3.58         | 0.3418          | 0.0955    
4970-29093-0019.wav                      | 7.47         | 0.7945          | 0.1064    
4970-29093-0015.wav                      | 3.33         | 0.3454          | 0.1039    
4970-29093-0010.wav                      | 14.30        | 1.4586          | 0.1020    
4970-29093-0021.wav                      | 2.42         | 0.2499          | 0.1030    
4970-29093-0006.wav                      | 29.60        | 3.0584          | 0.1033    
4970-29093-0011.wav                      | 11.45        | 1.1839          | 0.1034    
4970-29093-0018.wav                      | 9.71         | 1.0041          | 0.1034    
4970-29093-0023.wav                      | 8.07         | 0.8226          | 0.1019    
4970-29093-0003.wav                      | 15.36        | 1.5818          | 0.1030    
4970-29093-0009.wav                      | 9.12         | 0.9419          | 0.1033    
4970-29093-0005.wav                      | 22.16        | 2.2792          | 0.1029    
4970-29093-0013.wav                      | 8.01         | 0.8072          | 0.1008    
4970-29093-0016.wav                      | 2.23         | 0.2107          | 0.0945    
4970-29093-0002.wav                      | 10.73        | 1.1285          | 0.1052    
4970-29093-0014.wav                      | 4.28         | 0.4477          | 0.1047    
4970-29093-0004.wav                      | 3.75         | 0.3777          | 0.1007    
4970-29093-0022.wav                      | 6.22         | 0.6480          | 0.1042    
4970-29093-0000.wav                      | 3.03         | 0.3167          | 0.1045    
4970-29095-0009.wav                      | 5.60         | 0.5819          | 0.1039    
4970-29095-0028.wav                      | 14.67        | 1.5151          | 0.1033    
4970-29095-0012.wav                      | 4.68         | 0.4635          | 0.0990    
4970-29095-0020.wav                      | 12.37        | 1.2423          | 0.1005    
4970-29095-0036.wav                      | 5.25         | 0.5331          | 0.1015    
4970-29095-0026.wav                      | 10.93        | 1.0991          | 0.1006    
4970-29095-0003.wav                      | 10.02        | 1.0305          | 0.1028    
4970-29095-0033.wav                      | 12.03        | 1.2121          | 0.1008    
4970-29095-0032.wav                      | 6.61         | 0.6593          | 0.0997    
4970-29095-0037.wav                      | 6.88         | 0.6968          | 0.1012    
4970-29095-0029.wav                      | 3.89         | 0.3701          | 0.0951    
4970-29095-0031.wav                      | 15.05        | 1.5482          | 0.1029    
4970-29095-0008.wav                      | 3.04         | 0.3153          | 0.1037    
4970-29095-0002.wav                      | 5.48         | 0.5779          | 0.1054    
4970-29095-0021.wav                      | 19.86        | 2.0356          | 0.1025    
4970-29095-0004.wav                      | 9.61         | 0.9799          | 0.1020    
4970-29095-0000.wav                      | 2.87         | 0.2865          | 0.1000    
4970-29095-0022.wav                      | 4.76         | 0.4835          | 0.1015    
4970-29095-0016.wav                      | 6.95         | 0.7160          | 0.1031    
4970-29095-0025.wav                      | 3.83         | 0.3767          | 0.0984    
4970-29095-0038.wav                      | 8.74         | 0.9061          | 0.1037    
4970-29095-0017.wav                      | 3.93         | 0.3957          | 0.1007    
4970-29095-0013.wav                      | 1.98         | 0.1781          | 0.0900    
4970-29095-0014.wav                      | 3.26         | 0.3113          | 0.0955    
4970-29095-0005.wav                      | 4.65         | 0.4672          | 0.1005    
4970-29095-0006.wav                      | 4.47         | 0.4433          | 0.0992    
4970-29095-0007.wav                      | 14.81        | 1.5314          | 0.1034    
4970-29095-0034.wav                      | 5.81         | 0.5774          | 0.0994    
4970-29095-0030.wav                      | 4.67         | 0.4663          | 0.0998    
4970-29095-0023.wav                      | 3.90         | 0.3690          | 0.0945    
4970-29095-0027.wav                      | 9.79         | 1.0035          | 0.1025    
4970-29095-0015.wav                      | 2.36         | 0.2442          | 0.1035    
4970-29095-0024.wav                      | 6.04         | 0.5963          | 0.0987    
4970-29095-0019.wav                      | 2.73         | 0.2658          | 0.0975    
4970-29095-0018.wav                      | 12.14        | 1.1921          | 0.0982    
4970-29095-0035.wav                      | 4.75         | 0.4763          | 0.1003    
4970-29095-0010.wav                      | 2.64         | 0.2769          | 0.1049    
4970-29095-0011.wav                      | 3.35         | 0.3422          | 0.1020    
4970-29095-0001.wav                      | 13.91        | 1.4276          | 0.1026    
1580-141084-0040.wav                     | 5.99         | 0.6132          | 0.1025    
1580-141084-0025.wav                     | 2.38         | 0.2386          | 0.1005    
1580-141084-0028.wav                     | 2.65         | 0.2773          | 0.1045    
1580-141084-0042.wav                     | 5.06         | 0.4937          | 0.0976    
1580-141084-0001.wav                     | 3.27         | 0.3114          | 0.0954    
1580-141084-0048.wav                     | 9.27         | 0.9324          | 0.1006    
1580-141084-0050.wav                     | 2.78         | 0.2778          | 0.0999    
1580-141084-0017.wav                     | 2.00         | 0.2046          | 0.1023    
1580-141084-0039.wav                     | 4.88         | 0.4900          | 0.1003    
1580-141084-0047.wav                     | 5.25         | 0.5290          | 0.1008    
1580-141084-0035.wav                     | 2.63         | 0.2423          | 0.0921    
1580-141084-0038.wav                     | 2.96         | 0.3062          | 0.1036    
1580-141084-0016.wav                     | 5.96         | 0.6054          | 0.1016    
1580-141084-0021.wav                     | 4.01         | 0.4014          | 0.1001    
1580-141084-0011.wav                     | 5.00         | 0.4956          | 0.0991    
1580-141084-0000.wav                     | 4.62         | 0.4696          | 0.1018    
1580-141084-0012.wav                     | 2.48         | 0.2393          | 0.0963    
1580-141084-0041.wav                     | 7.99         | 0.7897          | 0.0988    
1580-141084-0030.wav                     | 2.15         | 0.2079          | 0.0969    
1580-141084-0029.wav                     | 8.07         | 0.8341          | 0.1033    
1580-141084-0014.wav                     | 3.97         | 0.4119          | 0.1037    
1580-141084-0015.wav                     | 3.47         | 0.3494          | 0.1007    
1580-141084-0023.wav                     | 8.73         | 0.9026          | 0.1033    
1580-141084-0002.wav                     | 5.91         | 0.5968          | 0.1011    
1580-141084-0045.wav                     | 3.62         | 0.3643          | 0.1005    
1580-141084-0043.wav                     | 2.06         | 0.2077          | 0.1006    
1580-141084-0034.wav                     | 4.49         | 0.4311          | 0.0960    
1580-141084-0037.wav                     | 2.96         | 0.3025          | 0.1020    
1580-141084-0046.wav                     | 2.35         | 0.2356          | 0.1003    
1580-141084-0033.wav                     | 7.00         | 0.6852          | 0.0979    
1580-141084-0018.wav                     | 3.35         | 0.3332          | 0.0996    
1580-141084-0044.wav                     | 2.90         | 0.2756          | 0.0952    
1580-141084-0013.wav                     | 2.23         | 0.2071          | 0.0931    
1580-141084-0032.wav                     | 5.00         | 0.4953          | 0.0992    
1580-141084-0036.wav                     | 2.48         | 0.2372          | 0.0958    
1580-141084-0008.wav                     | 6.79         | 0.6963          | 0.1025    
1580-141084-0020.wav                     | 2.86         | 0.2705          | 0.0946    
1580-141084-0003.wav                     | 4.10         | 0.4056          | 0.0989    
1580-141084-0022.wav                     | 2.06         | 0.2055          | 0.0998    
1580-141084-0031.wav                     | 6.47         | 0.6333          | 0.0979    
1580-141084-0024.wav                     | 9.19         | 0.9363          | 0.1019    
1580-141084-0027.wav                     | 3.36         | 0.3514          | 0.1046    
1580-141084-0006.wav                     | 2.13         | 0.2173          | 0.1018    
1580-141084-0005.wav                     | 2.52         | 0.2478          | 0.0985    
1580-141084-0009.wav                     | 4.68         | 0.4648          | 0.0992    
1580-141084-0026.wav                     | 7.00         | 0.6898          | 0.0986    
1580-141084-0007.wav                     | 2.02         | 0.2059          | 0.1019    
1580-141084-0049.wav                     | 7.58         | 0.7549          | 0.0997    
1580-141084-0010.wav                     | 4.47         | 0.4289          | 0.0960    
1580-141084-0019.wav                     | 3.12         | 0.3053          | 0.0977    
1580-141084-0004.wav                     | 9.01         | 0.9394          | 0.1043    
1580-141083-0000.wav                     | 8.94         | 0.9211          | 0.1030    
1580-141083-0025.wav                     | 3.90         | 0.3811          | 0.0976    
1580-141083-0037.wav                     | 5.73         | 0.5846          | 0.1020    
1580-141083-0020.wav                     | 5.13         | 0.5054          | 0.0984    
1580-141083-0007.wav                     | 4.57         | 0.4919          | 0.1078    
1580-141083-0043.wav                     | 2.74         | 0.2861          | 0.1044    
1580-141083-0033.wav                     | 7.45         | 0.7727          | 0.1037    
1580-141083-0011.wav                     | 2.83         | 0.2782          | 0.0985    
1580-141083-0030.wav                     | 3.48         | 0.3504          | 0.1007    
1580-141083-0006.wav                     | 10.85        | 1.1104          | 0.1023    
1580-141083-0042.wav                     | 5.87         | 0.6195          | 0.1056    
1580-141083-0045.wav                     | 4.36         | 0.4760          | 0.1092    
1580-141083-0051.wav                     | 1.98         | 0.1780          | 0.0899    
1580-141083-0035.wav                     | 4.98         | 0.5041          | 0.1012    
1580-141083-0016.wav                     | 4.25         | 0.4510          | 0.1060    
1580-141083-0036.wav                     | 3.98         | 0.4218          | 0.1060    
1580-141083-0019.wav                     | 2.71         | 0.2832          | 0.1047    
1580-141083-0046.wav                     | 3.53         | 0.3473          | 0.0984    
1580-141083-0050.wav                     | 3.08         | 0.3255          | 0.1055    
1580-141083-0005.wav                     | 2.75         | 0.2757          | 0.1004    
1580-141083-0031.wav                     | 6.25         | 0.6564          | 0.1050    
1580-141083-0004.wav                     | 4.51         | 0.4517          | 0.1000    
1580-141083-0026.wav                     | 4.78         | 0.4836          | 0.1013    
1580-141083-0028.wav                     | 2.58         | 0.2541          | 0.0983    
1580-141083-0003.wav                     | 6.55         | 0.7051          | 0.1077    
1580-141083-0048.wav                     | 2.79         | 0.2810          | 0.1009    
1580-141083-0012.wav                     | 7.07         | 0.7129          | 0.1009    
1580-141083-0002.wav                     | 6.13         | 0.6415          | 0.1046    
1580-141083-0044.wav                     | 5.50         | 0.5560          | 0.1010    
1580-141083-0008.wav                     | 4.30         | 0.4509          | 0.1047    
1580-141083-0027.wav                     | 5.22         | 0.5363          | 0.1026    
1580-141083-0023.wav                     | 3.33         | 0.3426          | 0.1029    
1580-141083-0039.wav                     | 3.73         | 0.3728          | 0.1001    
1580-141083-0052.wav                     | 3.45         | 0.3475          | 0.1007    
1580-141083-0034.wav                     | 6.99         | 0.7215          | 0.1032    
1580-141083-0013.wav                     | 4.32         | 0.4535          | 0.1050    
1580-141083-0040.wav                     | 3.75         | 0.3950          | 0.1053    
1580-141083-0053.wav                     | 4.01         | 0.4139          | 0.1031    
1580-141083-0018.wav                     | 2.67         | 0.2746          | 0.1026    
1580-141083-0032.wav                     | 4.13         | 0.4280          | 0.1035    
1580-141083-0017.wav                     | 2.28         | 0.2148          | 0.0942    
1580-141083-0041.wav                     | 3.58         | 0.3486          | 0.0975    
1580-141083-0014.wav                     | 2.85         | 0.2801          | 0.0981    
1580-141083-0009.wav                     | 7.04         | 0.6981          | 0.0992    
1580-141083-0049.wav                     | 3.85         | 0.3736          | 0.0972    
1580-141083-0029.wav                     | 10.05        | 1.0032          | 0.0998    
1580-141083-0022.wav                     | 3.29         | 0.3401          | 0.1032    
1580-141083-0015.wav                     | 4.99         | 0.5150          | 0.1033    
1580-141083-0024.wav                     | 4.48         | 0.4518          | 0.1009    
1580-141083-0047.wav                     | 2.60         | 0.2524          | 0.0969    
1580-141083-0001.wav                     | 10.26        | 1.0614          | 0.1035    
1580-141083-0038.wav                     | 7.54         | 0.7818          | 0.1038    
1580-141083-0021.wav                     | 3.71         | 0.3825          | 0.1029    
1580-141083-0010.wav                     | 5.32         | 0.5847          | 0.1099    
4446-2273-0034.wav                       | 3.59         | 0.3507          | 0.0977    
4446-2273-0005.wav                       | 4.12         | 0.4189          | 0.1016    
4446-2273-0023.wav                       | 6.10         | 0.6197          | 0.1016    
4446-2273-0008.wav                       | 7.71         | 0.7783          | 0.1009    
4446-2273-0025.wav                       | 4.83         | 0.4809          | 0.0996    
4446-2273-0024.wav                       | 4.83         | 0.4871          | 0.1010    
4446-2273-0002.wav                       | 3.29         | 0.3548          | 0.1077    
4446-2273-0003.wav                       | 7.83         | 0.8448          | 0.1078    
4446-2273-0010.wav                       | 12.44        | 1.2850          | 0.1033    
4446-2273-0032.wav                       | 7.83         | 0.8146          | 0.1040    
4446-2273-0016.wav                       | 9.64         | 0.9819          | 0.1018    
4446-2273-0019.wav                       | 3.12         | 0.3139          | 0.1008    
4446-2273-0028.wav                       | 5.41         | 0.5463          | 0.1011    
4446-2273-0015.wav                       | 4.50         | 0.4435          | 0.0984    
4446-2273-0018.wav                       | 3.40         | 0.3505          | 0.1031    
4446-2273-0030.wav                       | 2.88         | 0.2737          | 0.0949    
4446-2273-0012.wav                       | 2.98         | 0.3047          | 0.1022    
4446-2273-0011.wav                       | 2.79         | 0.2698          | 0.0967    
4446-2273-0036.wav                       | 3.12         | 0.3276          | 0.1050    
4446-2273-0006.wav                       | 2.94         | 0.2751          | 0.0936    
4446-2273-0007.wav                       | 3.10         | 0.3120          | 0.1008    
4446-2273-0021.wav                       | 5.25         | 0.5491          | 0.1045    
4446-2273-0031.wav                       | 1.79         | 0.1811          | 0.1009    
4446-2273-0001.wav                       | 4.66         | 0.4835          | 0.1037    
4446-2273-0035.wav                       | 6.15         | 0.6534          | 0.1062    
4446-2273-0004.wav                       | 5.43         | 0.5419          | 0.0997    
4446-2273-0013.wav                       | 2.62         | 0.2501          | 0.0953    
4446-2273-0020.wav                       | 2.74         | 0.2805          | 0.1024    
4446-2273-0026.wav                       | 1.95         | 0.1800          | 0.0923    
4446-2273-0022.wav                       | 5.87         | 0.6056          | 0.1033    
4446-2273-0014.wav                       | 2.39         | 0.2436          | 0.1019    
4446-2273-0033.wav                       | 3.30         | 0.3384          | 0.1025    
4446-2273-0027.wav                       | 3.76         | 0.3759          | 0.1000    
4446-2273-0029.wav                       | 3.30         | 0.3382          | 0.1025    
4446-2273-0000.wav                       | 8.99         | 0.9084          | 0.1010    
4446-2273-0009.wav                       | 4.01         | 0.3960          | 0.0986    
4446-2273-0017.wav                       | 2.74         | 0.2695          | 0.0984    
4446-2271-0010.wav                       | 3.13         | 0.3074          | 0.0980    
4446-2271-0000.wav                       | 3.50         | 0.3342          | 0.0956    
4446-2271-0013.wav                       | 4.40         | 0.4345          | 0.0988    
4446-2271-0021.wav                       | 3.56         | 0.3542          | 0.0995    
4446-2271-0011.wav                       | 3.94         | 0.4099          | 0.1039    
4446-2271-0022.wav                       | 2.33         | 0.2421          | 0.1041    
4446-2271-0023.wav                       | 2.27         | 0.2076          | 0.0917    
4446-2271-0015.wav                       | 2.60         | 0.2464          | 0.0949    
4446-2271-0001.wav                       | 6.35         | 0.6292          | 0.0991    
4446-2271-0017.wav                       | 12.26        | 1.2223          | 0.0997    
4446-2271-0002.wav                       | 2.38         | 0.2414          | 0.1012    
4446-2271-0003.wav                       | 3.70         | 0.3658          | 0.0989    
4446-2271-0016.wav                       | 10.21        | 1.0038          | 0.0984    
4446-2271-0020.wav                       | 7.55         | 0.7574          | 0.1003    
4446-2271-0014.wav                       | 5.34         | 0.5401          | 0.1011    
4446-2271-0024.wav                       | 3.16         | 0.3087          | 0.0977    
4446-2271-0007.wav                       | 2.10         | 0.2153          | 0.1025    
4446-2271-0006.wav                       | 2.90         | 0.2832          | 0.0975    
4446-2271-0009.wav                       | 7.82         | 0.8103          | 0.1036    
4446-2271-0019.wav                       | 3.83         | 0.3768          | 0.0985    
4446-2271-0005.wav                       | 3.40         | 0.3421          | 0.1008    
4446-2271-0018.wav                       | 5.71         | 0.5830          | 0.1020    
4446-2271-0012.wav                       | 3.78         | 0.3810          | 0.1008    
4446-2271-0008.wav                       | 5.50         | 0.5640          | 0.1026    
4446-2271-0004.wav                       | 12.01        | 1.2505          | 0.1041    
4446-2275-0003.wav                       | 2.06         | 0.2171          | 0.1054    
4446-2275-0027.wav                       | 3.00         | 0.3135          | 0.1047    
4446-2275-0021.wav                       | 5.05         | 0.5176          | 0.1025    
4446-2275-0020.wav                       | 2.72         | 0.2809          | 0.1033    
4446-2275-0005.wav                       | 4.45         | 0.4536          | 0.1021    
4446-2275-0019.wav                       | 4.93         | 0.5208          | 0.1056    
4446-2275-0018.wav                       | 2.31         | 0.2398          | 0.1036    
4446-2275-0001.wav                       | 4.66         | 0.4868          | 0.1045    
4446-2275-0011.wav                       | 2.44         | 0.2403          | 0.0987    
4446-2275-0037.wav                       | 2.09         | 0.2058          | 0.0985    
4446-2275-0017.wav                       | 2.48         | 0.2375          | 0.0960    
4446-2275-0030.wav                       | 2.67         | 0.2719          | 0.1020    
4446-2275-0028.wav                       | 3.58         | 0.3410          | 0.0954    
4446-2275-0010.wav                       | 3.73         | 0.3773          | 0.1010    
4446-2275-0002.wav                       | 7.67         | 0.7784          | 0.1014    
4446-2275-0026.wav                       | 5.50         | 0.5403          | 0.0983    
4446-2275-0022.wav                       | 3.28         | 0.3515          | 0.1072    
4446-2275-0044.wav                       | 2.62         | 0.2534          | 0.0969    
4446-2275-0033.wav                       | 7.06         | 0.7046          | 0.0998    
4446-2275-0007.wav                       | 8.97         | 0.9108          | 0.1015    
4446-2275-0023.wav                       | 3.81         | 0.3822          | 0.1004    
4446-2275-0024.wav                       | 2.40         | 0.2542          | 0.1061    
4446-2275-0008.wav                       | 4.13         | 0.4244          | 0.1028    
4446-2275-0043.wav                       | 5.88         | 0.6164          | 0.1048    
4446-2275-0004.wav                       | 2.11         | 0.2116          | 0.1003    
4446-2275-0006.wav                       | 3.54         | 0.3455          | 0.0976    
4446-2275-0031.wav                       | 3.06         | 0.3080          | 0.1008    
4446-2275-0025.wav                       | 2.16         | 0.2132          | 0.0987    
4446-2275-0014.wav                       | 2.51         | 0.2614          | 0.1042    
4446-2275-0042.wav                       | 5.40         | 0.5422          | 0.1004    
4446-2275-0036.wav                       | 2.90         | 0.3460          | 0.1191    
4446-2275-0016.wav                       | 7.30         | 0.7494          | 0.1027    
4446-2275-0015.wav                       | 2.98         | 0.3332          | 0.1118    
4446-2275-0039.wav                       | 1.90         | 0.1882          | 0.0990    
4446-2275-0013.wav                       | 3.65         | 0.3836          | 0.1051    
4446-2275-0000.wav                       | 6.34         | 0.6281          | 0.0991    
4446-2275-0034.wav                       | 3.08         | 0.3030          | 0.0984    
4446-2275-0032.wav                       | 3.25         | 0.3027          | 0.0933    
4446-2275-0040.wav                       | 6.96         | 0.7109          | 0.1021    
4446-2275-0029.wav                       | 6.28         | 0.6355          | 0.1012    
4446-2275-0038.wav                       | 4.53         | 0.4434          | 0.0979    
4446-2275-0009.wav                       | 2.09         | 0.2152          | 0.1030    
4446-2275-0041.wav                       | 4.75         | 0.4803          | 0.1010    
4446-2275-0012.wav                       | 6.03         | 0.6097          | 0.1012    
4446-2275-0035.wav                       | 4.08         | 0.4382          | 0.1075    
4446-2275-0045.wav                       | 2.63         | 0.2728          | 0.1035    
4992-41806-0004.wav                      | 3.70         | 0.3738          | 0.1010    
4992-41806-0009.wav                      | 4.36         | 0.4534          | 0.1041    
4992-41806-0017.wav                      | 10.89        | 1.0969          | 0.1007    
4992-41806-0010.wav                      | 2.14         | 0.2075          | 0.0970    
4992-41806-0000.wav                      | 14.36        | 1.4652          | 0.1020    
4992-41806-0014.wav                      | 15.21        | 1.5550          | 0.1022    
4992-41806-0006.wav                      | 10.37        | 1.0460          | 0.1009    
4992-41806-0005.wav                      | 3.73         | 0.4010          | 0.1075    
4992-41806-0015.wav                      | 12.44        | 1.1914          | 0.0958    
4992-41806-0002.wav                      | 17.75        | 1.5551          | 0.0876    
4992-41806-0016.wav                      | 15.76        | 1.4396          | 0.0913    
4992-41806-0011.wav                      | 7.84         | 0.8429          | 0.1075    
4992-41806-0008.wav                      | 11.82        | 1.2062          | 0.1021    
4992-41806-0007.wav                      | 11.41        | 1.1670          | 0.1022    
4992-41806-0012.wav                      | 6.73         | 0.6648          | 0.0988    
4992-41806-0013.wav                      | 6.02         | 0.6044          | 0.1004    
4992-41806-0003.wav                      | 9.24         | 0.9270          | 0.1003    
4992-41806-0001.wav                      | 8.31         | 0.8029          | 0.0966    
4992-23283-0011.wav                      | 4.22         | 0.3996          | 0.0946    
4992-23283-0020.wav                      | 10.42        | 1.0481          | 0.1006    
4992-23283-0014.wav                      | 4.54         | 0.4399          | 0.0970    
4992-23283-0010.wav                      | 5.00         | 0.5188          | 0.1038    
4992-23283-0002.wav                      | 3.12         | 0.3076          | 0.0986    
4992-23283-0013.wav                      | 6.63         | 0.6644          | 0.1002    
4992-23283-0016.wav                      | 4.50         | 0.4300          | 0.0957    
4992-23283-0000.wav                      | 6.64         | 0.6555          | 0.0986    
4992-23283-0018.wav                      | 6.58         | 0.6728          | 0.1023    
4992-23283-0006.wav                      | 2.96         | 0.3093          | 0.1043    
4992-23283-0017.wav                      | 14.31        | 1.4282          | 0.0998    
4992-23283-0012.wav                      | 21.73        | 2.1613          | 0.0994    
4992-23283-0019.wav                      | 6.58         | 0.6460          | 0.0981    
4992-23283-0005.wav                      | 10.74        | 1.0909          | 0.1016    
4992-23283-0008.wav                      | 4.91         | 0.5124          | 0.1044    
4992-23283-0004.wav                      | 8.06         | 0.8175          | 0.1014    
4992-23283-0001.wav                      | 2.71         | 0.2956          | 0.1091    
